run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-07-21,20260721-235812-d647c3c5,AvalonBay,Tier 1 / Immediate Strategic Importance,100,Mixed-Use Residential,Miami / Florida,Site / Parcel Source Expansion,Other,acquisition; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-07-21,20260721-235812-d647c3c5,Berkadia,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,2,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-07-21,20260721-235812-d647c3c5,CIM Group,Tier 2 / Strategic Watch,75,Mixed-Use Residential,Atlanta / Georgia; Los Angeles / California,Regional / California / LA Sources; Site / Parcel Source Expansion,Other,acquisition; development start; JV / partnership; operational technology / AI adoption,2,100,98.5,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-07-21,20260721-235812-d647c3c5,JBT Property Management,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Core Multifamily News,Other,acquisition; disposition / exit; operational technology / AI adoption,2,87,87.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-07-21,20260721-235812-d647c3c5,JLL,Tier 3 / Growth and Market Signal Watch,50,Apartment,Dallas / Texas; Florida; Miami / Florida; New York City / New York; Tampa / Florida,Core Multifamily News; Site / Parcel Source Expansion,Other,refinancing; capital raise; operational technology / AI adoption,5,100,96.2,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-07-21,20260721-235812-d647c3c5,Marcus & Millichap,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; Connecticut; Los Angeles / California; Other / Unknown; Salt Lake City / Utah; Seattle,Core Multifamily News; Regional / California / LA Sources; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,9,100,82.7,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-07-21,20260721-235812-d647c3c5,Drops Objections Residential,Tier 3 / Growth and Market Signal Watch,50,Multifamily,Los Angeles / California,Core Multifamily News,Other,acquisition; disposition / exit; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,99,Review California / LA capital and developer activity
2026-07-21,20260721-235812-d647c3c5,Freddie Mac,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing,1,100,100.0,Capital Inflow,Capital Partner Tracking Signal,capital market sentiment indicator,High,99,Review California / LA capital and developer activity
2026-07-21,20260721-235812-d647c3c5,JPI,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California,Regional / California / LA Sources,Other,JV / partnership; operational technology / AI adoption,1,100,100.0,Operational / Platform Investment,Potential JV / Partnership Signal,potential JV partnership signal,High,99,Map potential GP / JV relationship and monitor partnership activity
2026-07-21,20260721-235812-d647c3c5,CBRE,Tier 3 / Growth and Market Signal Watch,50,Apartment,New York City / New York; Phoenix / Arizona,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; operational technology / AI adoption,2,100,99.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,98,Track capital deployment and pricing signals
2026-07-21,20260721-235812-d647c3c5,Camden Property Trust,Tier 2 / Strategic Watch,75,Apartment,Phoenix / Arizona,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,98,Track capital deployment and pricing signals
2026-07-21,20260721-235812-d647c3c5,Harrison Street Asset Management,Tier 3 / Growth and Market Signal Watch,50,BTR / Single-Family Rental,Dallas / Texas; Phoenix / Arizona,Site / Parcel Source Expansion,Other,refinancing; BTR expansion; JV / partnership; operational technology / AI adoption,2,100,100.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Low,98,Map potential GP / JV relationship and monitor partnership activity
2026-07-21,20260721-235812-d647c3c5,Bascom Group,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,1,91,91.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,96,Review California / LA capital and developer activity
2026-07-21,20260721-235812-d647c3c5,First-Ever Sale The Mogharebi Group,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Core Multifamily News,Other,acquisition; disposition / exit; operational technology / AI adoption,1,87,87.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,94,Review California / LA capital and developer activity
