run_date,run_id,canonical_project_id,canonical_project_name,market,submarket,residential_sector,gp_or_developer,first_seen_date,last_seen_date,observation_count,source_count,lifecycle_stage_history,latest_lifecycle_stage,highest_opportunity_score,highest_risk_score,entitlement_signal_count,timing_signal_count,financing_signal_count,distress_signal_count,relationship_edge_count,progression_status,stall_risk_label,persistent_asset_score,woomi_asset_watch_priority,recommended_asset_memory_follow_up
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0164,"Construction Financing - Miami / Florida - Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail",Unknown,South Florida,Apartment,IPA,2026-07-21,2026-07-21,5,5,Unknown Stage,Unknown Stage,96,46,0,5,0,0,0,Unknown,Low Stall Risk,91,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0059,General Project Signal - Dallas / Texas - JLL secures $78.732M loan for The Flynn at Live Oak,Unknown,Dallas,Multifamily,JLL,2026-07-21,2026-07-21,7,5,Delivery / Opening; Delivery / Opening,Delivery / Opening,100,41,0,0,7,0,0,Newly Detected,Low Stall Risk,91,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0036,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Unknown,Atlanta,Mixed-Use Residential,CIM Group,2026-07-21,2026-07-21,9,5,Construction Ready; Site Acquisition / Site Control,Construction Ready,98,36,0,0,0,0,0,Persistent Same Stage,Low Stall Risk,90,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0042,"Acquisition - California - Berkadia Arranges $35.5M Sale of Two Multifamily Properties in Castro Valley, California",California,California,Apartment,Berkadia,2026-07-21,2026-07-21,22,9,Unknown Stage; Unknown Stage,Unknown Stage,100,32,0,0,4,0,6,Newly Detected,Low Stall Risk,90,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0047,JV / Partnership - California - Mixed-use building rises at 450 The Promenade N. in Downtown Long Beach,California,California,Affordable Housing,JPI,2026-07-21,2026-07-21,9,8,Unknown Stage,Unknown Stage,100,32,0,0,0,0,2,Unknown,Low Stall Risk,90,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0163,"Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami",Unknown,South Florida,Mixed-Use Residential,AvalonBay,2026-07-21,2026-07-21,5,5,Unknown Stage,Unknown Stage,100,31,5,0,0,0,0,Unknown,Low Stall Risk,90,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0041,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,California,California,Apartment,Bascom Group,2026-07-21,2026-07-21,10,9,Unknown Stage,Unknown Stage,97,31,0,0,0,0,2,Unknown,Low Stall Risk,89,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0088,General Project Signal - Salt Lake City / Utah - Marcus & Millichap Capital Corporation Arranges $8M Financing for Boise Multifamily Proper...,California,Los Angeles,Apartment,Marcus & Millichap,2026-07-21,2026-07-21,7,6,Unknown Stage,Unknown Stage,99,31,0,0,0,0,0,Unknown,Low Stall Risk,89,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0149,General Project Signal - Salt Lake City / Utah - Marcus & Millichap Capital Corporation Arranges $8M Financing for Boise Multifamily Proper...,Unknown,Salt Lake City,Apartment,Marcus & Millichap,2026-07-21,2026-07-21,5,5,Unknown Stage,Unknown Stage,97,26,0,0,0,0,0,Newly Detected,Low Stall Risk,88,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0048,Disposition / Exit - California - Marcus & Millichap Arranges $16.9M Sale of 41-Unit Multifamily Property in Costa Mesa Cali...,California,California,Senior Housing,Marcus & Millichap,2026-07-21,2026-07-21,44,9,Unknown Stage; Unknown Stage; Unknown Stage; Unknown Stage; Unknown Stage,Unknown Stage,91,30,0,0,0,0,8,Newly Detected,Low Stall Risk,87,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0085,"JV / Partnership - Los Angeles / California - CIM Group, Hulic Acquire West Hollywood Apartment Property",California,Los Angeles,Apartment,CIM Group,2026-07-21,2026-07-21,8,6,Delivery / Opening,Delivery / Opening,97,17,0,0,0,0,0,Mature / Operating,No Clear Stall Risk,87,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
