run_date,run_id,run_timestamp,market,residential_sector,market_article_count,high_priority_count,market_signal_count,average_relevance_score,dominant_strategic_angle,dominant_market_signal,regional_risk_or_opportunity,woomi_market_relevance,recommended_market_action
2026-07-21,20260721-235812-d647c3c5,2026-07-21 23:58:12,California,Apartment,24,21,18,88.1,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-07-21,20260721-235812-d647c3c5,2026-07-21 23:58:12,Los Angeles,Apartment,17,15,13,90.5,Institutional Flow,Rent Growth Signal,Institutional capital pricing signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-07-21,20260721-235812-d647c3c5,2026-07-21 23:58:12,National / Other,Multifamily,24,10,2,71.2,Supply Pressure,Vacancy Signal,Supply pressure / lease-up risk,General Monitoring,Monitor supply pipeline and concessions
2026-07-21,20260721-235812-d647c3c5,2026-07-21 23:58:12,Florida,Apartment,8,8,2,91.1,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-07-21,20260721-235812-d647c3c5,2026-07-21 23:58:12,Texas,Apartment,7,7,3,92.0,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-07-21,20260721-235812-d647c3c5,2026-07-21 23:58:12,New York,Apartment,6,6,4,96.5,Financing Risk,Financing Cost Signal,Financing-sensitive development environment,General Monitoring,Review development underwriting assumptions
2026-07-21,20260721-235812-d647c3c5,2026-07-21 23:58:12,Southeast,Apartment,7,6,3,89.1,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-07-21,20260721-235812-d647c3c5,2026-07-21 23:58:12,Dallas,Apartment,6,6,2,90.7,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-07-21,20260721-235812-d647c3c5,2026-07-21 23:58:12,Arizona,Apartment,5,5,3,94.6,Institutional Flow,Financing Cost Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-07-21,20260721-235812-d647c3c5,2026-07-21 23:58:12,Phoenix,Apartment,5,5,3,94.6,Institutional Flow,Financing Cost Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-07-21,20260721-235812-d647c3c5,2026-07-21 23:58:12,Sun Belt,Apartment,2,2,1,91.5,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-07-21,20260721-235812-d647c3c5,2026-07-21 23:58:12,Seattle,Apartment,1,1,1,93.0,Financing Risk,Deal Size Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-07-21,20260721-235812-d647c3c5,2026-07-21 23:58:12,Austin,Apartment,1,1,0,100.0,Institutional Flow,None detected,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
