run_date,run_id,watchlist_category,item_name,market,residential_sector,gp_or_developer,score,priority_label,status_or_stage,signal_quality_label,recommended_follow_up,source_report
2026-06-11,20260611-001715-f4703e93,LA Assets,General Project Signal - California - More housing added to proposed affordable development at 7220 Owensmouth Ave. in Canoga Pa...,Los Angeles,Affordable Housing,Unknown,100,High relevance to Woomi site strategy,Unknown,,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md
2026-06-11,20260611-001715-f4703e93,LA Assets,Entitlement / Permitting - Other / Unknown - 290 apartments planned at 18430 Sherman Way in Reseda,Los Angeles,Apartment,Unknown,100,High relevance to Woomi site strategy,Unknown,,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md
2026-06-11,20260611-001715-f4703e93,LA Assets,Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment,Los Angeles,Apartment,CBRE,100,High relevance to Woomi site strategy,Unknown,,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md
2026-06-11,20260611-001715-f4703e93,LA Assets,General Project Signal - California - IPA Capital Markets Arranges $123M Refi for Burlingame Multifamily,Los Angeles,Apartment,IPA,100,High relevance to Woomi site strategy,Unknown,,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md
2026-06-11,20260611-001715-f4703e93,LA Assets,Modular / Construction Innovation - Los Angeles - Rendering vs. Reality: Modular housing complex at 1457 N. Main St. in Chinatown,Los Angeles,Affordable Housing,Unknown,100,High relevance to Woomi site strategy,Delivered / Lease-Up,,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md
2026-06-11,20260611-001715-f4703e93,LA Assets,Acquisition - Dallas / Texas - Brixton Acquires 288-Unit Las Colinas Rental Community,Los Angeles,Apartment,JLL,100,High relevance to Woomi site strategy,Unknown,,Monitor asset for repeated local confirmation,la_asset_watch_report.md
2026-06-11,20260611-001715-f4703e93,LA Assets,Yorba Linda Parking Lot Sells for Townhome Redevelopment,Los Angeles,Apartment,CBRE,100,High relevance to Woomi site strategy,Site Controlled,,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md
2026-06-11,20260611-001715-f4703e93,LA Assets,JV / Partnership - Florida - Constellation and Boschetti Land $68M to Build Boutique Condo in Coral Gables,Los Angeles,General Residential,Berkadia,100,High relevance to Woomi site strategy,Under Construction,,Monitor asset for repeated local confirmation,la_asset_watch_report.md
2026-06-11,20260611-001715-f4703e93,Capital Flow,Arizona,Other / Unknown,Apartment,Unknown,100,No Clear Stress,Fading,,Capital flow fading,capital_flow_report.md
2026-06-11,20260611-001715-f4703e93,Capital Flow,Atlanta / Georgia,Other / Unknown,Apartment,Unknown,100,No Clear Stress,Increasing,,Capital concentration increasing,capital_flow_report.md
