run_date,run_id,la_persistent_watch_id,canonical_project_id,canonical_project_name,la_submarket,address_or_location_clue,gp_or_developer,residential_sector,latest_lifecycle_stage,progression_status,stall_risk_label,entitlement_signal_count,timing_signal_count,financing_signal_count,opportunity_score,risk_score,woomi_site_strategy_relevance,potential_woomi_strategy_angle,recommended_local_follow_up,confidence_level
2026-06-11,20260611-001715-f4703e93,LAP-20260611-001,PRJ-20260611-0036,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,California,California,CBRE,Apartment,Unknown Stage,Unknown,Low Stall Risk,0,0,0,100,32,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-11,20260611-001715-f4703e93,LAP-20260611-002,PRJ-20260611-0054,Acquisition - Dallas / Texas - Brixton Acquires 288-Unit Las Colinas Rental Community,Los Angeles,Dallas,JLL,Apartment,Unknown Stage,Unknown,Low Stall Risk,0,0,0,100,31,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-11,20260611-001715-f4703e93,LAP-20260611-005,PRJ-20260611-0057,JV / Partnership - Florida - Constellation and Boschetti Land $68M to Build Boutique Condo in Coral Gables,Los Angeles,Florida,Berkadia,General Residential,Vertical Construction,Persistent Same Stage,No Clear Stall Risk,0,0,0,100,15,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-11,20260611-001715-f4703e93,LAP-20260611-004,PRJ-20260611-0040,General Project Signal - California - IPA Capital Markets Arranges $123M Refi for Burlingame Multifamily,California,California,IPA,Apartment,Unknown Stage,Unknown,Low Stall Risk,0,0,0,98,32,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-11,20260611-001715-f4703e93,LAP-20260611-019,PRJ-20260611-0012,Yorba Linda Parking Lot Sells for Townhome Redevelopment,Orange County,4861 Liverpool St,CBRE,Apartment,Unknown Stage,Newly Detected,Unknown,0,0,0,97,24,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-06-11,20260611-001715-f4703e93,LAP-20260611-021,PRJ-20260611-0023,General Project Signal - California - More housing added to proposed affordable development at 7220 Owensmouth Ave. in Canoga Pa...,California,7220 Owensmouth Ave,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,95,40,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-06-11,20260611-001715-f4703e93,LAP-20260611-022,PRJ-20260611-0005,Modular / Construction Innovation - Los Angeles - Rendering vs. Reality: Modular housing complex at 1457 N. Main St. in Chinatown,Los Angeles,1457 N. Main St,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,0,2,0,95,32,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-06-11,20260611-001715-f4703e93,LAP-20260611-025,PRJ-20260611-0019,Office-to-Residential Conversion - New York City / New York - Kings Capital Files Plans to Convert FiDi’s 61 Gold Street Into 108 Apartments,Los Angeles,61 Gold Street,Unknown,Office-to-Residential Conversion,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,94,44,Relevant to California site monitoring,Use as comparable development precedent,Monitor for repeated project updates,Low
2026-06-11,20260611-001715-f4703e93,LAP-20260611-032,PRJ-20260611-0008,Entitlement / Permitting - Other / Unknown - 290 apartments planned at 18430 Sherman Way in Reseda,Los Angeles,18430 Sherman Way,Unknown,Apartment,Unknown Stage,Newly Detected,Low Stall Risk,1,0,0,93,34,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-06-11,20260611-001715-f4703e93,LAP-20260611-007,PRJ-20260611-0032,Acquisition - Atlanta / Georgia - The Scion Group Continues Student Housing Spree With $1.5B Acquisition,Los Angeles,Atlanta,Scion Group,Student Housing,Stabilized / Operating,Newly Detected,No Clear Stall Risk,0,0,0,90,21,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-11,20260611-001715-f4703e93,LAP-20260611-003,PRJ-20260611-0106,Refinancing - Sun Belt - Berkadia Arranges $35.2M Refinancing for 394-Unit Apartment Community in Detroit Metro,Los Angeles,Orlando,Berkadia,Apartment,Refinancing / Recapitalization,Newly Detected,Medium Stall Risk,0,0,5,89,50,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-11,20260611-001715-f4703e93,LAP-20260611-038,PRJ-20260611-0020,Acquisition - Los Angeles / California - High-rise senior housing complex pitched for 6400 Canoga Ave. in Warner Center,Los Angeles,6400 Canoga Ave,Unknown,Senior Housing,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,88,33,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-06-11,20260611-001715-f4703e93,LAP-20260611-006,PRJ-20260611-0078,Acquisition - Los Angeles / California - High-rise senior housing complex pitched for 6400 Canoga Ave. in Warner Center,Los Angeles,Los Angeles,Unknown,Apartment,Early Site Signal,Unknown,Low Stall Risk,1,0,0,84,37,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-11,20260611-001715-f4703e93,LAP-20260611-016,PRJ-20260611-0139,Development Start - Riverside / California - Riverside Investment & Development Breaks Ground on West Loop Multifamily Development,California,Riverside,Unknown,Mixed-Use Residential,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,84,34,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,High
2026-06-11,20260611-001715-f4703e93,LAP-20260611-026,PRJ-20260611-0083,"BTR / Build-to-Rent - Other / Unknown - RLAM Closes In On 1,000 BTR Units After New Acquisitions",Los Angeles,Los Angeles,Unknown,Apartment,Unknown Stage,Newly Detected,Low Stall Risk,2,0,0,83,29,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-06-11,20260611-001715-f4703e93,LAP-20260611-039,PRJ-20260611-0015,Entitlement / Permitting - Los Angeles / California - Hotel Indigo on the rise at 515 N. Central Ave. in Glendale,Los Angeles,515 N. Central Ave,Unknown,Apartment,Unknown Stage,Newly Detected,Low Stall Risk,1,0,0,82,32,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-06-11,20260611-001715-f4703e93,LAP-20260611-043,PRJ-20260611-0021,High-rise senior housing complex pitched for 6400 Canoga Ave. in Warner Center,Los Angeles,6400 Canoga Ave,Unknown,Senior Housing,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,79,25,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-06-11,20260611-001715-f4703e93,LAP-20260611-028,PRJ-20260611-0065,Modular / Construction Innovation - Los Angeles - Rendering vs. Reality: Modular housing complex at 1457 N. Main St. in Chinatown,Los Angeles,L.A.,Unknown,Affordable Housing,Delivery / Opening,Mature / Operating,No Clear Stall Risk,0,2,0,78,13,Relevant to California site monitoring,Track repeat project updates,"Benchmark construction, delivery, lease-up, and operating assumptions",Medium
2026-06-11,20260611-001715-f4703e93,LAP-20260611-029,PRJ-20260611-0045,Rendering vs. Reality: Modular housing complex at 1457 N. Main St. in Chinatown,Los Angeles,Chinatown,Unknown,Affordable Housing,Delivery / Opening,Mature / Operating,No Clear Stall Risk,0,0,0,78,11,Relevant to California site monitoring,Track repeat project updates,"Benchmark construction, delivery, lease-up, and operating assumptions",Medium
2026-06-11,20260611-001715-f4703e93,LAP-20260611-040,PRJ-20260611-0017,Kings Capital Files Plans to Convert FiDi’s 61 Gold Street Into 108 Apartments,Los Angeles,61 Gold Street,Unknown,Office-to-Residential Conversion,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,75,36,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-06-11,20260611-001715-f4703e93,LAP-20260611-041,PRJ-20260611-0003,Rockpoint Scores Mid-Rise Apartment Property in Westwood,Los Angeles,10599 Wilshire Blvd,Unknown,Apartment,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,75,34,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-06-11,20260611-001715-f4703e93,LAP-20260611-011,PRJ-20260611-0035,General Project Signal - Atlanta / Georgia - Hathaway Development Selects Wyld Oaks for Signature Multifamily Community Affirming North...,Los Angeles,Atlanta,Unknown,Mixed-Use Residential,Site Acquisition / Site Control,Persistent Same Stage,Low Stall Risk,0,0,3,75,30,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-11,20260611-001715-f4703e93,LAP-20260611-020,PRJ-20260611-0007,290 apartments planned at 18430 Sherman Way in Reseda,Los Angeles,18430 Sherman Way,Unknown,Apartment,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,75,26,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,High
2026-06-11,20260611-001715-f4703e93,LAP-20260611-027,PRJ-20260611-0001,Infill housing slated for two sites in Pasadena,Los Angeles,1034 Locust Street,Unknown,Apartment,Unknown Stage,Newly Detected,Unknown,0,0,0,75,18,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-06-11,20260611-001715-f4703e93,LAP-20260611-008,PRJ-20260611-0134,BTR / Build-to-Rent - Phoenix / Arizona - Porter Kyle Builders Names Industry Veteran John Rowland Vice President of Construction,Los Angeles,Phoenix,Unknown,Apartment,Site Acquisition / Site Control,Mature / Operating,Medium Stall Risk,0,9,3,73,55,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-11,20260611-001715-f4703e93,LAP-20260611-009,PRJ-20260611-0043,General Project Signal - California - More housing added to proposed affordable development at 7220 Owensmouth Ave. in Canoga Pa...,California,California,Unknown,Affordable Housing,Early Site Signal,Persistent Same Stage,Low Stall Risk,0,0,0,72,38,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-11,20260611-001715-f4703e93,LAP-20260611-017,PRJ-20260611-0050,Acquisition - Connecticut - $356M Acquisition Marks Largest Multifamily Deal in Greenwich Connecticut,Los Angeles,Connecticut,Unknown,Multifamily,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,72,27,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-06-11,20260611-001715-f4703e93,LAP-20260611-044,PRJ-20260611-0013,Hotel Indigo on the rise at 515 N. Central Ave. in Glendale,Los Angeles,515 N. Central Ave,Unknown,Apartment,Unknown Stage,Newly Detected,Unknown,0,0,0,71,24,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-06-11,20260611-001715-f4703e93,LAP-20260611-031,PRJ-20260611-0002,Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,Orange County,10422 Garden Grove Blvd,CBRE,General Residential,Unknown Stage,Newly Detected,Unknown,0,0,0,69,24,General LA / California monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-06-11,20260611-001715-f4703e93,LAP-20260611-010,PRJ-20260611-0041,General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,California,California,JLL,Apartment,Refinancing / Recapitalization,Persistent Same Stage,Low Stall Risk,0,23,12,64,32,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-11,20260611-001715-f4703e93,LAP-20260611-013,PRJ-20260611-0042,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",California,California,PEF Advisors,Affordable Housing,Refinancing / Recapitalization,Persistent Same Stage,Low Stall Risk,0,0,9,63,27,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
