run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-06-11,20260611-001715-f4703e93,Berkadia,Tier 3 / Growth and Market Signal Watch,50,Apartment,Denver / Colorado; Florida; Houston / Texas; Miami / Florida; New York; Sun Belt; Virginia,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; JV / partnership; capital raise; operational technology / AI adoption,7,100,94.4,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,100,Map potential GP / JV relationship and monitor partnership activity
2026-06-11,20260611-001715-f4703e93,CBRE,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; operational technology / AI adoption,2,100,78.5,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-06-11,20260611-001715-f4703e93,IPA,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; Connecticut,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,2,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-06-11,20260611-001715-f4703e93,JLL,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; Dallas / Texas,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,3,100,95.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-06-11,20260611-001715-f4703e93,Marcus & Millichap,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; Connecticut,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,2,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-06-11,20260611-001715-f4703e93,BWE,Tier 3 / Growth and Market Signal Watch,50,Apartment,Miami / Florida; Other / Unknown,Core Multifamily News; Site / Parcel Source Expansion,Other,refinancing; recapitalization; JV / partnership; operational technology / AI adoption,2,100,86.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Low,95,Map potential GP / JV relationship and monitor partnership activity
2026-06-11,20260611-001715-f4703e93,Greystar,Tier 1 / Immediate Strategic Importance,100,Apartment,Miami / Florida,Site / Parcel Source Expansion,Other,operational technology / AI adoption,1,98,98.0,Operational / Platform Investment,GP Capability Benchmark Signal,competitive pressure indicator,Low,95,Monitor only
2026-06-11,20260611-001715-f4703e93,Scion Group,Tier 3 / Growth and Market Signal Watch,50,Student Housing,Atlanta / Georgia; Phoenix / Arizona,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; market expansion; operational technology / AI adoption,3,94,75.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,95,Track capital deployment and pricing signals
2026-06-11,20260611-001715-f4703e93,Blackstone,Tier 1 / Immediate Strategic Importance,100,Senior Housing,Other / Unknown,Site / Parcel Source Expansion,Other,JV / partnership,1,95,95.0,No Clear Capital Flow Signal,Potential JV / Partnership Signal,potential JV partnership signal,Low,94,Map potential GP / JV relationship and monitor partnership activity
2026-06-11,20260611-001715-f4703e93,Freestone Capital,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California,Site / Parcel Source Expansion,Other,recapitalization; JV / partnership; capital raise; operational technology / AI adoption,1,84,84.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,93,Map potential GP / JV relationship and monitor partnership activity
2026-06-11,20260611-001715-f4703e93,PEF Advisors,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California,Site / Parcel Source Expansion,Other,recapitalization; JV / partnership; capital raise; operational technology / AI adoption,1,84,84.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,93,Map potential GP / JV relationship and monitor partnership activity
2026-06-11,20260611-001715-f4703e93,Paul Bubny IPA Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Site / Parcel Source Expansion,Other,refinancing; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,High,91,Review California / LA capital and developer activity
2026-06-11,20260611-001715-f4703e93,Santa Ana Multifamily JLL Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Site / Parcel Source Expansion,Other,refinancing; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,High,91,Review California / LA capital and developer activity
2026-06-11,20260611-001715-f4703e93,Benefit Street Partners,Tier 3 / Growth and Market Signal Watch,50,Apartment,Other / Unknown,Core Multifamily News,Other,acquisition; refinancing; JV / partnership,1,98,98.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,90,Map potential GP / JV relationship and monitor partnership activity
