run_date,run_id,run_timestamp,market,residential_sector,market_article_count,high_priority_count,market_signal_count,average_relevance_score,dominant_strategic_angle,dominant_market_signal,regional_risk_or_opportunity,woomi_market_relevance,recommended_market_action
2026-06-11,20260611-001715-f4703e93,2026-06-11 00:17:15,California,Apartment,15,12,9,86.8,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,Core Watch Market,Track LA / California entitlement and zoning updates
2026-06-11,20260611-001715-f4703e93,2026-06-11 00:17:15,Los Angeles,Apartment,11,9,9,87.8,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,Core Watch Market,Track LA / California entitlement and zoning updates
2026-06-11,20260611-001715-f4703e93,2026-06-11 00:17:15,National / Other,Apartment,31,15,7,73.3,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,General Monitoring,Watch GP / developer partnership opportunities
2026-06-11,20260611-001715-f4703e93,2026-06-11 00:17:15,Florida,Apartment,11,8,6,81.3,Developer Strategy,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-06-11,20260611-001715-f4703e93,2026-06-11 00:17:15,Southeast,Mixed-Use Residential,10,8,5,80.1,Institutional Flow,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-06-11,20260611-001715-f4703e93,2026-06-11 00:17:15,New York,Apartment,6,4,5,86.5,Institutional Flow,Supply / Starts Signal,Supply pressure / lease-up risk,General Monitoring,Monitor supply pipeline and concessions
2026-06-11,20260611-001715-f4703e93,2026-06-11 00:17:15,Texas,Apartment,5,3,3,79.4,Institutional Flow,Rent Growth Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-06-11,20260611-001715-f4703e93,2026-06-11 00:17:15,Arizona,Apartment,4,3,2,82.0,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-06-11,20260611-001715-f4703e93,2026-06-11 00:17:15,Phoenix,Apartment,4,3,2,82.0,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-06-11,20260611-001715-f4703e93,2026-06-11 00:17:15,Seattle,Mixed-Use Residential,2,2,1,92.0,Financing Risk,Financing Cost Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-06-11,20260611-001715-f4703e93,2026-06-11 00:17:15,Sun Belt,Apartment,1,1,1,100.0,Financing Risk,Deal Size Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-06-11,20260611-001715-f4703e93,2026-06-11 00:17:15,Dallas,Apartment,2,1,1,79.0,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-06-11,20260611-001715-f4703e93,2026-06-11 00:17:15,Austin,General Residential,0,0,0,0,None detected,None detected,General market monitoring,Low Priority,Monitor only
