run_date,run_id,canonical_project_id,canonical_project_name,market,submarket,residential_sector,gp_or_developer,first_seen_date,last_seen_date,observation_count,source_count,lifecycle_stage_history,latest_lifecycle_stage,highest_opportunity_score,highest_risk_score,entitlement_signal_count,timing_signal_count,financing_signal_count,distress_signal_count,relationship_edge_count,progression_status,stall_risk_label,persistent_asset_score,woomi_asset_watch_priority,recommended_asset_memory_follow_up
2026-06-11,20260611-001715-f4703e93,PRJ-20260611-0036,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,California,California,Apartment,CBRE,2026-06-11,2026-06-11,22,9,Unknown Stage; Unknown Stage,Unknown Stage,100,32,0,0,0,0,6,Unknown,Low Stall Risk,90,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-11,20260611-001715-f4703e93,PRJ-20260611-0054,Acquisition - Dallas / Texas - Brixton Acquires 288-Unit Las Colinas Rental Community,Unknown,Dallas,Apartment,JLL,2026-06-11,2026-06-11,5,5,Unknown Stage,Unknown Stage,100,31,0,0,0,0,0,Unknown,Low Stall Risk,90,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-11,20260611-001715-f4703e93,PRJ-20260611-0106,Refinancing - Sun Belt - Berkadia Arranges $35.2M Refinancing for 394-Unit Apartment Community in Detroit Metro,Sun Belt,Orlando,Apartment,Berkadia,2026-06-11,2026-06-11,5,5,Refinancing / Recapitalization,Refinancing / Recapitalization,89,50,0,0,5,0,0,Newly Detected,Medium Stall Risk,89,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-11,20260611-001715-f4703e93,PRJ-20260611-0040,General Project Signal - California - IPA Capital Markets Arranges $123M Refi for Burlingame Multifamily,California,California,Apartment,IPA,2026-06-11,2026-06-11,10,9,Unknown Stage,Unknown Stage,98,32,0,0,0,0,2,Unknown,Low Stall Risk,89,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-11,20260611-001715-f4703e93,PRJ-20260611-0057,JV / Partnership - Florida - Constellation and Boschetti Land $68M to Build Boutique Condo in Coral Gables,Florida,Florida,General Residential,Berkadia,2026-06-11,2026-06-11,10,8,Vertical Construction,Vertical Construction,100,15,0,0,0,0,3,Persistent Same Stage,No Clear Stall Risk,87,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-11,20260611-001715-f4703e93,PRJ-20260611-0078,Acquisition - Los Angeles / California - High-rise senior housing complex pitched for 6400 Canoga Ave. in Warner Center,California,Los Angeles,Apartment,Unknown,2026-06-11,2026-06-11,11,4,Early Site Signal; Unknown Stage; Unknown Stage; Unknown Stage,Early Site Signal,84,37,1,0,0,0,0,Unknown,Low Stall Risk,86,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-11,20260611-001715-f4703e93,PRJ-20260611-0032,Acquisition - Atlanta / Georgia - The Scion Group Continues Student Housing Spree With $1.5B Acquisition,Unknown,Atlanta,Student Housing,Scion Group,2026-06-11,2026-06-11,10,5,Stabilized / Operating; Unknown Stage,Stabilized / Operating,90,21,0,0,0,0,0,Newly Detected,No Clear Stall Risk,85,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-11,20260611-001715-f4703e93,PRJ-20260611-0134,BTR / Build-to-Rent - Phoenix / Arizona - Porter Kyle Builders Names Industry Veteran John Rowland Vice President of Construction,Unknown,Phoenix,Apartment,Unknown,2026-06-11,2026-06-11,9,3,Site Acquisition / Site Control; Refinancing / Recapitalization; Delivery / Opening,Site Acquisition / Site Control,73,55,0,9,3,0,0,Mature / Operating,Medium Stall Risk,82,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-11,20260611-001715-f4703e93,PRJ-20260611-0043,General Project Signal - California - More housing added to proposed affordable development at 7220 Owensmouth Ave. in Canoga Pa...,California,California,Affordable Housing,Unknown,2026-06-11,2026-06-11,17,6,Early Site Signal; Unknown Stage; Unknown Stage,Early Site Signal,72,38,0,0,0,0,0,Persistent Same Stage,Low Stall Risk,82,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-11,20260611-001715-f4703e93,PRJ-20260611-0157,"Acquisition - Virginia - Berkadia Arranges $52.4M Sale of Multifamily Community in Poquoson, Virginia",Unknown,Virginia,Apartment,Berkadia,2026-06-11,2026-06-11,9,7,Unknown Stage,Unknown Stage,89,50,0,0,0,0,3,Newly Detected,Medium Stall Risk,79,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-11,20260611-001715-f4703e93,PRJ-20260611-0099,"Refinancing - New York - Berkadia Provides $126.4M Agency Refinancing of Apartment Building in New Rochelle, New Yo...",New York,New York,Apartment,Berkadia,2026-06-11,2026-06-11,13,8,Refinancing / Recapitalization; Refinancing / Recapitalization,Refinancing / Recapitalization,89,50,0,0,13,1,3,Newly Detected,Medium Stall Risk,79,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-11,20260611-001715-f4703e93,PRJ-20260611-0041,General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,California,California,Apartment,JLL,2026-06-11,2026-06-11,23,10,Refinancing / Recapitalization; Unknown Stage,Refinancing / Recapitalization,64,32,0,23,12,1,6,Persistent Same Stage,Low Stall Risk,79,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
