run_date,run_id,run_timestamp,submarket_name,parent_market,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,dominant_residential_sector,dominant_deal_type,dominant_entitlement_signal,site_strategy_theme,submarket_opportunity_score,submarket_risk_score,execution_complexity_score,woomi_site_strategy_relevance,recommended_submarket_action,key_evidence
2026-06-12,20260612-002041-06ed6325,2026-06-12 00:20:41,New York,New York,7,6,1,6,2,7,Apartment,Refinancing,Office-to-Residential Conversion,Office conversion corridor,100,66,20,Strategic watch submarket,Monitor entitlement precedent,"Acquisition - New York - CAPREIT Acquires 114-Unit Apartment Complex in Brentwood, New York; Berkadia Secures $126M Refi on 99% Occupied New Rochelle Apartments; CAPREIT Acquires 114-Unit Apartment Complex in Brentwood, New York; First Walker & Dunlop Affordable Bridge Capital Transaction with Pretium Closes; General Project Signal - New York City / New York - New York Would Tie Library Redevelopment to Affordable Housing Under New Plan"
2026-06-12,20260612-002041-06ed6325,2026-06-12 00:20:41,Miami,Florida,6,4,0,4,1,3,Apartment,Construction Financing,General Entitlement Signal,Mixed-use corridor,100,50,20,Strategic watch submarket,Review potential acquisition pipeline,"$8,200 Rents Await Tenants of New Coral Gables Luxury Apartments; Acquisition - Miami / Florida - Miami Apartments Trade for $109.9M; Construction Financing - Miami / Florida - Developer Lands $134M to Build Fourth Apartment Tower Near Miami Metrorail; Developer Lands $134M to Build Fourth Apartment Tower Near Miami Metrorail; General Project Signal - Miami / Florida - Greystar Eyeing 896 Doral Apartment Units"
2026-06-12,20260612-002041-06ed6325,2026-06-12 00:20:41,Phoenix,Arizona,5,5,1,5,1,5,Apartment,Disposition / Exit,Office-to-Residential Conversion,Office conversion corridor,100,48,45,Strategic watch submarket,Monitor entitlement precedent,Acquisition - Phoenix / Arizona - Scion Group to buy Student Quarters’ $1.5B operating business; BTR / Build-to-Rent - Phoenix / Arizona - Porter Kyle Builders Names Industry Veteran John Rowland Vice President of Construction; Camelback Office-to-Apartment Conversion Nearly Complete; Construction Financing - Phoenix / Arizona - Scottsdale Developer Inks $141M Construction Loan for Luxury Apartments; Disposition / Exit - Phoenix / Arizona - Quarterra Sells 290-Unit Kierland Rental Asset
2026-06-12,20260612-002041-06ed6325,2026-06-12 00:20:41,Atlanta,Southeast,5,4,0,4,1,3,Student Housing,General Project Signal,General Entitlement Signal,University-adjacent,100,44,20,Strategic watch submarket,Review potential acquisition pipeline,"$100M Later, Atlanta Has 'Completely Allocated' A Fund For Affordable Housing; Acquisition - Atlanta / Georgia - The Scion Group Continues Student Housing Spree With $1.5B Acquisition; General Project Signal - Atlanta / Georgia - $100M Later, Atlanta Has 'Completely Allocated' A Fund For Affordable Housing; General Project Signal - Atlanta / Georgia - Insignia Pursuing Embassy Row Redevelopment; Georgia Tech Student Housing Investors Ink Refi"
2026-06-12,20260612-002041-06ed6325,2026-06-12 00:20:41,Dallas,Texas,2,2,0,2,1,3,Apartment,Acquisition,General Entitlement Signal,General submarket monitoring,92,42,20,Strategic watch submarket,Review potential acquisition pipeline,Acquisition - Dallas / Texas - Brixton Acquires 288-Unit Las Colinas Rental Community; Brixton Acquires 288-Unit Las Colinas Rental Community; Inside Swapnil Agarwal’s efforts to save his apartment portfolio; Refinancing - Dallas / Texas - Inside Swapnil Agarwal’s efforts to save his apartment portfolio
2026-06-12,20260612-002041-06ed6325,2026-06-12 00:20:41,Los Angeles,Los Angeles,10,5,3,0,0,0,Affordable Housing,Acquisition,CEQA / Environmental Review,Downtown infill,89,49,52,High relevance to Woomi site strategy,Monitor entitlement precedent,230 apartments unwrapped at 640 S. St. Andrews Pl. in Koreatown; 77-unit affordable housing complex proposed at 8811 Reading Ave. in Westchester; Acquisition - Los Angeles / California - High-rise senior housing complex pitched for 6400 Canoga Ave. in Warner Center; Acquisition - Los Angeles / California - Rockpoint Scores Mid-Rise Apartment Property in Westwood; Affordable housing coming to 1150 Sunset Blvd. in Echo Park
2026-06-12,20260612-002041-06ed6325,2026-06-12 00:20:41,Seattle,Seattle,3,2,0,2,0,1,Apartment,Disposition / Exit,General Entitlement Signal,General submarket monitoring,81,0,20,Strategic watch submarket,Review potential acquisition pipeline,"CBRE Completes $17M Sale of 70-Unit Multifamily on Bainbridge Island; Disposition / Exit - Seattle - CBRE Completes $17M Sale of 70-Unit Multifamily on Bainbridge Island; Disposition / Exit - Seattle - Institutional Property Advisors Brokers $25M Multifamily Asset Sale in Seattle Suburb; Institutional Property Advisors Brokers $25M Multifamily Asset Sale in Seattle Suburb; PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties"
2026-06-12,20260612-002041-06ed6325,2026-06-12 00:20:41,Santa Ana,Orange County,1,1,0,1,1,1,Apartment,Construction Financing,General Entitlement Signal,General submarket monitoring,74,59,30,High relevance to Woomi site strategy,Monitor refinancing / distress pipeline,Construction Financing - California - JLL Lines Up $144M Construction Loan for Santa Ana Multifamily; JLL Lines Up $144M Construction Loan for Santa Ana Multifamily
2026-06-12,20260612-002041-06ed6325,2026-06-12 00:20:41,Koreatown,Los Angeles,1,1,1,1,0,2,Office-to-Residential Conversion,Office-to-Residential Conversion,Office-to-Residential Conversion,Office conversion corridor,73,15,55,High relevance to Woomi site strategy,Monitor entitlement precedent,230 apartments unwrapped at 640 S. St. Andrews Pl. in Koreatown; Office-to-Residential Conversion - Los Angeles / California - 230 apartments unwrapped at 640 S. St. Andrews Pl. in Koreatown
2026-06-12,20260612-002041-06ed6325,2026-06-12 00:20:41,Pasadena,Los Angeles,1,1,1,1,0,1,Apartment,Entitlement / Permitting,Entitlement Approval,General submarket monitoring,67,15,40,High relevance to Woomi site strategy,Monitor entitlement precedent,Entitlement / Permitting - Other / Unknown - Infill housing slated for two sites in Pasadena; Infill housing slated for two sites in Pasadena
2026-06-12,20260612-002041-06ed6325,2026-06-12 00:20:41,Glendale,Los Angeles,1,1,1,1,0,1,Apartment,Entitlement / Permitting,Entitlement Approval,Downtown infill,67,11,30,High relevance to Woomi site strategy,Monitor entitlement precedent,Entitlement / Permitting - Los Angeles / California - Hotel Indigo on the rise at 515 N. Central Ave. in Glendale; Hotel Indigo on the rise at 515 N. Central Ave. in Glendale
2026-06-12,20260612-002041-06ed6325,2026-06-12 00:20:41,Chinatown,Los Angeles,1,1,0,1,0,1,Affordable Housing,Modular / Construction Innovation,General Entitlement Signal,General submarket monitoring,63,0,30,High relevance to Woomi site strategy,Review potential acquisition pipeline,Modular / Construction Innovation - Los Angeles - Rendering vs. Reality: Modular housing complex at 1457 N. Main St. in Chinatown; Rendering vs. Reality: Modular housing complex at 1457 N. Main St. in Chinatown
2026-06-12,20260612-002041-06ed6325,2026-06-12 00:20:41,Riverside,Inland Empire,1,1,0,1,0,1,Mixed-Use Residential,Development Start,General Entitlement Signal,Downtown infill,61,0,30,High relevance to Woomi site strategy,Review potential acquisition pipeline,Development Start - Riverside / California - Riverside Investment & Development Breaks Ground on West Loop Multifamily Development; Riverside Investment & Development Breaks Ground on West Loop Multifamily Development
2026-06-12,20260612-002041-06ed6325,2026-06-12 00:20:41,Austin,Texas,1,1,0,1,0,1,Multifamily,JV / Partnership,General Entitlement Signal,General submarket monitoring,57,0,20,Strategic watch submarket,Track local GP / sponsor activity,20-Acre Austin Multifamily Redevelopment Property Set for Auction in Austin Texas; JV / Partnership - Austin / Texas - 20-Acre Austin Multifamily Redevelopment Property Set for Auction in Austin Texas
2026-06-12,20260612-002041-06ed6325,2026-06-12 00:20:41,Houston,Texas,2,1,0,1,0,1,Apartment,Acquisition,General Entitlement Signal,General submarket monitoring,57,0,20,Strategic watch submarket,Track local GP / sponsor activity,Acquisition - Houston / Texas - Interurban Offloads 180-Unit Houston Rental Community; Inside Swapnil Agarwal’s efforts to save his apartment portfolio; Interurban Offloads 180-Unit Houston Rental Community
2026-06-12,20260612-002041-06ed6325,2026-06-12 00:20:41,California,National / Other,0,7,0,0,0,0,Affordable Housing,General Project Signal,General Entitlement Signal,General submarket monitoring,56,0,20,Strategic watch submarket,Track local GP / sponsor activity,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale; Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment; General Project Signal - California - Here are California's affordable housing income limits for 2026; General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project; General Project Signal - California - More housing added to proposed affordable development at 7220 Owensmouth Ave. in Canoga Pa...
