run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,lifecycle_transition_id,canonical_asset_or_project_name,market,city_or_submarket,residential_sector,gp_or_developer,previous_stage,current_stage,previous_stage_rank,current_stage_rank,transition_type,stage_change,days_since_first_seen,days_since_last_seen,observation_count,progression_score,stall_risk_score,execution_momentum_label,woomi_timing_relevance,recommended_transition_follow_up,evidence_article_title,source,url,confidence_level
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0068,Modular / Construction Innovation - Los Angeles - Rendering vs. Reality: Modular housing complex at 1457 N. Main St. in Chinatown,80,LCT-20260612-024,Modular / Construction Innovation - Los Angeles - Rendering vs. Reality: Modular housing complex at 1457 N. Main St. in Chinatown,California,L.A.,Affordable Housing,Unknown,Delivery / Opening,Delivery / Opening,13,13,Mature / Operating,0,1,1,2,78,13,Mature,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",Rendering vs. Reality: Modular housing complex at 1457 N. Main St. in Chinatown,Urbanize LA,https://la.urbanize.city/post/rendering-vs-reality-modular-housing-complex-1457-n-main-st-chinatown,High
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0057,Rendering vs. Reality: Modular housing complex at 1457 N. Main St. in Chinatown,80,LCT-20260612-023,Rendering vs. Reality: Modular housing complex at 1457 N. Main St. in Chinatown,California,Chinatown,Affordable Housing,,Delivery / Opening,Delivery / Opening,13,13,Mature / Operating,0,1,1,2,78,11,Mature,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",Rendering vs. Reality: Modular housing complex at 1457 N. Main St. in Chinatown,Urbanize LA,https://la.urbanize.city/post/rendering-vs-reality-modular-housing-complex-1457-n-main-st-chinatown,High
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0149,Disposition / Exit - Seattle - CBRE Completes $17M Sale of 70-Unit Multifamily on Bainbridge Island,100,LCT-20260612-006,CBRE Completes $17M Sale of 70-Unit Multifamily on Bainbridge Island,Seattle,Seattle,Apartment,CBRE,No Previous Record,Delivery / Opening,0,13,Newly Detected Project,13,0,0,1,75,11,Unknown,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",CBRE Completes $17M Sale of 70-Unit Multifamily on Bainbridge Island,Connect CRE Apartments,https://www.connectcre.com/stories/cbre-completes-17m-sale-of-70-unit-multifamily-on-bainbridge-island/,Medium
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0149,Disposition / Exit - Seattle - CBRE Completes $17M Sale of 70-Unit Multifamily on Bainbridge Island,100,LCT-20260612-008,Disposition / Exit - Seattle - CBRE Completes $17M Sale of 70-Unit Multifamily on Bainbridge Island,Seattle,Seattle,Apartment,CBRE,No Previous Record,Delivery / Opening,0,13,Newly Detected Project,13,0,0,1,75,11,Unknown,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",CBRE Completes $17M Sale of 70-Unit Multifamily on Bainbridge Island,Connect CRE Apartments,https://www.connectcre.com/stories/cbre-completes-17m-sale-of-70-unit-multifamily-on-bainbridge-island/,Medium
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0113,Newmark Arranges Sale and Financing of Waverly Place Multifamily Community in North Charleston,100,LCT-20260612-037,Newmark Arranges Sale and Financing of Waverly Place Multifamily Community in North Charleston,New York,New York,Workforce Housing,Stillman Group,No Previous Record,Delivery / Opening,0,13,Newly Detected Project,13,0,0,1,73,11,Unknown,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",Newmark Arranges Sale and Financing of Waverly Place Multifamily Community in North Charleston,Yield PRO,https://yieldpro.com/2026/06/waverly-place/,Medium
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0114,JV / Partnership - New York - Newmark Arranges Sale and Financing of Waverly Place Multifamily Community in North Charle...,80,LCT-20260612-052,JV / Partnership - New York - Newmark Arranges Sale and Financing of Waverly Place Multifamily Community in North Charle...,New York,New York,Workforce Housing,Unknown,No Previous Record,Delivery / Opening,0,13,Newly Detected Project,13,0,0,1,72,13,Unknown,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",Newmark Arranges Sale and Financing of Waverly Place Multifamily Community in North Charleston,Yield PRO,https://yieldpro.com/2026/06/waverly-place/,Medium
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0143,BTR / Build-to-Rent - Phoenix / Arizona - Porter Kyle Builders Names Industry Veteran John Rowland Vice President of Construction,80,LCT-20260612-062,Office-to-Residential Conversion - Phoenix / Arizona - Camelback Office-to-Apartment Conversion Nearly Complete,Unknown,Phoenix,Apartment,Unknown,Delivery / Opening,Delivery / Opening,13,13,Mature / Operating,0,1,1,2,67,13,Mature,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",Camelback Office-to-Apartment Conversion Nearly Complete,Connect CRE Phoenix,https://www.connectcre.com/stories/camelback-office-to-apartment-conversion-nearly-complete/,Medium
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0154,Acquisition - Miami / Florida - Miami Apartments Trade for $109.9M,80,LCT-20260612-072,Acquisition - Miami / Florida - Miami Apartments Trade for $109.9M,Unknown,South Florida,Apartment,Unknown,Vertical Construction,Vertical Construction,11,11,Same Stage Persistence,0,1,1,2,65,11,Stable,Relevant to construction timing,Monitor for another run to confirm lifecycle direction,Miami Apartments Trade for $109.9M,Connect CRE South Florida,https://www.connectcre.com/stories/miami-apartments-trade-for-109-9m/,Medium
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0052,General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,100,LCT-20260612-014,Construction Financing - California - JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,California,California,Apartment,JLL,Refinancing / Recapitalization,Refinancing / Recapitalization,16,16,Same Stage Persistence,0,1,1,2,64,27,Stable,Relevant to refinancing / recap timing,"Track maturity, lender, recapitalization need, and potential JV angle",JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,Connect CRE Orange County,https://www.connectcre.com/stories/jll-lines-up-144m-construction-loan-for-santa-ana-multifamily/,Medium
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0054,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",100,LCT-20260612-021,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",California,California,Affordable Housing,PEF Advisors,Refinancing / Recapitalization,Refinancing / Recapitalization,16,16,Same Stage Persistence,0,1,1,2,63,27,Stable,Relevant to refinancing / recap timing,"Track maturity, lender, recapitalization need, and potential JV angle","PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",Connect CRE Orange County,https://www.connectcre.com/stories/pef-advisors-freestone-capital-form-jv-to-recapitalize-affordable-properties/,Medium
