run_date,run_id,run_timestamp,residential_sector,article_count,high_priority_count,market_signal_count,deal_signal_count,average_relevance_score,dominant_market_focus,dominant_strategic_angle,dominant_gp_or_developer,sector_risk_or_opportunity,woomi_sector_relevance,recommended_sector_action
2026-06-12,20260612-002041-06ed6325,2026-06-12 00:20:41,Apartment,34,20,12,23,85.2,Other / Unknown,Developer Strategy,JLL,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-06-12,20260612-002041-06ed6325,2026-06-12 00:20:41,Affordable Housing,11,6,6,9,79.5,California,Developer Strategy,IPA,"California affordability, entitlement, and public-private partnership signal",Strategic Expansion Sector,"Track LA / California affordability, entitlement, and public-private partnership signals"
2026-06-12,20260612-002041-06ed6325,2026-06-12 00:20:41,Office-to-Residential Conversion,3,3,2,3,98.3,New York City / New York,Developer Strategy,Mavrek,"Adaptive reuse, entitlement, and construction feasibility signal",Strategic Expansion Sector,"Track conversion feasibility, policy support, and construction cost assumptions"
2026-06-12,20260612-002041-06ed6325,2026-06-12 00:20:41,BTR / Single-Family Rental,2,2,1,2,75.0,Phoenix / Arizona,Developer Strategy,None detected,Potential expansion or product diversification signal,Strategic Expansion Sector,"Monitor BTR / SFR operators, capital flows, and target markets"
2026-06-12,20260612-002041-06ed6325,2026-06-12 00:20:41,Multifamily,13,1,1,7,65.7,Other / Unknown,Developer Strategy,Freddie Mac,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-06-12,20260612-002041-06ed6325,2026-06-12 00:20:41,Student Housing,3,1,2,3,65.3,Atlanta / Georgia,Institutional Flow,Scion Group,Campus-adjacent demand and partnership signal,Strategic Expansion Sector,Monitor university-market demand and partnership signals
2026-06-12,20260612-002041-06ed6325,2026-06-12 00:20:41,Workforce Housing,1,1,0,1,95.0,New York,Financing Risk,None detected,Affordability and subsidy program monitoring signal,Strategic Expansion Sector,Add to sector watchlist
2026-06-12,20260612-002041-06ed6325,2026-06-12 00:20:41,Mixed-Use Residential,4,2,2,3,77.0,Riverside / California,Developer Strategy,Berkadia,Mixed-use development and placemaking signal,Monitoring Sector,Add to sector watchlist
2026-06-12,20260612-002041-06ed6325,2026-06-12 00:20:41,Senior Housing,3,2,1,3,86.0,Los Angeles / California,Developer Strategy,JLL,Demographic demand and operating capability signal,Monitoring Sector,Monitor senior housing demand and operating model signals
2026-06-12,20260612-002041-06ed6325,2026-06-12 00:20:41,General Residential,1,0,1,1,57.0,California,Institutional Flow,CBRE,General residential market monitoring,Monitoring Sector,Add to sector watchlist
2026-06-12,20260612-002041-06ed6325,2026-06-12 00:20:41,Manufactured Housing,0,0,0,0,0,None detected,None detected,None detected,Lower-cost housing and alternative residential platform signal,Monitoring Sector,Add to sector watchlist
