run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,run_timestamp,canonical_article_id,article_integrity_status,primary_display_section,secondary_display_sections,repeat_exposure_status,freshness_score,access_status,project_or_deal_name,deal_type,asset_type,residential_sector,market,city_or_submarket,state_or_region,gp_or_developer,canonical_gp_or_developer,institutional_partner,lender_or_debt_provider,canonical_lender_or_debt_provider,capital_partner,canonical_capital_partner,canonical_market,unit_count,dollar_amount,loan_amount,acquisition_price,development_cost,cap_rate,rent_growth,vacancy_rate,concession_signal,construction_start_or_delivery_timing,entitlement_or_permitting_stage,deal_signal_score,deal_priority_label,potential_woomi_use,source_article_title,source,url,relevance_score,deal_fingerprint_id,fingerprint_confidence,canonical_deal_name,canonical_event_name,duplicate_cluster_id,duplicate_count
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0052,General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,100,2026-06-12 00:20:41,art_317a006b785fbe0a,valid,Development Activity,GP / Capital Activity,repeat_penalized,5,open,Construction Financing - California - JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,Construction Financing,Apartment,Apartment,California,California,California,JLL,JLL,Unknown,jll,JLL,Unknown,Unknown,California,,$144M; $144M; $144,$144M,,,,,,,,,93,High Deal Intelligence,Capital market signal,JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,Connect CRE Orange County,https://www.connectcre.com/stories/jll-lines-up-144m-construction-loan-for-santa-ana-multifamily/,100,DFP-38DEE0D2A8,90,Construction Financing - Construction Financing - California - JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,Construction Financing - JLL - JLL - California,DCL-20260612-001,1
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0049,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,100,2026-06-12 00:20:41,art_6e05306f1e52dc16,valid,Development Activity,GP / Capital Activity,acceptable_repeat,74,open,Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment,Disposition / Exit,Apartment,Apartment,California,California,California,CBRE,CBRE,Unknown,cbre,CBRE,Unknown,Unknown,California,,$8.12; $8.12,,,,,,,,,,89,High Deal Intelligence,Entitlement / zoning watch,Yorba Linda Parking Lot Sells for Townhome Redevelopment,Connect CRE Orange County,https://www.connectcre.com/stories/yorba-linda-parking-lot-sells-for-townhome-redevelopment/,100,DFP-BB73BB97D4,90,Disposition / Exit - Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment,Disposition / Exit - CBRE - California,DCL-20260612-002,1
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0102,Construction Financing - Miami / Florida - Developer Lands $134M to Build Fourth Apartment Tower Near Miami Metrorail,100,2026-06-12 00:20:41,art_2996d34b7ab00b74,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,Construction Financing - Miami / Florida - Developer Lands $134M to Build Fourth Apartment Tower Near Miami Metrorail,Construction Financing,Apartment,Apartment,Miami / Florida,Miami,Unknown,IPA,IPA,Unknown,Unknown,Unknown,Unknown,Unknown,Sun Belt,400 units,$134M; $134M; $134m,$134M,,,,,,,,,87,High Deal Intelligence,Capital market signal,Developer Lands $134M to Build Fourth Apartment Tower Near Miami Metrorail,Commercial Observer,https://commercialobserver.com/2026/06/multifamily-development-construction-financing-miami-metrorail-crescendo-link-douglas/,100,DFP-CAD0BC4F51,90,Construction Financing - Construction Financing - Miami / Florida - Developer Lands $134M to Build Fourth Apartment Tower Near Miami Metrorail,Construction Financing - IPA - Sun Belt,DCL-20260612-003,1
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0061,Acquisition - Dallas / Texas - Brixton Acquires 288-Unit Las Colinas Rental Community,100,2026-06-12 00:20:41,art_ac0d39dac00725ad,valid,Development Activity,GP / Capital Activity,acceptable_repeat,74,open,Acquisition - Dallas / Texas - Brixton Acquires 288-Unit Las Colinas Rental Community,Acquisition,Apartment,Apartment,Dallas / Texas,Dallas,Unknown,JLL,JLL,Unknown,jll,JLL,Unknown,Unknown,Los Angeles,,$40.9 million; $40.9 million,$40.9 million,$40.9 million,,,,,,,,85,High Deal Intelligence,Pricing benchmark,Brixton Acquires 288-Unit Las Colinas Rental Community,Connect CRE Texas,https://www.connectcre.com/stories/brixton-acquires-288-unit-las-colinas-rental-community/,100,DFP-6708B4DF1B,90,Acquisition - Acquisition - Dallas / Texas - Brixton Acquires 288-Unit Las Colinas Rental Community,Acquisition - JLL - Los Angeles,DCL-20260612-004,1
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0151,JV / Partnership - Miami / Florida - JV Raises $100M for Coral Gables Mixed-Use Project,100,2026-06-12 00:20:41,art_919fdf5c7b7a8c0e,valid,Development Activity,GP / Capital Activity,acceptable_repeat,66,open,JV / Partnership - Miami / Florida - JV Raises $100M for Coral Gables Mixed-Use Project,JV / Partnership,Mixed-Use Residential,Mixed-Use Residential,Miami / Florida,South Florida,Unknown,Berkadia,Berkadia,Unknown,berkadia,Berkadia,Unknown,Unknown,Sun Belt,,$100M; $100M; $100 million,,,,,,,,,,85,High Deal Intelligence,GP partnership reference,JV Raises $100M for Coral Gables Mixed-Use Project,Connect CRE South Florida,https://www.connectcre.com/stories/jv-raises-100m-for-coral-gables-mixed-use-project/,100,DFP-7055481161,90,JV / Partnership - JV / Partnership - Miami / Florida - JV Raises $100M for Coral Gables Mixed-Use Project,JV / Partnership - Berkadia - Sun Belt,DCL-20260612-005,1
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0111,Refinancing - New York - Berkadia Secures $126M Refi on 99% Occupied New Rochelle Apartments,100,2026-06-12 00:20:41,art_484f590430a12c21,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,Refinancing - New York - Berkadia Secures $126M Refi on 99% Occupied New Rochelle Apartments,Refinancing,Apartment,Apartment,New York,New York,New York,Berkadia,Berkadia,Unknown,fannie mae,Fannie Mae,Unknown,Unknown,New York,,$126M; $126M; $126.407,$126M,,,,,,,,,85,High Deal Intelligence,Capital market signal,Berkadia Secures $126M Refi on 99% Occupied New Rochelle Apartments,Connect CRE,https://www.connectcre.com/stories/berkadia-secures-126m-refi-on-99-occupied-new-rochelle-apartments/,100,DFP-0907857F31,90,Refinancing - Refinancing - New York - Berkadia Secures $126M Refi on 99% Occupied New Rochelle Apartments,Refinancing - Berkadia - Fannie Mae - New York,DCL-20260612-006,1
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0149,Disposition / Exit - Seattle - CBRE Completes $17M Sale of 70-Unit Multifamily on Bainbridge Island,100,2026-06-12 00:20:41,art_d39b2dd87c2d8c0c,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,Disposition / Exit - Seattle - CBRE Completes $17M Sale of 70-Unit Multifamily on Bainbridge Island,Disposition / Exit,Apartment,Apartment,Seattle,Seattle,Seattle,CBRE,CBRE,Unknown,cbre,CBRE,Unknown,Unknown,Seattle,,$17M; $17M; $16.8 million,,,,,,,,completed,,81,High Deal Intelligence,Underwriting benchmark,CBRE Completes $17M Sale of 70-Unit Multifamily on Bainbridge Island,Connect CRE Apartments,https://www.connectcre.com/stories/cbre-completes-17m-sale-of-70-unit-multifamily-on-bainbridge-island/,100,DFP-DDAFDD3439,90,Disposition / Exit - Disposition / Exit - Seattle - CBRE Completes $17M Sale of 70-Unit Multifamily on Bainbridge Island,Disposition / Exit - CBRE - Seattle,DCL-20260612-007,1
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0048,JV / Partnership - Austin / Texas - 20-Acre Austin Multifamily Redevelopment Property Set for Auction in Austin Texas,100,2026-06-12 00:20:41,art_659288ac82ebc7fc,valid,Development Activity,GP / Capital Activity; Market Intelligence,new_or_fresh,100,open,JV / Partnership - Austin / Texas - 20-Acre Austin Multifamily Redevelopment Property Set for Auction in Austin Texas,JV / Partnership,Multifamily,Multifamily,Austin / Texas,Austin,Unknown,Freddie Mac,Freddie Mac,Unknown,freddie mac,Freddie Mac,Unknown,Unknown,Sun Belt,,$9.5 million; $9.5 million,$9.5 million,,,,,,,,,80,High Deal Intelligence,Capital market signal,20-Acre Austin Multifamily Redevelopment Property Set for Auction in Austin Texas,Yield PRO,https://yieldpro.com/2026/06/1601-royal-crest-drive/,86,DFP-4677D4265D,90,JV / Partnership - JV / Partnership - Austin / Texas - 20-Acre Austin Multifamily Redevelopment Property Set for Auction in Austin Texas,JV / Partnership - Freddie Mac - Sun Belt,DCL-20260612-008,1
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0052,General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,100,2026-06-12 00:20:41,art_1cf4b76f3046105a,valid,Development Activity,GP / Capital Activity,repeat_penalized,5,open,General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,General Project Signal,Senior Housing,Senior Housing,California,California,California,JLL,JLL,Unknown,jll,JLL,Unknown,Unknown,California,,$252M; $252M; $252.1 million,$252M,,,,,,,,,78,Useful Deal Signal,Capital market signal,JLL Arranges $252M Financing for Huntington Beach Seniors Project,Connect CRE Orange County,https://www.connectcre.com/stories/jll-arranges-252m-financing-for-huntington-beach-seniors-project/,85,DFP-C431C120A0,90,General Project Signal - General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,General Project Signal - JLL - California,DCL-20260612-009,1
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0095,Refinancing - New York City / New York - First Walker & Dunlop Affordable Bridge Capital Transaction with Pretium Closes,100,2026-06-12 00:20:41,art_6b6518f0089b0bde,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,Refinancing - New York City / New York - First Walker & Dunlop Affordable Bridge Capital Transaction with Pretium Closes,Refinancing,Affordable Housing,Affordable Housing,New York City / New York,Manhattan,Unknown,IPA,IPA,Unknown,walker & dunlop,walker & dunlop,Unknown,Unknown,New York,,$75.7 million; $75.7 million,$75.7 million,,,,,,,,,78,Useful Deal Signal,Capital market signal,First Walker & Dunlop Affordable Bridge Capital Transaction with Pretium Closes,Yield PRO,https://yieldpro.com/2026/06/wd-affordable-bridge-capital/,81,DFP-7725E994CD,90,Refinancing - Refinancing - New York City / New York - First Walker & Dunlop Affordable Bridge Capital Transaction with Pretium Closes,Refinancing - IPA - walker & dunlop - New York,DCL-20260612-010,1
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0091,Entitlement / Permitting - Los Angeles / California - 77-unit affordable housing complex proposed at 8811 Reading Ave. in Westchester,80,2026-06-12 00:20:41,art_03f050c1ff5a86ab,suspicious_duplicate,Development Activity,GP / Capital Activity; Market Intelligence,repeat_penalized,46,access_limited,Acquisition - Los Angeles / California - High-rise senior housing complex pitched for 6400 Canoga Ave. in Warner Center,Acquisition,Senior Housing,Senior Housing,Los Angeles / California,Los Angeles,California,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Los Angeles,266 units,$25 million; $25 million; $10,$25 million,$25 million,,,,,,,,74,Useful Deal Signal,Pricing benchmark,High-rise senior housing complex pitched for 6400 Canoga Ave. in Warner Center,Urbanize LA,https://la.urbanize.city/post/high-rise-senior-housing-complex-pitched-6400-canoga-ave-warner-center,97,DFP-FDD57038BA,75,Acquisition - Acquisition - Los Angeles / California - High-rise senior housing complex pitched for 6400 Canoga Ave. in Warner Center,Acquisition - Unknown - Los Angeles,DCL-20260612-011,1
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0049,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,100,2026-06-12 00:20:41,art_86bc6f4162c00691,valid,Development Activity,GP / Capital Activity,repeat_penalized,55,open,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,Disposition / Exit,Unknown Residential,General Residential,California,California,California,CBRE,CBRE,Unknown,cbre,CBRE,Unknown,Unknown,California,,$11 million; $1; $11 million,,,,,,,,,,74,Useful Deal Signal,Entitlement / zoning watch,Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,Connect CRE Orange County,https://www.connectcre.com/stories/former-bank-branch-positioned-as-development-opportunity-in-garden-grove-sale/,57,DFP-5508FCE9F0,90,Disposition / Exit - Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,Disposition / Exit - CBRE - California,DCL-20260612-012,1
