run_date,run_id,run_timestamp,market,residential_sector,market_article_count,high_priority_count,market_signal_count,average_relevance_score,dominant_strategic_angle,dominant_market_signal,regional_risk_or_opportunity,woomi_market_relevance,recommended_market_action
2026-06-12,20260612-002041-06ed6325,2026-06-12 00:20:41,California,Apartment,18,15,8,89.1,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,Core Watch Market,Track LA / California entitlement and zoning updates
2026-06-12,20260612-002041-06ed6325,2026-06-12 00:20:41,Los Angeles,Affordable Housing,12,11,8,93.8,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,Core Watch Market,Track LA / California entitlement and zoning updates
2026-06-12,20260612-002041-06ed6325,2026-06-12 00:20:41,National / Other,Multifamily,26,11,4,71.3,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,General Monitoring,Monitor supply pipeline and concessions
2026-06-12,20260612-002041-06ed6325,2026-06-12 00:20:41,New York,Apartment,7,7,3,90.6,Financing Risk,Supply / Starts Signal,Financing-sensitive development environment,General Monitoring,Review development underwriting assumptions
2026-06-12,20260612-002041-06ed6325,2026-06-12 00:20:41,Arizona,Apartment,5,4,3,85.6,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-06-12,20260612-002041-06ed6325,2026-06-12 00:20:41,Phoenix,Apartment,5,4,3,85.6,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-06-12,20260612-002041-06ed6325,2026-06-12 00:20:41,Texas,Apartment,6,4,1,77.5,Institutional Flow,Rent Growth Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-06-12,20260612-002041-06ed6325,2026-06-12 00:20:41,Florida,Apartment,6,3,4,79.5,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-06-12,20260612-002041-06ed6325,2026-06-12 00:20:41,Southeast,Student Housing,6,3,2,68.3,Financing Risk,Deal Size Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-06-12,20260612-002041-06ed6325,2026-06-12 00:20:41,Seattle,Apartment,3,2,2,84.0,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-06-12,20260612-002041-06ed6325,2026-06-12 00:20:41,Dallas,Apartment,2,1,1,79.0,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-06-12,20260612-002041-06ed6325,2026-06-12 00:20:41,Austin,Multifamily,1,1,0,86.0,Financing Risk,None detected,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-06-12,20260612-002041-06ed6325,2026-06-12 00:20:41,Sun Belt,General Residential,0,0,0,0,None detected,None detected,General market monitoring,Low Priority,Monitor only
