run_date,run_id,la_asset_watch_id,asset_or_project_name,address_or_location_clue,la_submarket,gp_or_developer,residential_sector,entitlement_status,construction_status,asset_strategy_signal,site_control_signal,execution_stage,la_asset_opportunity_score,la_asset_risk_score,woomi_site_relevance,potential_woomi_strategy_angle,recommended_local_follow_up,source_article_title,url,confidence_level
2026-06-12,20260612-002041-06ed6325,LAA-20260612-001,Construction Financing - Miami / Florida - Developer Lands $134M to Build Fourth Apartment Tower Near Miami Metrorail,Miami,Los Angeles,IPA,Apartment,Unknown,Unknown,Acquisition / Site Control,Site acquired,Site Controlled,100,40,High relevance to Woomi site strategy,Track site control precedent,Monitor asset for repeated local confirmation,Developer Lands $134M to Build Fourth Apartment Tower Near Miami Metrorail,https://commercialobserver.com/2026/06/multifamily-development-construction-financing-miami-metrorail-crescendo-link-douglas/,High
2026-06-12,20260612-002041-06ed6325,LAA-20260612-006,General Project Signal - California - More housing added to proposed affordable development at 7220 Owensmouth Ave. in Canoga Pa...,7220 Owensmouth Ave,Los Angeles,Unknown,Affordable Housing,Unknown,Unknown,Affordable / Density Bonus Strategy,Unknown site control,Unknown,100,40,High relevance to Woomi site strategy,Benchmark density bonus use,"Review parcel clue, entitlement path, sponsor, and comparable sites",More housing added to proposed affordable development at 7220 Owensmouth Ave. in Canoga Park,https://la.urbanize.city/post/more-housing-added-proposed-affordable-development-7220-owensmouth-ave-canoga-park,High
2026-06-12,20260612-002041-06ed6325,LAA-20260612-016,Entitlement / Permitting - Los Angeles / California - 77-unit affordable housing complex proposed at 8811 Reading Ave. in Westchester,8811 Reading Ave,Los Angeles,Unknown,Affordable Housing,Unknown,Unknown,Affordable / Density Bonus Strategy,Project under entitlement,Unknown,100,34,High relevance to Woomi site strategy,Benchmark density bonus use,"Track entitlement docket, density bonus use, and affordability requirement",77-unit affordable housing complex proposed at 8811 Reading Ave. in Westchester,https://la.urbanize.city/post/77-unit-affordable-housing-complex-proposed-8811-reading-ave-westchester,Medium
2026-06-12,20260612-002041-06ed6325,LAA-20260612-011,General Project Signal - Los Angeles / California - Affordable housing coming to 1150 Sunset Blvd. in Echo Park,1150 Sunset Blvd,Los Angeles,Unknown,Affordable Housing,Unknown,Unknown,Affordable / Density Bonus Strategy,Unknown site control,Unknown,100,34,High relevance to Woomi site strategy,Benchmark density bonus use,"Track entitlement docket, density bonus use, and affordability requirement",Affordable housing coming to 1150 Sunset Blvd. in Echo Park,https://la.urbanize.city/post/affordable-housing-coming-1150-sunset-blvd-echo-park,High
2026-06-12,20260612-002041-06ed6325,LAA-20260612-002,Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment,California,Los Angeles,CBRE,Apartment,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,100,32,High relevance to Woomi site strategy,Track local sponsor activity,"Review parcel clue, entitlement path, sponsor, and comparable sites",Yorba Linda Parking Lot Sells for Townhome Redevelopment,https://www.connectcre.com/stories/yorba-linda-parking-lot-sells-for-townhome-redevelopment/,Medium
2026-06-12,20260612-002041-06ed6325,LAA-20260612-007,Modular / Construction Innovation - Los Angeles - Rendering vs. Reality: Modular housing complex at 1457 N. Main St. in Chinatown,1457 N. Main St,Los Angeles,Unknown,Affordable Housing,Unknown,Completed / opened,Lease-Up / Delivery,Unknown site control,Delivered / Lease-Up,100,32,High relevance to Woomi site strategy,Monitor only,"Review parcel clue, entitlement path, sponsor, and comparable sites",Rendering vs. Reality: Modular housing complex at 1457 N. Main St. in Chinatown,https://la.urbanize.city/post/rendering-vs-reality-modular-housing-complex-1457-n-main-st-chinatown,High
2026-06-12,20260612-002041-06ed6325,LAA-20260612-003,Acquisition - Dallas / Texas - Brixton Acquires 288-Unit Las Colinas Rental Community,Dallas,Los Angeles,JLL,Apartment,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,100,26,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,Brixton Acquires 288-Unit Las Colinas Rental Community,https://www.connectcre.com/stories/brixton-acquires-288-unit-las-colinas-rental-community/,Medium
2026-06-12,20260612-002041-06ed6325,LAA-20260612-005,Yorba Linda Parking Lot Sells for Townhome Redevelopment,4861 Liverpool St,Los Angeles,CBRE,Apartment,Unknown,Unknown,Acquisition / Site Control,Site acquired,Site Controlled,100,24,High relevance to Woomi site strategy,Track site control precedent,"Review parcel clue, entitlement path, sponsor, and comparable sites",Yorba Linda Parking Lot Sells for Townhome Redevelopment,https://www.connectcre.com/stories/yorba-linda-parking-lot-sells-for-townhome-redevelopment/,High
2026-06-12,20260612-002041-06ed6325,LAA-20260612-008,Disposition / Exit - Phoenix / Arizona - Quarterra Sells 290-Unit Kierland Rental Asset,Phoenix,Los Angeles,Quarterra,Apartment,Unknown,Unknown,General Asset Signal,Land / parcel referenced,Site Search / Early Signal,100,18,High relevance to Woomi site strategy,Track site control precedent,Monitor asset for repeated local confirmation,Quarterra Sells 290-Unit Kierland Rental Asset,https://www.connectcre.com/stories/quarterra-sells-290-unit-kierland-rental-asset/,Medium
2026-06-12,20260612-002041-06ed6325,LAA-20260612-004,Disposition / Exit - Seattle - CBRE Completes $17M Sale of 70-Unit Multifamily on Bainbridge Island,Seattle,Los Angeles,CBRE,Apartment,Unknown,Completed / opened,Lease-Up / Delivery,Land / parcel referenced,Delivered / Lease-Up,100,18,High relevance to Woomi site strategy,Track site control precedent,Monitor asset for repeated local confirmation,CBRE Completes $17M Sale of 70-Unit Multifamily on Bainbridge Island,https://www.connectcre.com/stories/cbre-completes-17m-sale-of-70-unit-multifamily-on-bainbridge-island/,Medium
2026-06-12,20260612-002041-06ed6325,LAA-20260612-009,Office-to-Residential Conversion - Los Angeles / California - 230 apartments unwrapped at 640 S. St. Andrews Pl. in Koreatown,640 S. St. Andrews Pl,Los Angeles,Unknown,Office-to-Residential Conversion,Unknown,Unknown,Office-to-Residential Conversion,Unknown site control,Unknown,99,44,High relevance to Woomi site strategy,Monitor office conversion feasibility,Monitor asset for repeated local confirmation,230 apartments unwrapped at 640 S. St. Andrews Pl. in Koreatown,https://la.urbanize.city/post/230-apartments-unwrapped-640-s-st-andrews-pl-koreatown,High
2026-06-12,20260612-002041-06ed6325,LAA-20260612-010,Office-to-Residential Conversion - New York City / New York - Kings Capital Files Plans to Convert FiDi’s 61 Gold Street Into 108 Apartments,61 Gold Street,Los Angeles,Unknown,Office-to-Residential Conversion,Unknown,Unknown,Office-to-Residential Conversion,Unknown site control,Unknown,99,44,High relevance to Woomi site strategy,Monitor office conversion feasibility,Monitor asset for repeated local confirmation,Kings Capital Files Plans to Convert FiDi’s 61 Gold Street Into 108 Apartments,https://commercialobserver.com/2026/06/kings-capital-conversion-61-gold-street-apartments/,High
2026-06-12,20260612-002041-06ed6325,LAA-20260612-012,Disposition / Exit - Los Angeles / California - Apartments Along Burton Way Trade for $603K Per Unit,Los Angeles,Los Angeles,Marcus & Millichap,Apartment,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,99,25,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,Apartments Along Burton Way Trade for $603K Per Unit,https://www.connectcre.com/stories/apartments-along-burton-way-trade-for-603k-per-unit/,Medium
2026-06-12,20260612-002041-06ed6325,LAA-20260612-019,Entitlement / Permitting - Other / Unknown - Infill housing slated for two sites in Pasadena,Unknown,Los Angeles,Unknown,Apartment,Unknown,Unknown,Entitlement Play,Land / parcel referenced,Site Search / Early Signal,98,26,High relevance to Woomi site strategy,Track site control precedent,"Track entitlement docket, density bonus use, and affordability requirement",Infill housing slated for two sites in Pasadena,https://la.urbanize.city/post/infill-housing-slated-two-sites-pasadena,Medium
2026-06-12,20260612-002041-06ed6325,LAA-20260612-021,Entitlement / Permitting - Los Angeles / California - Hotel Indigo on the rise at 515 N. Central Ave. in Glendale,515 N. Central Ave,Los Angeles,Unknown,Apartment,Unknown,Unknown,Entitlement Play,Project under entitlement,Unknown,97,32,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement",Hotel Indigo on the rise at 515 N. Central Ave. in Glendale,https://la.urbanize.city/post/hotel-indigo-rise-515-n-central-ave-glendale,Medium
2026-06-12,20260612-002041-06ed6325,LAA-20260612-026,High-rise senior housing complex pitched for 6400 Canoga Ave. in Warner Center,6400 Canoga Ave,Los Angeles,Unknown,Senior Housing,Unknown,Unknown,Acquisition / Site Control,Site acquired,Site Controlled,94,25,High relevance to Woomi site strategy,Track site control precedent,Monitor asset for repeated local confirmation,High-rise senior housing complex pitched for 6400 Canoga Ave. in Warner Center,https://la.urbanize.city/post/high-rise-senior-housing-complex-pitched-6400-canoga-ave-warner-center,Medium
2026-06-12,20260612-002041-06ed6325,LAA-20260612-013,Acquisition - Los Angeles / California - High-rise senior housing complex pitched for 6400 Canoga Ave. in Warner Center,6400 Canoga Ave,Los Angeles,Unknown,Senior Housing,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,93,33,High relevance to Woomi site strategy,Monitor only,Monitor asset for repeated local confirmation,High-rise senior housing complex pitched for 6400 Canoga Ave. in Warner Center,https://la.urbanize.city/post/high-rise-senior-housing-complex-pitched-6400-canoga-ave-warner-center,High
