run_date,run_id,run_timestamp,market,residential_sector,market_article_count,high_priority_count,market_signal_count,average_relevance_score,dominant_strategic_angle,dominant_market_signal,regional_risk_or_opportunity,woomi_market_relevance,recommended_market_action
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,California,Apartment,19,18,11,91.6,Institutional Flow,Supply / Starts Signal,Supply pressure / lease-up risk,Core Watch Market,Track LA / California entitlement and zoning updates
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,Los Angeles,Affordable Housing,8,7,4,94.2,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,National / Other,Multifamily,28,15,6,73.5,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,General Monitoring,Track institutional capital activity
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,Southeast,Apartment,12,8,5,76.7,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,Florida,Apartment,7,4,5,79.7,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,Texas,Apartment,4,4,2,93.2,Institutional Flow,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,New York,Apartment,4,2,2,79.0,Institutional Flow,Supply / Starts Signal,Supply pressure / lease-up risk,General Monitoring,Monitor supply pipeline and concessions
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,Austin,Apartment,2,2,1,93.5,Institutional Flow,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,Dallas,Apartment,2,2,1,93.0,Institutional Flow,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,Sun Belt,Apartment,1,1,1,100.0,Institutional Flow,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,Arizona,Apartment,2,1,0,65.5,Developer Strategy,None detected,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,Phoenix,Apartment,2,1,0,65.5,Developer Strategy,None detected,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,Seattle,General Residential,0,0,0,0,None detected,None detected,General market monitoring,Low Priority,Monitor only
