run_date,run_id,watchlist_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,latest_lifecycle_stage,opportunity_score,risk_score,overall_signal_quality_score,institutional_confidence_label,supporting_source_count,recurring_observation_count,strategic_theme,woomi_relevance,recommended_executive_action,supporting_evidence_summary
2026-09-25,20260925-011011-837bf40e,HCW-20260925-001,PRJ-20260925-0154,Refinancing - Miami / Florida - Rich Properties Snags $38.5M Refi for West Palm Beach Rental Asset,Unknown,South Florida,Berkadia,Apartment,Delivery / Opening,88,49,96,Strong Institutional Signal,5,9,Refinancing opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 9 observation(s), latest stage Delivery / Opening, identity confidence 100"
2026-09-25,20260925-011011-837bf40e,HCW-20260925-002,PRJ-20260925-0053,Disposition / Exit - San Francisco / California - Marcus & Millichap Brokers $6.25M Russian Hill Multifamily Portfolio Sale in San Francisco,California,California,Marcus & Millichap,Apartment,Unknown Stage,98,31,91,Strong Institutional Signal,9,46,LA urban infill opportunity,Priority Asset Watch,Review immediately,"9 source file(s), 46 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-25,20260925-011011-837bf40e,HCW-20260925-003,PRJ-20260925-0058,Disposition / Exit - Sun Belt - Northeast Charlotte Multifamily Apartment Community Trades for $56.75M,Sun Belt,Charlotte,JLL,Apartment,Delivery / Opening,87,18,91,Strong Institutional Signal,5,8,Institutional capital movement,Strategic Asset Watch,Review immediately,"5 source file(s), 8 observation(s), latest stage Delivery / Opening, identity confidence 100"
2026-09-25,20260925-011011-837bf40e,HCW-20260925-005,PRJ-20260925-0045,Construction Financing - Austin / Texas - Investor Group Closes Construction Loan for Dripping Springs 55+ Housing Project,Unknown,Austin,Equity Residential,Senior Housing,Refinancing / Recapitalization,80,47,89,Strong Institutional Signal,4,4,Refinancing opportunity,Strategic Asset Watch,Review immediately,"4 source file(s), 4 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-09-25,20260925-011011-837bf40e,HCW-20260925-004,PRJ-20260925-0051,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,California,California,Freddie Mac,Apartment,Unknown Stage,48,29,89,Strong Institutional Signal,9,11,LA urban infill opportunity,Strategic Asset Watch,Review immediately,"9 source file(s), 11 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-25,20260925-011011-837bf40e,HCW-20260925-006,PRJ-20260925-0158,JV / Partnership - Los Angeles / California - Construction goes vertical for mixed-use project at 155 W. 6th St. in San Pedro,Unknown,Southeast,High Street Residential,Mixed-Use Residential,Unknown Stage,99,31,88,Strong Institutional Signal,5,5,Construction start pipeline,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-25,20260925-011011-837bf40e,HCW-20260925-007,PRJ-20260925-0109,"Acquisition - Los Angeles / California - CBRE Arranges Sale of 384-Unit Apartment Community in Somerset, New Jersey",Unknown,National,Harbor Group International,Affordable Housing,Unknown Stage,90,26,88,Strong Institutional Signal,5,5,Institutional capital movement,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-25,20260925-011011-837bf40e,HCW-20260925-009,PRJ-20260925-0046,Acquisition - Austin / Texas - Vista International Sells Molokai Apartments in San Diego for $11.2M,California,Austin,Marcus & Millichap,Apartment,Unknown Stage,85,25,87,Strong Institutional Signal,5,5,LA urban infill opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-25,20260925-011011-837bf40e,HCW-20260925-008,PRJ-20260925-0055,Disposition / Exit - San Francisco / California - Northmarq Secures $45M Sale of 87-Unit Bay Area Mixed-Use Multifamily Property,California,California,Unknown,Mixed-Use Residential,Unknown Stage,73,34,87,Strong Institutional Signal,7,20,LA urban infill opportunity,Priority Asset Watch,Review immediately,"7 source file(s), 20 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-09-25,20260925-011011-837bf40e,HCW-20260925-010,PRJ-20260925-0094,Entitlement / Permitting - Los Angeles / California - Senior affordable housing starting work at 7556 Woodlake Ave. in West Hills,Los Angeles / California,Los Angeles,Unknown,Affordable Housing,Entitlement Under Review,48,38,87,Strong Institutional Signal,4,6,Entitlement progression,Priority Asset Watch,Review immediately,"4 source file(s), 6 observation(s), latest stage Entitlement Under Review, identity confidence 80"
