run_date,run_id,run_timestamp,deal_fingerprint_id,duplicate_cluster_id,fingerprint_confidence,canonical_project_name,canonical_deal_name,canonical_event_name,deal_type,market,residential_sector,canonical_gp_or_developer,canonical_lender_or_debt_provider,unit_count,dollar_amount,loan_amount,source_count,article_count,duplicate_count,sources,article_titles,markets_detected,highest_deal_signal_score
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,DFP-8C937F1E68,DCL-20260925-011,100,"General Project Signal - Nashville / Tennessee - Clear Blue Breaks Ground on 228-Unit Affordable Housing Community in Dickson, Tennessee","General Project Signal - General Project Signal - Nashville / Tennessee - Clear Blue Breaks Ground on 228-Unit Affordable Housing Community in Dickson, Tennessee",General Project Signal - Freddie Mac - Sun Belt,General Project Signal,Nashville / Tennessee,Affordable Housing,Freddie Mac,Freddie Mac,60 homes,$88.1 million; $48 million,$88.1 million,1,1,1,REBusiness Online,"Clear Blue Breaks Ground on 228-Unit Affordable Housing Community in Dickson, Tennessee",Nashville / Tennessee,75
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,DFP-7BF2FDE2D0,DCL-20260925-001,90,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,Acquisition - Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,Acquisition - Freddie Mac - California,Acquisition,California,Apartment,Freddie Mac,Freddie Mac,,$88 million,$88 million,1,1,1,Connect CRE Orange County,Tishman Speyer Acquires 376-Unit Anaheim Rental Community,California,89
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,DFP-A17B78B6A1,DCL-20260925-006,90,Disposition / Exit - Sun Belt - Northeast Charlotte Multifamily Apartment Community Trades for $56.75M,Disposition / Exit - Disposition / Exit - Sun Belt - Northeast Charlotte Multifamily Apartment Community Trades for $56.75M,Disposition / Exit - JLL - Sun Belt,Disposition / Exit,Sun Belt,Apartment,JLL,JLL,,$56.75M; $56.75 million; $56.75m,,1,1,1,Yield PRO,Northeast Charlotte Multifamily Apartment Community Trades for $56.75M,Sun Belt,81
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,DFP-8DBE15BFE2,DCL-20260925-007,90,Disposition / Exit - San Francisco / California - Russian Hill Apartments Trade After 50 Years of Family Ownership,Disposition / Exit - Disposition / Exit - San Francisco / California - Russian Hill Apartments Trade After 50 Years of Family Ownership,Disposition / Exit - Marcus & Millichap - California,Disposition / Exit,San Francisco / California,Apartment,Marcus & Millichap,Unknown,11 units,$6.25 million; $6.25 million,,1,1,1,Connect CRE,Russian Hill Apartments Trade After 50 Years of Family Ownership,San Francisco / California,80
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,DFP-3FFADE6D07,DCL-20260925-002,90,JV / Partnership - Los Angeles / California - Construction goes vertical for mixed-use project at 155 W. 6th St. in San Pedro,JV / Partnership - JV / Partnership - Los Angeles / California - Construction goes vertical for mixed-use project at 155 W. 6th St. in San Pedro,JV / Partnership - High Street Residential - Los Angeles,JV / Partnership,Los Angeles / California,Mixed-Use Residential,High Street Residential,Unknown,281 apartments,$500,,1,1,1,Urbanize LA,Construction goes vertical for mixed-use project at 155 W. 6th St. in San Pedro,Los Angeles / California,87
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,DFP-9F93C50581,DCL-20260925-003,90,Refinancing - Miami / Florida - Rich Properties Snags $38.5M Refi for West Palm Beach Rental Asset,Refinancing - Refinancing - Miami / Florida - Rich Properties Snags $38.5M Refi for West Palm Beach Rental Asset,Refinancing - Berkadia - Berkadia - Sun Belt,Refinancing,Miami / Florida,Apartment,Berkadia,Berkadia,,$38.5M; $38.5M; $38.55 million,$38.5M,1,1,1,Connect CRE South Florida,Rich Properties Snags $38.5M Refi for West Palm Beach Rental Asset,Miami / Florida,85
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,DFP-6D3E9C9761,DCL-20260925-018,90,Refinancing - Miami / Florida - RIVANI Lands $114.3M Refi on Miami Beach Office/Retail Project,Refinancing - Refinancing - Miami / Florida - RIVANI Lands $114.3M Refi on Miami Beach Office/Retail Project,Refinancing - Berkadia - Berkadia - Sun Belt,Refinancing,Miami / Florida,General Residential,Berkadia,Berkadia,,$114.3M; $114.3M; $114.3 ,$114.3M,1,1,1,Connect CRE South Florida,RIVANI Lands $114.3M Refi on Miami Beach Office/Retail Project,Miami / Florida,71
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,DFP-EC8BEFE575,DCL-20260925-010,80,"Acquisition - Los Angeles / California - CBRE Arranges Sale of 384-Unit Apartment Community in Somerset, New Jersey","Acquisition - Acquisition - Los Angeles / California - CBRE Arranges Sale of 384-Unit Apartment Community in Somerset, New Jersey",Acquisition - Harbor Group International - Los Angeles,Acquisition,Los Angeles / California,Affordable Housing,Harbor Group International,CBRE,,,,1,1,1,REBusiness Online,"CBRE Arranges Sale of 384-Unit Apartment Community in Somerset, New Jersey",Los Angeles / California,75
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,DFP-CE38A4F92B,DCL-20260925-004,80,Acquisition - California - MMCC Arranges Financing for Orange Multifamily Acquisition,Acquisition - Acquisition - California - MMCC Arranges Financing for Orange Multifamily Acquisition,Acquisition - Marcus & Millichap - California,Acquisition,California,Apartment,Marcus & Millichap,Unknown,,$12.6 million; $12.6 million,$12.6 million,1,1,1,Connect CRE Orange County,MMCC Arranges Financing for Orange Multifamily Acquisition,California,83
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,DFP-BF5EE01205,DCL-20260925-009,80,Acquisition - Austin / Texas - Vista International Sells Molokai Apartments in San Diego for $11.2M,Acquisition - Acquisition - Austin / Texas - Vista International Sells Molokai Apartments in San Diego for $11.2M,Acquisition - Marcus & Millichap - Sun Belt,Acquisition,Austin / Texas,Apartment,Marcus & Millichap,Unknown,,$11.2M; $11.2 million; $11.2M,,1,1,1,REBusiness Online,Vista International Sells Molokai Apartments in San Diego for $11.2M,Austin / Texas,76
