run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,opportunity_id,deal_fingerprint_id,duplicate_cluster_id,opportunity_type,market,residential_sector,gp_or_developer,lender_or_capital_provider,related_project_or_deal,source_article_title,source,url,opportunity_score,opportunity_uniqueness_score,event_materiality_score,repeat_coverage_score,institutional_confirmation_score,opportunity_priority_label,evidence_signals,why_it_matters,potential_woomi_angle,recommended_next_action,confidence_level
2026-09-25,20260925-011011-837bf40e,PRJ-20260925-0051,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,100,OPP-20260925-001,DFP-7BF2FDE2D0,DCL-20260925-001,Acquisition Opportunity,California,Apartment,Freddie Mac,Freddie Mac,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,Tishman Speyer Acquires 376-Unit Anaheim Rental Community,Connect CRE Orange County,https://www.connectcre.com/stories/tishman-speyer-acquires-376-unit-anaheim-rental-community/,91,100,93,25,100,Immediate Opportunity Watch,Acquisition; acquisition,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,Medium
2026-09-25,20260925-011011-837bf40e,PRJ-20260925-0053,Disposition / Exit - San Francisco / California - Marcus & Millichap Brokers $6.25M Russian Hill Multifamily Portfolio Sale in San Francisco,100,OPP-20260925-004,DFP-CE38A4F92B,DCL-20260925-004,Acquisition Opportunity,California,Apartment,Marcus & Millichap,Unknown,Acquisition - California - MMCC Arranges Financing for Orange Multifamily Acquisition,MMCC Arranges Financing for Orange Multifamily Acquisition,Connect CRE Orange County,https://www.connectcre.com/stories/mmcc-arranges-financing-for-orange-multifamily-acquisition/,89,100,90,25,96,Immediate Opportunity Watch,Acquisition; acquisition,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,Medium
2026-09-25,20260925-011011-837bf40e,PRJ-20260925-0053,Disposition / Exit - San Francisco / California - Marcus & Millichap Brokers $6.25M Russian Hill Multifamily Portfolio Sale in San Francisco,100,OPP-20260925-008,DFP-2592C12DF1,DCL-20260925-008,LA / California Entitlement Opportunity,California,Apartment,Marcus & Millichap,Unknown,Disposition / Exit - California - Value-Add Rentals Go for $13M in El Cajon,Value-Add Rentals Go for $13M in El Cajon,Connect CRE California,https://www.connectcre.com/stories/value-add-rentals-go-for-13m-in-el-cajon/,88,100,88,25,96,Immediate Opportunity Watch,Disposition / Exit; value-add,"LA / California Entitlement Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,Medium
2026-09-25,20260925-011011-837bf40e,PRJ-20260925-0043,Construction Financing - Austin / Texas - Investor Group Closes Construction Loan for Dripping Springs 55+ Housing Project,100,OPP-20260925-005,DFP-4C99A4B260,DCL-20260925-005,Construction Financing Gap,Austin / Texas,Senior Housing,Equity Residential,equity residential,Construction Financing - Austin / Texas - Investor Group Closes Construction Loan for Dripping Springs 55+ Housing Project,Investor Group Closes Construction Loan for Dripping Springs 55+ Housing Project,Connect CRE Texas,https://www.connectcre.com/stories/investor-group-closes-construction-loan-for-dripping-springs-55-housing-project/,87,100,89,25,99,Immediate Opportunity Watch,Construction Financing; construction loan,"Construction Financing Gap may create a pricing, capital, partnership, or pipeline opening in Austin / Texas.","Track potential rescue capital, debt recapitalization, or capital partner opening",Add to executive opportunity review,Medium
2026-09-25,20260925-011011-837bf40e,PRJ-20260925-0096,Refinancing - Miami / Florida - Rich Properties Snags $38.5M Refi for West Palm Beach Rental Asset,100,OPP-20260925-003,DFP-9F93C50581,DCL-20260925-003,Refinancing Gap,Miami / Florida,Apartment,Berkadia,Berkadia,Refinancing - Miami / Florida - Rich Properties Snags $38.5M Refi for West Palm Beach Rental Asset,Rich Properties Snags $38.5M Refi for West Palm Beach Rental Asset,Connect CRE South Florida,https://www.connectcre.com/stories/rich-properties-snags-38-5m-refi-for-west-palm-beach-rental-asset/,87,100,91,25,92,Immediate Opportunity Watch,Refinancing; refinancing,"Refinancing Gap may create a pricing, capital, partnership, or pipeline opening in Miami / Florida.","Track potential rescue capital, debt recapitalization, or capital partner opening",Add to executive opportunity review,Medium
2026-09-25,20260925-011011-837bf40e,PRJ-20260925-0083,JV / Partnership - Los Angeles / California - Construction goes vertical for mixed-use project at 155 W. 6th St. in San Pedro,100,OPP-20260925-002,DFP-3FFADE6D07,DCL-20260925-002,JV / Partnership Gap,Los Angeles / California,Mixed-Use Residential,High Street Residential,Unknown,JV / Partnership - Los Angeles / California - Construction goes vertical for mixed-use project at 155 W. 6th St. in San Pedro,Construction goes vertical for mixed-use project at 155 W. 6th St. in San Pedro,Urbanize LA,https://la.urbanize.city/post/construction-goes-vertical-mixed-use-project-155-w-6th-st-san-pedro,86,100,92,25,96,Immediate Opportunity Watch,JV / Partnership; jv; partnership,"JV / Partnership Gap may create a pricing, capital, partnership, or pipeline opening in Los Angeles / California.",Map possible GP partnership or capability-building relationship,Add to executive opportunity review,High
2026-09-25,20260925-011011-837bf40e,PRJ-20260925-0053,Disposition / Exit - San Francisco / California - Marcus & Millichap Brokers $6.25M Russian Hill Multifamily Portfolio Sale in San Francisco,100,OPP-20260925-017,DFP-ACE0185217,DCL-20260925-017,LA / California Entitlement Opportunity,California,Multifamily,Marcus & Millichap,Unknown,Disposition / Exit - California - Marcus & Millichap Arranges $9.44M Sale of 24-Unit Multifamily Property in Costa Mesa Cali...,Marcus & Millichap Arranges $9.44M Sale of 24-Unit Multifamily Property in Costa Mesa California,Yield PRO,https://yieldpro.com/2026/09/291-avocado-street/,86,100,83,25,96,Immediate Opportunity Watch,Disposition / Exit,"LA / California Entitlement Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,Low
2026-09-25,20260925-011011-837bf40e,PRJ-20260925-0054,"Acquisition - California - TruAmerica’s Bay Area buy, plus 6 other trades you may have missed last week",100,OPP-20260925-015,DFP-02BAE77620,DCL-20260925-015,Acquisition Opportunity,California,Multifamily,Standard Real Estate Investments,Unknown,"Acquisition - California - TruAmerica’s Bay Area buy, plus 6 other trades you may have missed last week","TruAmerica’s Bay Area buy, plus 6 other trades you may have missed last week",Multifamily Dive,https://www.multifamilydive.com/news/multifamily-transactions-value-add-apartment-deals/830939/,85,100,83,25,93,Immediate Opportunity Watch,Acquisition; acquisition,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,Medium
2026-09-25,20260925-011011-837bf40e,PRJ-20260925-0102,"General Project Signal - Nashville / Tennessee - Clear Blue Breaks Ground on 228-Unit Affordable Housing Community in Dickson, Tennessee",100,OPP-20260925-011,DFP-8C937F1E68,DCL-20260925-011,Affordable / Workforce Housing Opportunity,Nashville / Tennessee,Affordable Housing,Freddie Mac,Freddie Mac,"General Project Signal - Nashville / Tennessee - Clear Blue Breaks Ground on 228-Unit Affordable Housing Community in Dickson, Tennessee","Clear Blue Breaks Ground on 228-Unit Affordable Housing Community in Dickson, Tennessee",REBusiness Online,https://rebusinessonline.com/clear-blue-breaks-ground-on-228-unit-affordable-housing-community-in-dickson-tennessee/,85,100,85,25,100,Immediate Opportunity Watch,General Project Signal,"Affordable / Workforce Housing Opportunity may create a pricing, capital, partnership, or pipeline opening in Nashville / Tennessee.","Monitor public-private, LIHTC, or workforce housing partnership angle",Add to executive opportunity review,Low
2026-09-25,20260925-011011-837bf40e,PRJ-20260925-0160,Disposition / Exit - Sun Belt - Northeast Charlotte Multifamily Apartment Community Trades for $56.75M,100,OPP-20260925-006,DFP-A17B78B6A1,DCL-20260925-006,GP Capability Partnership Opportunity,Sun Belt,Apartment,JLL,JLL,Disposition / Exit - Sun Belt - Northeast Charlotte Multifamily Apartment Community Trades for $56.75M,Northeast Charlotte Multifamily Apartment Community Trades for $56.75M,Yield PRO,https://yieldpro.com/2026/09/pavillion-village-charlotte/,85,100,89,25,96,Immediate Opportunity Watch,Disposition / Exit,"GP Capability Partnership Opportunity may create a pricing, capital, partnership, or pipeline opening in Sun Belt.",Map possible GP partnership or capability-building relationship,Add to executive opportunity review,Low
