run_date,run_id,run_timestamp,residential_sector,article_count,high_priority_count,market_signal_count,deal_signal_count,average_relevance_score,dominant_market_focus,dominant_strategic_angle,dominant_gp_or_developer,sector_risk_or_opportunity,woomi_sector_relevance,recommended_sector_action
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,Apartment,34,16,12,27,81.6,Other / Unknown,Developer Strategy,Marcus & Millichap,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,Affordable Housing,10,8,5,10,90.2,Los Angeles / California,Developer Strategy,Harbor Group International,Affordability and subsidy program monitoring signal,Strategic Expansion Sector,Add to sector watchlist
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,Multifamily,18,5,4,10,65.2,Other / Unknown,Developer Strategy,Marcus & Millichap,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,Workforce Housing,1,1,1,1,100.0,Riverside / California,Institutional Flow,None detected,Affordability and subsidy program monitoring signal,Strategic Expansion Sector,Add to sector watchlist
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,BTR / Single-Family Rental,1,1,0,1,89.0,Dallas / Texas,Institutional Flow,IPA,Potential expansion or product diversification signal,Strategic Expansion Sector,"Monitor BTR / SFR operators, capital flows, and target markets"
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,Mixed-Use Residential,5,5,4,5,100.0,San Francisco / California,Developer Strategy,High Street Residential,Mixed-use development and placemaking signal,Monitoring Sector,Add to sector watchlist
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,Senior Housing,3,2,1,3,81.3,Austin / Texas,Developer Strategy,Equity Residential,Demographic demand and operating capability signal,Monitoring Sector,Monitor senior housing demand and operating model signals
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,General Residential,3,0,2,3,59.3,San Francisco / California,Institutional Flow,Berkadia,General residential market monitoring,Monitoring Sector,Add to sector watchlist
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,Manufactured Housing,0,0,0,0,0,None detected,None detected,None detected,Lower-cost housing and alternative residential platform signal,Monitoring Sector,Add to sector watchlist
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,Office-to-Residential Conversion,0,0,0,0,0,None detected,None detected,None detected,"Adaptive reuse, entitlement, and construction feasibility signal",Monitoring Sector,"Track conversion feasibility, policy support, and construction cost assumptions"
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,Student Housing,0,0,0,0,0,None detected,None detected,None detected,Campus-adjacent demand and partnership signal,Monitoring Sector,Monitor university-market demand and partnership signals
