run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,lifecycle_transition_id,canonical_asset_or_project_name,market,city_or_submarket,residential_sector,gp_or_developer,previous_stage,current_stage,previous_stage_rank,current_stage_rank,transition_type,stage_change,days_since_first_seen,days_since_last_seen,observation_count,progression_score,stall_risk_score,execution_momentum_label,woomi_timing_relevance,recommended_transition_follow_up,evidence_article_title,source,url,confidence_level
2026-09-25,20260925-011011-837bf40e,PRJ-20260925-0154,Refinancing - Miami / Florida - Rich Properties Snags $38.5M Refi for West Palm Beach Rental Asset,100,LCT-20260925-001,Refinancing - Miami / Florida - RIVANI Lands $114.3M Refi on Miami Beach Office/Retail Project,Unknown,South Florida,General Residential,Berkadia,Delivery / Opening,Delivery / Opening,13,13,Mature / Operating,0,1,1,2,80,26,Mature,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",RIVANI Lands $114.3M Refi on Miami Beach Office/Retail Project,Connect CRE South Florida,https://www.connectcre.com/stories/rivani-lands-114-3m-refi-on-miami-beach-office-retail-project/,High
2026-09-25,20260925-011011-837bf40e,PRJ-20260925-0157,General Project Signal - Miami / Florida - Developer Launches Investor Offering for 465-Unit Boynton Beach Rental Community,80,LCT-20260925-052,General Project Signal - Miami / Florida - HTG Debuts $115M Miami Affordable Housing Project,Unknown,South Florida,Senior Housing,Unknown,Delivery / Opening,Delivery / Opening,13,13,Mature / Operating,0,1,1,2,67,12,Mature,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",HTG Debuts $115M Miami Affordable Housing Project,Connect CRE South Florida,https://www.connectcre.com/stories/htg-debuts-115m-miami-affordable-housing-project/,Medium
2026-09-25,20260925-011011-837bf40e,PRJ-20260925-0058,Disposition / Exit - Sun Belt - Northeast Charlotte Multifamily Apartment Community Trades for $56.75M,100,LCT-20260925-017,Disposition / Exit - Sun Belt - Northeast Charlotte Multifamily Apartment Community Trades for $56.75M,Sun Belt,Charlotte,Apartment,JLL,No Previous Record,Delivery / Opening,0,13,Newly Detected Project,13,0,0,1,66,11,Unknown,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",Northeast Charlotte Multifamily Apartment Community Trades for $56.75M,Yield PRO,https://yieldpro.com/2026/09/pavillion-village-charlotte/,Medium
2026-09-25,20260925-011011-837bf40e,PRJ-20260925-0112,JV / Partnership - National - Equus Capital Partners Ltd Acquires 226-Unit Multifamily Community in Geneva Illinois,80,LCT-20260925-020,"L&G, Taurus Break Ground on Concord Multifamily",National,Unknown,Apartment,,No Previous Record,Vertical Construction,0,11,Newly Detected Project,11,0,0,1,66,11,Unknown,Relevant to construction timing,Monitor for another run to confirm lifecycle direction,"L&G, Taurus Break Ground on Concord Multifamily",Connect CRE,https://www.connectcre.com/stories/lg-taurus-break-ground-on-concord-multifamily/,Medium
2026-09-25,20260925-011011-837bf40e,PRJ-20260925-0058,Disposition / Exit - Sun Belt - Northeast Charlotte Multifamily Apartment Community Trades for $56.75M,100,LCT-20260925-013,Northeast Charlotte Multifamily Apartment Community Trades for $56.75M,Sun Belt,Charlotte,Apartment,JLL,No Previous Record,Delivery / Opening,0,13,Newly Detected Project,13,0,0,1,66,11,Unknown,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",Northeast Charlotte Multifamily Apartment Community Trades for $56.75M,Yield PRO,https://yieldpro.com/2026/09/pavillion-village-charlotte/,Medium
2026-09-25,20260925-011011-837bf40e,PRJ-20260925-0163,JV / Partnership - National - Equus Capital Partners Ltd Acquires 226-Unit Multifamily Community in Geneva Illinois,80,LCT-20260925-050,"Development Start - National - L&G, Taurus Break Ground on Concord Multifamily",Unknown,U.S.,Apartment,Unknown,No Previous Record,Vertical Construction,0,11,Newly Detected Project,11,0,0,1,63,12,Unknown,Relevant to construction timing,Monitor for another run to confirm lifecycle direction,"L&G, Taurus Break Ground on Concord Multifamily",Connect CRE,https://www.connectcre.com/stories/lg-taurus-break-ground-on-concord-multifamily/,Medium
2026-09-25,20260925-011011-837bf40e,PRJ-20260925-0163,JV / Partnership - National - Equus Capital Partners Ltd Acquires 226-Unit Multifamily Community in Geneva Illinois,80,LCT-20260925-054,JV / Partnership - National - Equus Capital Partners Ltd Acquires 226-Unit Multifamily Community in Geneva Illinois,Unknown,U.S.,Apartment,Unknown,No Previous Record,Delivery / Opening,0,13,Newly Detected Project,13,0,0,1,62,12,Unknown,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",Equus Capital Partners Ltd Acquires 226-Unit Multifamily Community in Geneva Illinois,Yield PRO,https://yieldpro.com/2026/09/ashford-at-geneva/,Medium
2026-09-25,20260925-011011-837bf40e,PRJ-20260925-0154,Refinancing - Miami / Florida - Rich Properties Snags $38.5M Refi for West Palm Beach Rental Asset,100,LCT-20260925-006,Refinancing - Miami / Florida - Rich Properties Snags $38.5M Refi for West Palm Beach Rental Asset,Unknown,South Florida,Apartment,Berkadia,Refinancing / Recapitalization,Refinancing / Recapitalization,16,16,Same Stage Persistence,0,1,1,2,57,29,Stable,Relevant to refinancing / recap timing,"Track maturity, lender, recapitalization need, and potential JV angle",Rich Properties Snags $38.5M Refi for West Palm Beach Rental Asset,Connect CRE South Florida,https://www.connectcre.com/stories/rich-properties-snags-38-5m-refi-for-west-palm-beach-rental-asset/,Medium
2026-09-25,20260925-011011-837bf40e,PRJ-20260925-0045,Construction Financing - Austin / Texas - Investor Group Closes Construction Loan for Dripping Springs 55+ Housing Project,100,LCT-20260925-010,Construction Financing - Austin / Texas - Investor Group Closes Construction Loan for Dripping Springs 55+ Housing Project,Unknown,Austin,Senior Housing,Equity Residential,Refinancing / Recapitalization,Refinancing / Recapitalization,16,16,Same Stage Persistence,0,1,1,2,56,29,Stable,Relevant to refinancing / recap timing,"Track maturity, lender, recapitalization need, and potential JV angle",Investor Group Closes Construction Loan for Dripping Springs 55+ Housing Project,Connect CRE Texas,https://www.connectcre.com/stories/investor-group-closes-construction-loan-for-dripping-springs-55-housing-project/,Medium
2026-09-25,20260925-011011-837bf40e,PRJ-20260925-0053,Disposition / Exit - San Francisco / California - Marcus & Millichap Brokers $6.25M Russian Hill Multifamily Portfolio Sale in San Francisco,100,LCT-20260925-003,Disposition / Exit - California - Value-Add Rentals Go for $13M in El Cajon,California,California,Apartment,Marcus & Millichap,Unknown Stage,Unknown Stage,0,0,Unknown Transition,0,1,1,2,50,31,Unknown,General monitoring,Monitor for another run to confirm lifecycle direction,Value-Add Rentals Go for $13M in El Cajon,Connect CRE California,https://www.connectcre.com/stories/value-add-rentals-go-for-13m-in-el-cajon/,Medium
