run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-09-25,20260925-011011-837bf40e,Equity Residential,Tier 1 / Immediate Strategic Importance,100,Senior Housing,Austin / Texas,Site / Parcel Source Expansion,Other,refinancing; JV / partnership; operational technology / AI adoption,1,91,91.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Low,100,Map potential GP / JV relationship and monitor partnership activity
2026-09-25,20260925-011011-837bf40e,Marcus & Millichap,Tier 3 / Growth and Market Signal Watch,50,Apartment,Austin / Texas; California; Dallas / Texas; Other / Unknown; San Francisco / California,Core Multifamily News; Regional / California / LA Sources; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; BTR expansion; operational technology / AI adoption,8,96,87.8,Capital Inflow,GP Capability Benchmark Signal,capital market sentiment indicator,High,100,Review California / LA capital and developer activity
2026-09-25,20260925-011011-837bf40e,Freddie Mac,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; Nashville / Tennessee,Site / Parcel Source Expansion,Other,acquisition; refinancing; operational technology / AI adoption,2,89,80.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,99,Review California / LA capital and developer activity
2026-09-25,20260925-011011-837bf40e,High Street Residential,Tier 3 / Growth and Market Signal Watch,50,Mixed-Use Residential,Los Angeles / California,Regional / California / LA Sources,Other,JV / partnership; operational technology / AI adoption,1,100,100.0,Operational / Platform Investment,Potential JV / Partnership Signal,potential JV partnership signal,High,99,Map potential GP / JV relationship and monitor partnership activity
2026-09-25,20260925-011011-837bf40e,WNC,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California,Site / Parcel Source Expansion,Other,capital raise; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,99,Review California / LA capital and developer activity
2026-09-25,20260925-011011-837bf40e,JLL,Tier 3 / Growth and Market Signal Watch,50,Apartment,New York; Sun Belt,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; JV / partnership; operational technology / AI adoption,2,100,100.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,98,Map potential GP / JV relationship and monitor partnership activity
2026-09-25,20260925-011011-837bf40e,Standard Real Estate Investments,Tier 3 / Growth and Market Signal Watch,50,Multifamily,California,Core Multifamily News,Other,acquisition; disposition / exit; JV / partnership; operational technology / AI adoption,1,91,91.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,96,Map potential GP / JV relationship and monitor partnership activity
2026-09-25,20260925-011011-837bf40e,Tishman Speyer,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Site / Parcel Source Expansion,Other,acquisition; refinancing; operational technology / AI adoption,1,89,89.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,94,Review California / LA capital and developer activity
2026-09-25,20260925-011011-837bf40e,BHI,Tier 3 / Growth and Market Signal Watch,50,Apartment,Other / Unknown,Core Multifamily News,Other,refinancing; JV / partnership,1,100,100.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Low,91,Map potential GP / JV relationship and monitor partnership activity
2026-09-25,20260925-011011-837bf40e,CBRE,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,Los Angeles / California,Site / Parcel Source Expansion,Other,acquisition; disposition / exit,1,100,100.0,Capital Inflow,Pricing Discovery Signal,pricing discovery reference,Low,91,Track capital deployment and pricing signals
2026-09-25,20260925-011011-837bf40e,Harbor Group International,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,Los Angeles / California,Site / Parcel Source Expansion,Other,acquisition; disposition / exit,1,100,100.0,Capital Inflow,Pricing Discovery Signal,pricing discovery reference,Low,91,Track capital deployment and pricing signals
