run_date,run_id,card_id,card_type,card_title,card_priority,card_score,market,residential_sector,gp_or_developer,summary,why_it_matters,recommended_action,source_report,source_url_if_available
2026-09-25,20260925-011011-837bf40e,CARD-20260925-035,Capital Flow,Acquires 280-Unit Buckhead Apartment Community ParkProperty Capital,Critical,100,Acquires 280-Unit Buckhead Apartment Community ParkProperty Capital,Apartment,Acquires 280-Unit Buckhead Apartment Community ParkProperty Capital,Stable,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-09-25,20260925-011011-837bf40e,CARD-20260925-036,Capital Flow,Alliance Residential,Critical,100,Alliance Residential,Apartment,Alliance Residential,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-09-25,20260925-011011-837bf40e,CARD-20260925-037,Capital Flow,Arcus Real Estate Capital,Critical,100,Arcus Real Estate Capital,BTR / Single-Family Rental,Arcus Real Estate Capital,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-09-25,20260925-011011-837bf40e,CARD-20260925-019,LA Asset Watch,Disposition / Exit - California - Value-Add Rentals Go for $13M in El Cajon,Critical,100,Los Angeles,Apartment,Marcus & Millichap,Track local sponsor activity,LA / Southern California project-level watch item.,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md,https://www.connectcre.com/stories/value-add-rentals-go-for-13m-in-el-cajon/
2026-09-25,20260925-011011-837bf40e,CARD-20260925-016,LA Asset Watch,Entitlement / Permitting - California - Apartment complex fully framed at 11250 La Grange Ave. in Sawtelle,Critical,100,Los Angeles,Mixed-Use Residential,Unknown,Monitor entitlement path,LA / Southern California project-level watch item.,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md,https://la.urbanize.city/post/apartment-complex-fully-framed-11250-la-grange-ave-sawtelle
2026-09-25,20260925-011011-837bf40e,CARD-20260925-018,LA Asset Watch,Entitlement / Permitting - Los Angeles / California - Senior affordable housing starting work at 7556 Woodlake Ave. in West Hills,Critical,100,Los Angeles,Affordable Housing,Unknown,Benchmark density bonus use,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/senior-affordable-housing-starting-work-7556-woodlake-ave-west-hills
2026-09-25,20260925-011011-837bf40e,CARD-20260925-020,LA Asset Watch,JV / Partnership - Los Angeles / California - Construction goes vertical for mixed-use project at 155 W. 6th St. in San Pedro,Critical,100,Los Angeles,Mixed-Use Residential,High Street Residential,Track local sponsor activity,LA / Southern California project-level watch item.,Monitor asset for repeated local confirmation,la_asset_watch_report.md,https://la.urbanize.city/post/construction-goes-vertical-mixed-use-project-155-w-6th-st-san-pedro
2026-09-25,20260925-011011-837bf40e,CARD-20260925-017,LA Asset Watch,Senior affordable housing starting work at 7556 Woodlake Ave. in West Hills,Critical,100,Los Angeles,Affordable Housing,Unknown,Track site control precedent,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/senior-affordable-housing-starting-work-7556-woodlake-ave-west-hills
2026-09-25,20260925-011011-837bf40e,CARD-20260925-001,Signal Quality,Refinancing - Miami / Florida - Rich Properties Snags $38.5M Refi for West Palm Beach Rental Asset,Critical,96,Unknown,Apartment,Berkadia,"5 source file(s), 9 observation(s), latest stage Delivery / Opening, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-09-25,20260925-011011-837bf40e,CARD-20260925-006,Opportunity,Acquisition Opportunity,Critical,91,California,Apartment,Freddie Mac,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/tishman-speyer-acquires-376-unit-anaheim-rental-community/
2026-09-25,20260925-011011-837bf40e,CARD-20260925-002,Signal Quality,Disposition / Exit - San Francisco / California - Marcus & Millichap Brokers $6.25M Russian Hill Multifamily Portfolio Sale in San Francisco,Critical,91,California,Apartment,Marcus & Millichap,"9 source file(s), 46 observation(s), latest stage Unknown Stage, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-09-25,20260925-011011-837bf40e,CARD-20260925-003,Signal Quality,Disposition / Exit - Sun Belt - Northeast Charlotte Multifamily Apartment Community Trades for $56.75M,Critical,91,Sun Belt,Apartment,JLL,"5 source file(s), 8 observation(s), latest stage Delivery / Opening, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-09-25,20260925-011011-837bf40e,CARD-20260925-005,Signal Quality,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,Critical,89,California,Apartment,Freddie Mac,"9 source file(s), 11 observation(s), latest stage Unknown Stage, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-09-25,20260925-011011-837bf40e,CARD-20260925-007,Opportunity,Acquisition Opportunity,Critical,89,California,Apartment,Marcus & Millichap,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/mmcc-arranges-financing-for-orange-multifamily-acquisition/
2026-09-25,20260925-011011-837bf40e,CARD-20260925-004,Signal Quality,Construction Financing - Austin / Texas - Investor Group Closes Construction Loan for Dripping Springs 55+ Housing Project,Critical,89,Unknown,Senior Housing,Equity Residential,"4 source file(s), 4 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-09-25,20260925-011011-837bf40e,CARD-20260925-008,Opportunity,LA / California Entitlement Opportunity,Critical,88,California,Apartment,Marcus & Millichap,"LA / California Entitlement Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/value-add-rentals-go-for-13m-in-el-cajon/
2026-09-25,20260925-011011-837bf40e,CARD-20260925-009,Opportunity,Construction Financing Gap,Critical,87,Austin / Texas,Senior Housing,Equity Residential,"Construction Financing Gap may create a pricing, capital, partnership, or pipeline opening in Austin / Texas.","Track potential rescue capital, debt recapitalization, or capital partner opening",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/investor-group-closes-construction-loan-for-dripping-springs-55-housing-project/
2026-09-25,20260925-011011-837bf40e,CARD-20260925-010,Opportunity,Refinancing Gap,Critical,87,Miami / Florida,Apartment,Berkadia,"Refinancing Gap may create a pricing, capital, partnership, or pipeline opening in Miami / Florida.","Track potential rescue capital, debt recapitalization, or capital partner opening",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/rich-properties-snags-38-5m-refi-for-west-palm-beach-rental-asset/
2026-09-25,20260925-011011-837bf40e,CARD-20260925-032,Lifecycle Watch,Refinancing - Miami / Florida - RIVANI Lands $114.3M Refi on Miami Beach Office/Retail Project,Critical,80,Unknown,General Residential,Berkadia,Mature / Operating,Lifecycle transition affects timing and project execution confidence.,"Use as delivery, lease-up, and underwriting benchmark",lifecycle_transition_report.md,https://www.connectcre.com/stories/rivani-lands-114-3m-refi-on-miami-beach-office-retail-project/
2026-09-25,20260925-011011-837bf40e,CARD-20260925-021,GP Watch,Standard Real Estate Investments,Critical,80,California,Multifamily,Standard Real Estate Investments,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
2026-09-25,20260925-011011-837bf40e,CARD-20260925-022,GP Watch,Freddie Mac,High,75,California,Apartment,Freddie Mac,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,gp_watchlist_report.md,
2026-09-25,20260925-011011-837bf40e,CARD-20260925-023,GP Watch,Tishman Speyer,High,74,California,Apartment,Tishman Speyer,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,gp_watchlist_report.md,
2026-09-25,20260925-011011-837bf40e,CARD-20260925-024,GP Watch,High Street Residential,High,70,Los Angeles / California,Mixed-Use Residential,High Street Residential,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
2026-09-25,20260925-011011-837bf40e,CARD-20260925-025,GP Watch,JLL,High,70,Sun Belt,Apartment,JLL,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
2026-09-25,20260925-011011-837bf40e,CARD-20260925-033,Lifecycle Watch,General Project Signal - Miami / Florida - HTG Debuts $115M Miami Affordable Housing Project,High,67,Unknown,Senior Housing,Unknown,Mature / Operating,Lifecycle transition affects timing and project execution confidence.,"Use as delivery, lease-up, and underwriting benchmark",lifecycle_transition_report.md,https://www.connectcre.com/stories/htg-debuts-115m-miami-affordable-housing-project/
