run_date,run_id,run_timestamp,gp_name,canonical_gp_name,gp_activity_score,institutional_relationship_score,capital_flow_score,regional_relevance_score,residential_sector_score,partnership_signal_score,innovation_signal_score,california_la_relevance_score,execution_signal_score,momentum_signal_score,emerging_gp_score,gp_tier,primary_market,residential_sector_focus,source_platform_types,institutional_partners,capital_sources,detected_strategies,innovation_signals,execution_signals,california_la_presence,partnership_signal,momentum_label,likely_growth_direction,potential_woomi_use_case,recommended_follow_up,confidence_level,special_labels
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,Standard Real Estate Investments,Standard Real Estate Investments,83,96,90,100,90,100,0,100,0,60,80,Tier 2 High Potential GP,California,Multifamily,Other,None detected,None detected,Acquisition; Capital Inflow; acquisition; disposition / exit; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,Freddie Mac,Freddie Mac,100,99,90,100,90,65,0,100,0,67,75,Tier 2 High Potential GP,California,Apartment,Other,freddie mac,freddie mac,Acquisition; Capital Inflow; acquisition; refinancing; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Moderate partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,Tishman Speyer,Tishman Speyer,83,94,90,100,90,65,0,100,0,60,74,Tier 2 High Potential GP,California,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; refinancing; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Moderate partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,High Street Residential,High Street Residential,73,99,75,55,55,100,0,100,0,52,70,Tier 2 High Potential GP,Los Angeles / California,Mixed-Use Residential,Other,None detected,None detected,JV / Partnership; JV / partnership; operational technology / AI adoption; Operational / Platform Investment; operational efficiency push,None detected,None detected,High,Strong partnership signal,Improving,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,JLL,JLL,100,98,90,75,90,100,0,0,25,74,70,Tier 2 High Potential GP,Sun Belt,Apartment,Other,jll,jll,Capital Inflow; Disposition / Exit; JV / Partnership; acquisition; disposition / exit; refinancing; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,completed,Low,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,High,Institutional Capital Magnet; Operational Excellence Signal
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,Jersey City Multifamily JLL Capital,JLL,100,98,90,75,90,100,0,0,25,74,70,Tier 2 High Potential GP,Sun Belt,Apartment,Other,jll,jll,Capital Inflow; Disposition / Exit; JV / Partnership; acquisition; disposition / exit; refinancing; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,completed,Low,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,High,Institutional Capital Magnet; Operational Excellence Signal
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,Marcus & Millichap,Marcus & Millichap,100,100,90,100,90,0,0,100,0,67,66,Tier 3 Monitoring GP,California,Apartment,Other,None detected,None detected,Acquisition; BTR growth strategy; Capital Inflow; Disposition / Exit; acquisition; disposition / exit; refinancing; BTR expansion; operational technology / AI adoption,None detected,None detected,High,No clear partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,CBRE,CBRE,63,91,90,55,70,65,0,90,0,52,66,Tier 3 Monitoring GP,Los Angeles / California,Affordable Housing,Other,cbre,None detected,Capital Inflow; acquisition; disposition / exit; selective multifamily acquisition,None detected,None detected,High,Moderate partnership signal,Improving,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; Affordable Housing Specialist; LA Strategic Watch
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,Harbor Group International,Harbor Group International,63,91,90,55,70,65,0,90,0,52,66,Tier 3 Monitoring GP,Los Angeles / California,Affordable Housing,Other,cbre,cbre,Acquisition; Capital Inflow; acquisition; disposition / exit; selective multifamily acquisition,None detected,None detected,High,Moderate partnership signal,Improving,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; Affordable Housing Specialist; LA Strategic Watch
2026-09-25,20260925-011011-837bf40e,2026-09-25 01:10:11,Equus Capital,Equus Capital,63,86,90,55,90,100,0,0,25,60,64,Tier 3 Monitoring GP,National,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; JV / partnership; selective multifamily acquisition,None detected,completed,Low,Strong partnership signal,Improving,Selective residential growth,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Operational Excellence Signal
