run_date,run_id,canonical_article_id,related_canonical_article_ids,primary_display_section,repeat_exposure_status,published_date_normalized,collected_date_normalized,article_age_days,freshness_bucket,freshness_status,freshness_reason,freshness_score,article_integrity_status,access_status,extracted_city,extracted_state,extracted_market_reason,gp_name,canonical_gp_name,lead_entity,counterparties,entity_extraction_method,entity_extraction_confidence,entity_extraction_reason,has_project_anchor,project_anchor_reason,project_anchor_confidence,development_lifecycle_hint,residential_sector,activity_type,market_focus,source_categories,source_platform_types,article_count,average_relevance_score,institutional_signal_strength,growth_or_defensive_signal,likely_strategy,potential_implication_for_woomi,recommended_follow_up,strategic_priority_label
2026-09-14,20260914-004732-eb0e0fc0,art_fd082c14aea8139c,art_fd082c14aea8139c; art_bdb55363e81b79f1; art_1d614d1a6556b72a,Development Activity,new_or_fresh,2026-09-13,2026-09-14,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,West Palm Beach,Florida,matched city/metro keyword: West Palm Beach,Freddie Mac,Freddie Mac,Freddie Mac,Walker & Dunlop; Cortland Partners,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 812 apartments; address/street: 4400 and 4600 portofino way; project/asset term: community,high,Project / Asset,Apartment,acquisition; disposition / exit; refinancing; JV / partnership; operational technology / AI adoption,West Palm Beach / Florida,Core Multifamily News; Site / Parcel Source Expansion,Other,3,91.0,97,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-09-14,20260914-004732-eb0e0fc0,art_a9904df18e4fb90b,art_0f2aa6168fcc7108; art_a9904df18e4fb90b,Development Activity,acceptable_repeat,2026-09-11,2026-09-14,3,fresh_0_3d,fresh,published date parsed; article age 3 day(s),74,valid,open,,,"no city, state, or market keyword detected",Greystar,Greystar,Greystar,,,,,True,address/street: 114 and andover street; project/asset term: development,high,Project / Asset,Apartment,acquisition; disposition / exit; operational technology / AI adoption,Nashville / Tennessee,Core Multifamily News,Other,2,86.5,97,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Immediate Watch
2026-09-14,20260914-004732-eb0e0fc0,art_6fc5258269ade907,art_0df3c6e530e3c5a9; art_ef991dd5d5640ac7; art_7c37c546eb46e3fb; art_df324fd11a8bf2c5; art_6fc5258269ade907,Development Activity,new_or_fresh,2026-09-13,2026-09-14,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,,"no city, state, or market keyword detected",Marcus & Millichap,Marcus & Millichap,Marcus & Millichap,Millichap Capital Corporation; Millichap Capital; Brittenum Group; Realty Capital Partners; Institutional Property Advisors; MMCC,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 257-unit; project/asset term: multifamily property,high,Project / Asset,Apartment,acquisition; disposition / exit; refinancing; BTR expansion; JV / partnership; operational technology / AI adoption,Dallas / Texas,Core Multifamily News; Site / Parcel Source Expansion,Other,5,95.0,97,Defensive Capital Preservation,BTR growth strategy,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-09-14,20260914-004732-eb0e0fc0,art_e7a3ed929243a0f7,art_e7a3ed929243a0f7; art_96430a53e188d797,Development Activity,acceptable_repeat,2026-09-09,2026-09-14,5,fresh_0_3d,fresh,published date parsed; article age 5 day(s),66,valid,open,Miami,Florida,matched city/metro keyword: Miami,Berkadia,Berkadia,Berkadia,Development Group; Mike Boyd Development Group,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 48 residences; execution milestone: to build; project/asset term: project; project financing tied to anchor: construction loan,high,Project Financing / Capital Event,Apartment,refinancing; operational technology / AI adoption,Miami / Florida,Site / Parcel Source Expansion,Other,2,76.5,89,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-09-14,20260914-004732-eb0e0fc0,art_3cb36cf22ed5bb0c,art_3cb36cf22ed5bb0c,Development Activity,repeat_penalized,2026-09-03,2026-09-14,11,recent_4_14d,recent,published date parsed; article age 11 day(s),55,valid,open,Phoenix,Arizona,matched city/metro keyword: Phoenix,Brookfield,Brookfield,Brookfield,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,execution milestone: to build; site/parcel signal: parcel; project/asset term: development,high,Project / Asset,Mixed-Use Residential,acquisition; operational technology / AI adoption,Phoenix / Arizona,Site / Parcel Source Expansion,Other,1,100.0,85,Operational Optimization,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Immediate Watch
2026-09-14,20260914-004732-eb0e0fc0,art_6fc5258269ade907,art_7c37c546eb46e3fb; art_6fc5258269ade907; art_7e72e6676426f7d3,Development Activity,new_or_fresh,2026-09-13,2026-09-14,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,,"no city, state, or market keyword detected",IPA,IPA,IPA,Institutional Property Advisors; Marcus & Millichap,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 257-unit; project/asset term: multifamily property,high,Project / Asset,Apartment,disposition / exit; operational technology / AI adoption,Other / Unknown,Core Multifamily News; Site / Parcel Source Expansion,Other,3,87.3,85,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Immediate Watch
2026-09-14,20260914-004732-eb0e0fc0,art_bdb55363e81b79f1,art_bdb55363e81b79f1,Development Activity,repeat_penalized,2026-09-01,2026-09-14,13,recent_4_14d,recent,published date parsed; article age 13 day(s),55,valid,open,,California,matched state keyword: California,Tishman Speyer,Tishman Speyer,Tishman Speyer,Freddie Mac,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 376-unit; project/asset term: community,high,Project / Asset,Apartment,acquisition; refinancing; operational technology / AI adoption,California,Site / Parcel Source Expansion,Other,1,89.0,83,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-09-14,20260914-004732-eb0e0fc0,art_058dd278581231bc,art_058dd278581231bc,Development Activity,acceptable_repeat,2026-09-08,2026-09-14,6,fresh_0_3d,fresh,published date parsed; article age 6 day(s),62,valid,open,,California,matched state keyword: California,WNC,WNC,WNC,,title_lead_pattern,medium,Inferred entity from headline lead segment and capital-event verb.,True,project/asset term: apartments,medium,Project / Asset,Affordable Housing,capital raise; operational technology / AI adoption,California,Site / Parcel Source Expansion,Other,1,100.0,83,Operational Optimization,operational efficiency push,competitive pressure indicator,review LA / California development activity,Immediate Watch
2026-09-14,20260914-004732-eb0e0fc0,art_f9e587eb4c68f947,art_f9e587eb4c68f947,Development Activity,repeat_penalized,2026-09-11,2026-09-14,3,fresh_0_3d,fresh,published date parsed; article age 3 day(s),44,valid,open,,,"no city, state, or market keyword detected",Eastham Capital,Eastham Capital,Eastham Capital,,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,True,project/asset term: apartments,medium,Project / Asset,Apartment,acquisition; disposition / exit; operational technology / AI adoption,Other / Unknown,Core Multifamily News,Other,1,79.0,73,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Strategic Watch
2026-09-14,20260914-004732-eb0e0fc0,art_fd082c14aea8139c,art_fd082c14aea8139c,Development Activity,new_or_fresh,2026-09-13,2026-09-14,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,West Palm Beach,Florida,matched city/metro keyword: West Palm Beach,Fairfield Residential,Fairfield Residential,Fairfield Residential,Walker & Dunlop; Freddie Mac; Cortland Partners,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 812 apartments; address/street: 4400 and 4600 portofino way; project/asset term: community,high,Project / Asset,Apartment,disposition / exit; JV / partnership; operational technology / AI adoption,West Palm Beach / Florida,Core Multifamily News,Other,1,100.0,73,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Strategic Watch
