run_date,run_id,card_id,card_type,card_title,card_priority,card_score,market,residential_sector,gp_or_developer,summary,why_it_matters,recommended_action,source_report,source_url_if_available
2026-09-14,20260914-004732-eb0e0fc0,CARD-20260914-017,LA Asset Watch,13 apartments approved for empty lot at 4127 E. Supreme Court,Critical,100,Los Angeles,Mixed-Use Residential,Unknown,Track site control precedent,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/13-apartments-approved-empty-lot-4127-e-supreme-court
2026-09-14,20260914-004732-eb0e0fc0,CARD-20260914-035,Capital Flow,Acquires 280-Unit Buckhead Apartment Community ParkProperty Capital,Critical,100,Acquires 280-Unit Buckhead Apartment Community ParkProperty Capital,Apartment,Acquires 280-Unit Buckhead Apartment Community ParkProperty Capital,Stable,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-09-14,20260914-004732-eb0e0fc0,CARD-20260914-036,Capital Flow,Alliance Residential,Critical,100,Alliance Residential,Apartment,Alliance Residential,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-09-14,20260914-004732-eb0e0fc0,CARD-20260914-037,Capital Flow,Arcus Real Estate Capital,Critical,100,Arcus Real Estate Capital,BTR / Single-Family Rental,Arcus Real Estate Capital,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-09-14,20260914-004732-eb0e0fc0,CARD-20260914-018,LA Asset Watch,Entitlement / Permitting - Los Angeles / California - 13 apartments approved for empty lot at 4127 E. Supreme Court,Critical,100,Los Angeles,Mixed-Use Residential,Unknown,Monitor entitlement path,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/13-apartments-approved-empty-lot-4127-e-supreme-court
2026-09-14,20260914-004732-eb0e0fc0,CARD-20260914-019,LA Asset Watch,Entitlement / Permitting - Los Angeles / California - 75 aparmtents slated for 7034 N. Baird Ave. in Reseda,Critical,100,Los Angeles,Affordable Housing,Unknown,Monitor entitlement path,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/75-aparmtents-slated-7034-n-baird-ave-reseda
2026-09-14,20260914-004732-eb0e0fc0,CARD-20260914-020,LA Asset Watch,Entitlement / Permitting - Santa Monica / California - Housing unwrapped at 11261 Santa Monica Boulevard,Critical,100,Los Angeles,Affordable Housing,Unknown,Monitor entitlement path,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/housing-unwrapped-11261-santa-monica-boulevard
2026-09-14,20260914-004732-eb0e0fc0,CARD-20260914-016,LA Asset Watch,General Project Signal - California - WNC Closes on 23rd California-Focused Affordable Housing Fund,Critical,100,Los Angeles,Affordable Housing,Unknown,Benchmark density bonus use,LA / Southern California project-level watch item.,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md,https://www.connectcre.com/stories/wnc-closes-on-23rd-california-focused-affordable-housing-fund/
2026-09-14,20260914-004732-eb0e0fc0,CARD-20260914-001,Signal Quality,"Construction Financing - Miami / Florida - Gatsby Florida Inks $118.6M Construction Loan for Palm Beach Gardens Offices, Retail",Critical,96,Unknown,Apartment,Berkadia,"4 source file(s), 8 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-09-14,20260914-004732-eb0e0fc0,CARD-20260914-002,Signal Quality,Refinancing - Seattle - Japanese Firm Orix Provides $55M Refi for 200-Unit Seattle Apartment Complex,Critical,96,Seattle,Apartment,Mack Real Estate Group,"8 source file(s), 9 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
