run_date,run_id,run_timestamp,submarket_name,parent_market,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,dominant_residential_sector,dominant_deal_type,dominant_entitlement_signal,site_strategy_theme,submarket_opportunity_score,submarket_risk_score,execution_complexity_score,woomi_site_strategy_relevance,recommended_submarket_action,key_evidence
2026-09-14,20260914-004732-eb0e0fc0,2026-09-14 00:47:32,Miami,Florida,7,7,0,7,4,6,Mixed-Use Residential,Construction Financing,General Entitlement Signal,Mixed-use corridor,100,97,20,Strategic watch submarket,Monitor refinancing / distress pipeline,"Construction Financing - Miami / Florida - Development Group Inks $58M Construction Loan for Coconut Grove Condos; Construction Financing - Miami / Florida - Gatsby Florida Inks $118.6M Construction Loan for Palm Beach Gardens Offices, Retail; Construction Financing - Miami / Florida - Shoma Group Obtains $172.5M C-PACE Loan for North Bay Village Development; Development Group Inks $58M Construction Loan for Coconut Grove Condos; Gatsby Florida Inks $118.6M Construction Loan for Palm Beach Gardens Offices, Retail"
2026-09-14,20260914-004732-eb0e0fc0,2026-09-14 00:47:32,Seattle,Seattle,3,3,0,3,1,2,Apartment,Refinancing,General Entitlement Signal,Mixed-use corridor,100,50,20,Strategic watch submarket,Review potential acquisition pipeline,"$83M Sale of Oregon Multifamily Assets Brokered by Institutional Property Advisors; Disposition / Exit - Seattle - $83M Sale of Oregon Multifamily Assets Brokered by Institutional Property Advisors; Grand Peaks, PCCP Acquire Mixed-Use Multifamily in Beaverton; JV / Partnership - Seattle - Grand Peaks, PCCP Acquire Mixed-Use Multifamily in Beaverton; Japanese Firm Orix Provides $55M Refi for 200-Unit Seattle Apartment Complex"
2026-09-14,20260914-004732-eb0e0fc0,2026-09-14 00:47:32,New York,New York,3,3,1,2,1,3,Apartment,Acquisition,Office-to-Residential Conversion,Office conversion corridor,100,47,45,Strategic watch submarket,Monitor entitlement precedent,141 Willoughby Residential Conversion Snags $208M Construction Loan; Acquisition - New York City / New York - Marcus & Millichap Brokers $5M Sale of Upper Manhattan Apartment Building; Disposition / Exit - New York City / New York - Multifamily Developer LCOR Buys Taconic’s UES Life Sciences Site for $73M; Marcus & Millichap Brokers $5M Sale of Upper Manhattan Apartment Building; Multifamily Developer LCOR Buys Taconic’s UES Life Sciences Site for $73M
2026-09-14,20260914-004732-eb0e0fc0,2026-09-14 00:47:32,Atlanta,Southeast,6,4,1,4,0,4,Apartment,Acquisition,Office-to-Residential Conversion,Office conversion corridor,100,15,45,Strategic watch submarket,Monitor entitlement precedent,Acquisition - Atlanta / Georgia - ParkProperty Acquires 280-Unit Buckhead Apartment Community; Acquisition - Atlanta / Georgia - Passco Offloads Buckhead Rental Asset for $87.5M; Acquisition - Atlanta / Georgia - Saratoga Capital Pays $98.4M at Auction for Atlanta Apartment Community; JLB Pursuing Buckhead Office-to-Apartments Conversion; Office-to-Residential Conversion - Atlanta / Georgia - JLB Pursuing Buckhead Office-to-Apartments Conversion
2026-09-14,20260914-004732-eb0e0fc0,2026-09-14 00:47:32,Dallas,Texas,4,4,1,4,0,4,BTR / Single-Family Rental,BTR / Build-to-Rent,Density Bonus / TOC,Density bonus corridor,100,15,30,Strategic watch submarket,Monitor entitlement precedent,374-Unit Las Colinas Apartments Trade Hands; Acquisition - Dallas / Texas - 374-Unit Las Colinas Apartments Trade Hands; Acquisition - Dallas / Texas - DFW Multifamily Distress Creates Opening For Investors As Development Slows; BTR / Build-to-Rent - Dallas / Texas - Dominium to Build 350 Affordable BTR Units in Terrell; BTR / Build-to-Rent - Dallas / Texas - Marcus & Millichap Capital Corporation Arranges $53M Build-to-Rent Refinance in Northwest...
2026-09-14,20260914-004732-eb0e0fc0,2026-09-14 00:47:32,Phoenix,Arizona,4,3,0,3,0,1,Mixed-Use Residential,General Project Signal,General Entitlement Signal,Mixed-use corridor,100,0,20,Strategic watch submarket,Review potential acquisition pipeline,"Acquisition - Phoenix / Arizona - Evergreen Building Mesa Apartments, Retail; Evergreen Building Mesa Apartments, Retail; Evergreen Devco Moving Ahead on Denver-Area Mixed-Use Community; General Project Signal - Phoenix / Arizona - JPI Adding 397 Apartments to City North Development; General Project Signal - Phoenix / Arizona - Mesa Expected to Okay $3B Legacy Park Project"
2026-09-14,20260914-004732-eb0e0fc0,2026-09-14 00:47:32,Los Angeles,Los Angeles,6,3,5,0,0,0,Affordable Housing,Entitlement / Permitting,Entitlement Approval,Mixed-use corridor,90,44,40,High relevance to Woomi site strategy,Monitor entitlement precedent,13 apartments approved for empty lot at 4127 E. Supreme Court; 75 aparmtents slated for 7034 N. Baird Ave. in Reseda; Entitlement / Permitting - Los Angeles / California - 13 apartments approved for empty lot at 4127 E. Supreme Court; Entitlement / Permitting - Los Angeles / California - 75 aparmtents slated for 7034 N. Baird Ave. in Reseda; Former Sunkist HQ to become 95 apartments
2026-09-14,20260914-004732-eb0e0fc0,2026-09-14 00:47:32,Manhattan,New York,3,3,1,1,0,1,Apartment,Acquisition,Office-to-Residential Conversion,Office conversion corridor,80,15,45,Strategic watch submarket,Monitor entitlement precedent,141 Willoughby Residential Conversion Snags $208M Construction Loan; Acquisition - New York City / New York - Marcus & Millichap Brokers $5M Sale of Upper Manhattan Apartment Building; Disposition / Exit - New York City / New York - Multifamily Developer LCOR Buys Taconic’s UES Life Sciences Site for $73M; Marcus & Millichap Brokers $5M Sale of Upper Manhattan Apartment Building; Multifamily Developer LCOR Buys Taconic’s UES Life Sciences Site for $73M
2026-09-14,20260914-004732-eb0e0fc0,2026-09-14 00:47:32,Santa Monica,Los Angeles,2,2,1,1,0,1,Affordable Housing,Entitlement / Permitting,Entitlement Approval,General submarket monitoring,76,15,40,High relevance to Woomi site strategy,Monitor entitlement precedent,Entitlement / Permitting - Santa Monica / California - Housing unwrapped at 11261 Santa Monica Boulevard; Housing unwrapped at 11261 Santa Monica Boulevard; JV / Partnership - Los Angeles / California - Senior affordable housing wraps up work at 1041 N. Martel Ave. in West Hollywood; Senior affordable housing wraps up work at 1041 N. Martel Ave. in West Hollywood
2026-09-14,20260914-004732-eb0e0fc0,2026-09-14 00:47:32,Anaheim,Orange County,1,1,0,1,0,1,Apartment,Acquisition,General Entitlement Signal,General submarket monitoring,72,0,30,High relevance to Woomi site strategy,Review potential acquisition pipeline,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community; Tishman Speyer Acquires 376-Unit Anaheim Rental Community
