run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,run_timestamp,canonical_article_id,article_integrity_status,primary_display_section,secondary_display_sections,repeat_exposure_status,freshness_score,access_status,project_or_deal_name,deal_type,asset_type,residential_sector,market,city_or_submarket,state_or_region,gp_or_developer,canonical_gp_or_developer,institutional_partner,lender_or_debt_provider,canonical_lender_or_debt_provider,capital_partner,canonical_capital_partner,canonical_market,unit_count,dollar_amount,loan_amount,acquisition_price,development_cost,cap_rate,rent_growth,vacancy_rate,concession_signal,construction_start_or_delivery_timing,entitlement_or_permitting_stage,deal_signal_score,deal_priority_label,potential_woomi_use,source_article_title,source,url,relevance_score,deal_fingerprint_id,fingerprint_confidence,canonical_deal_name,canonical_event_name,duplicate_cluster_id,duplicate_count
2026-09-14,20260914-004732-eb0e0fc0,PRJ-20260914-0085,Acquisition - Nashville / Tennessee - Camden Property Trust Acquired and Rebrands Multifamily Community in Nashville’s Gulch Nei...,100,2026-09-14 00:47:32,art_0f2aa6168fcc7108,valid,Development Activity,GP / Capital Activity,repeat_penalized,48,open,Acquisition - Nashville / Tennessee - Camden Property Trust Acquired and Rebrands Multifamily Community in Nashville’s Gulch Nei...,Acquisition,Apartment,Apartment,Nashville / Tennessee,Nashville,Unknown,Greystar,Greystar,camden,Unknown,Unknown,camden,camden,Sun Belt,300 units,$88.6 m; $300; $88.6,,,,,,,,opened,,95,High Deal Intelligence,Underwriting benchmark,Camden Property Trust Acquired and Rebrands Multifamily Community in Nashville’s Gulch Neighborhood,Yield PRO,https://yieldpro.com/2026/09/camden-gulch/,100,DFP-32764A642C,90,Acquisition - Acquisition - Nashville / Tennessee - Camden Property Trust Acquired and Rebrands Multifamily Community in Nashville’s Gulch Nei...,Acquisition - Greystar - Sun Belt,DCL-20260914-001,1
2026-09-14,20260914-004732-eb0e0fc0,PRJ-20260914-0148,Disposition / Exit - West Palm Beach / Florida - Two Garden-Style Apartment Complexes Combined 1.13M Square Feet Change Hands in West Palm...,100,2026-09-14 00:47:32,art_fd082c14aea8139c,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,Disposition / Exit - West Palm Beach / Florida - Two Garden-Style Apartment Complexes Combined 1.13M Square Feet Change Hands in West Palm...,Disposition / Exit,Apartment,Apartment,West Palm Beach / Florida,West Palm Beach / Florida,Unknown,Fairfield Residential,Fairfield Residential,Unknown,freddie mac,Freddie Mac,Unknown,Unknown,West Palm Beach / Florida,812 apartments,$208 million; $246; $108 million,,,,,,,,,,91,High Deal Intelligence,Underwriting benchmark,Two Garden-Style Apartment Complexes Combined 1.13M Square Feet Change Hands in West Palm Beach,Yield PRO,https://yieldpro.com/2026/09/4400-portofino-way/,100,DFP-22C1C9DF2F,100,Disposition / Exit - Disposition / Exit - West Palm Beach / Florida - Two Garden-Style Apartment Complexes Combined 1.13M Square Feet Change Hands in West Palm...,Disposition / Exit - Fairfield Residential - West Palm Beach / Florida,DCL-20260914-002,1
2026-09-14,20260914-004732-eb0e0fc0,PRJ-20260914-0035,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,100,2026-09-14 00:47:32,art_bdb55363e81b79f1,valid,Development Activity,GP / Capital Activity,repeat_penalized,55,open,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,Acquisition,Apartment,Apartment,California,California,California,Freddie Mac,Freddie Mac,Unknown,freddie mac,Freddie Mac,Unknown,Unknown,California,,$88 million,$88 million,$88 million,,,,,,,,89,High Deal Intelligence,Pricing benchmark,Tishman Speyer Acquires 376-Unit Anaheim Rental Community,Connect CRE Orange County,https://www.connectcre.com/stories/tishman-speyer-acquires-376-unit-anaheim-rental-community/,89,DFP-7BF2FDE2D0,90,Acquisition - Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,Acquisition - Freddie Mac - California,DCL-20260914-003,1
2026-09-14,20260914-004732-eb0e0fc0,PRJ-20260914-0122,"Acquisition - Phoenix / Arizona - Evergreen Building Mesa Apartments, Retail",100,2026-09-14 00:47:32,art_3cb36cf22ed5bb0c,valid,Development Activity,GP / Capital Activity,repeat_penalized,55,open,"Acquisition - Phoenix / Arizona - Evergreen Building Mesa Apartments, Retail",Acquisition,Mixed-Use Residential,Mixed-Use Residential,Phoenix / Arizona,Phoenix,Unknown,Brookfield,Brookfield,brookfield,Unknown,Unknown,brookfield,Brookfield,Sun Belt,261 units,,,,,,,,,,,85,High Deal Intelligence,Underwriting benchmark,"Evergreen Building Mesa Apartments, Retail",Connect CRE Phoenix,https://www.connectcre.com/stories/evergreen-building-mesa-apartments-retail/,100,DFP-0CE58C85A9,80,"Acquisition - Acquisition - Phoenix / Arizona - Evergreen Building Mesa Apartments, Retail",Acquisition - Brookfield - Sun Belt,DCL-20260914-004,1
2026-09-14,20260914-004732-eb0e0fc0,PRJ-20260914-0135,"Construction Financing - Miami / Florida - Gatsby Florida Inks $118.6M Construction Loan for Palm Beach Gardens Offices, Retail",100,2026-09-14 00:47:32,art_e7a3ed929243a0f7,valid,Development Activity,GP / Capital Activity,acceptable_repeat,66,open,Construction Financing - Miami / Florida - Development Group Inks $58M Construction Loan for Coconut Grove Condos,Construction Financing,Apartment,Apartment,Miami / Florida,South Florida,Unknown,Berkadia,Berkadia,Unknown,berkadia,Berkadia,Unknown,Unknown,Sun Belt,,$58M; $58M; $58 million,$58M,,,,,,,,,85,High Deal Intelligence,Capital market signal,Development Group Inks $58M Construction Loan for Coconut Grove Condos,Connect CRE South Florida,https://www.connectcre.com/stories/development-group-inks-58m-construction-loan-for-coconut-grove-condos/,100,DFP-8316C3FE88,90,Construction Financing - Construction Financing - Miami / Florida - Development Group Inks $58M Construction Loan for Coconut Grove Condos,Construction Financing - Berkadia - Berkadia - Sun Belt,DCL-20260914-005,1
2026-09-14,20260914-004732-eb0e0fc0,PRJ-20260914-0039,Acquisition - California - MMCC Arranges Financing for Orange Multifamily Acquisition,100,2026-09-14 00:47:32,art_df324fd11a8bf2c5,valid,Development Activity,GP / Capital Activity,repeat_penalized,40,open,Acquisition - California - MMCC Arranges Financing for Orange Multifamily Acquisition,Acquisition,Apartment,Apartment,California,California,California,Marcus & Millichap,Marcus & Millichap,Unknown,Unknown,Unknown,Unknown,Unknown,California,,$12.6 million; $12.6 million,$12.6 million,$12.6 million,,,,,,,,83,High Deal Intelligence,Pricing benchmark,MMCC Arranges Financing for Orange Multifamily Acquisition,Connect CRE Orange County,https://www.connectcre.com/stories/mmcc-arranges-financing-for-orange-multifamily-acquisition/,95,DFP-CE38A4F92B,80,Acquisition - Acquisition - California - MMCC Arranges Financing for Orange Multifamily Acquisition,Acquisition - Marcus & Millichap - California,DCL-20260914-006,1
2026-09-14,20260914-004732-eb0e0fc0,PRJ-20260914-0040,Acquisition - California - Waterton Acquires 482-Unit Reserve at Chino Hills Apartments in California,100,2026-09-14 00:47:32,art_ae7236a7456834f6,valid,Development Activity,GP / Capital Activity,acceptable_repeat,74,open,Acquisition - California - Waterton Acquires 482-Unit Reserve at Chino Hills Apartments in California,Acquisition,Apartment,Apartment,California,California,California,Waterton,Waterton,Unknown,Unknown,Unknown,Unknown,Unknown,California,482 apartments,,,,,,,,,,,81,High Deal Intelligence,Entitlement / zoning watch,Waterton Acquires 482-Unit Reserve at Chino Hills Apartments in California,REBusiness Online,https://rebusinessonline.com/waterton-acquires-482-unit-reserve-at-chino-hills-apartments-in-california/,89,DFP-DF73CD65BF,80,Acquisition - Acquisition - California - Waterton Acquires 482-Unit Reserve at Chino Hills Apartments in California,Acquisition - Waterton - California,DCL-20260914-007,1
2026-09-14,20260914-004732-eb0e0fc0,PRJ-20260914-0041,General Project Signal - California - MidPen Housing Completes 50-Unit Jessie Street Terrace Affordable Housing Property in Sant...,80,2026-09-14 00:47:32,art_307eecdef10c33f7,valid,Development Activity,,acceptable_repeat,66,access_limited,"General Project Signal - California - Metrolink fares rise, California condos dying, and more",General Project Signal,Student Housing,Student Housing,California,California,California,Unknown,Unknown,ares,Unknown,Unknown,ares,ares,California,24 units,$1.25 million,,,,,,,,,,81,High Deal Intelligence,Entitlement / zoning watch,"Metrolink fares rise, California condos dying, and more",Urbanize LA,https://la.urbanize.city/post/metrolink-fares-rise-california-condos-dying-and-more,100,DFP-AB7288D401,75,"General Project Signal - General Project Signal - California - Metrolink fares rise, California condos dying, and more",General Project Signal - Unknown - California,DCL-20260914-008,1
2026-09-14,20260914-004732-eb0e0fc0,PRJ-20260914-0108,"Construction Financing - Other / Unknown - Gantry Arranges $48.3M in Financing for Multifamily Property in Maple Grove, Minnesota",100,2026-09-14 00:47:32,art_1d614d1a6556b72a,valid,Development Activity,GP / Capital Activity,acceptable_repeat,74,open,"Construction Financing - Other / Unknown - Gantry Arranges $48.3M in Financing for Multifamily Property in Maple Grove, Minnesota",Construction Financing,Multifamily,Multifamily,Other / Unknown,Unknown,Unknown,Freddie Mac,Freddie Mac,Unknown,freddie mac,Freddie Mac,Unknown,Unknown,Other / Unknown,248 units,$48.3M; $48.3M; $48.3 million,$48.3M,,,,,,,,,79,Useful Deal Signal,Capital market signal,"Gantry Arranges $48.3M in Financing for Multifamily Property in Maple Grove, Minnesota",REBusiness Online,https://rebusinessonline.com/gantry-arranges-48-3m-in-financing-for-multifamily-property-in-maple-grove-minnesota/,84,DFP-D826CC1890,90,"Construction Financing - Construction Financing - Other / Unknown - Gantry Arranges $48.3M in Financing for Multifamily Property in Maple Grove, Minnesota",Construction Financing - Freddie Mac - Freddie Mac - Other / Unknown,DCL-20260914-009,1
2026-09-14,20260914-004732-eb0e0fc0,PRJ-20260914-0097,Acquisition - New York City / New York - Marcus & Millichap Brokers $5M Sale of Upper Manhattan Apartment Building,100,2026-09-14 00:47:32,art_ef991dd5d5640ac7,valid,Development Activity,GP / Capital Activity,acceptable_repeat,74,open,Acquisition - New York City / New York - Marcus & Millichap Brokers $5M Sale of Upper Manhattan Apartment Building,Acquisition,Apartment,Apartment,New York City / New York,New York City,Unknown,Marcus & Millichap,Marcus & Millichap,Unknown,Unknown,Unknown,Unknown,Unknown,New York,,$5M; $5M; $5 million,$5m,$5M,,,,,,,,77,Useful Deal Signal,Pricing benchmark,Marcus & Millichap Brokers $5M Sale of Upper Manhattan Apartment Building,REBusiness Online,https://rebusinessonline.com/marcus-millichap-brokers-5m-sale-of-upper-manhattan-apartment-building/,99,DFP-4FCDC7D3F0,80,Acquisition - Acquisition - New York City / New York - Marcus & Millichap Brokers $5M Sale of Upper Manhattan Apartment Building,Acquisition - Marcus & Millichap - New York,DCL-20260914-010,1
