run_date,run_id,run_timestamp,market,residential_sector,market_article_count,high_priority_count,market_signal_count,average_relevance_score,dominant_strategic_angle,dominant_market_signal,regional_risk_or_opportunity,woomi_market_relevance,recommended_market_action
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,California,Affordable Housing,24,18,10,86.5,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,Los Angeles,Affordable Housing,16,12,6,88.2,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,National / Other,Multifamily,32,15,6,72.0,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,General Monitoring,Watch GP / developer partnership opportunities
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,Texas,Apartment,8,6,2,78.8,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,Florida,Apartment,7,5,4,80.7,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,Southeast,Mixed-Use Residential,6,4,4,78.2,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,New York,Apartment,4,4,2,87.5,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,General Monitoring,Review development underwriting assumptions
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,Austin,Mixed-Use Residential,3,3,0,79.0,Developer Strategy,None detected,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,Seattle,Apartment,2,2,1,92.0,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,Dallas,Mixed-Use Residential,3,2,1,73.3,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,Arizona,Apartment,3,1,2,72.0,Financing Risk,Deal Size Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,Phoenix,Apartment,3,1,2,72.0,Financing Risk,Deal Size Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,Sun Belt,Mixed-Use Residential,1,1,0,100.0,Developer Strategy,None detected,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
