run_date,run_id,run_timestamp,submarket_name,parent_market,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,dominant_residential_sector,dominant_deal_type,dominant_entitlement_signal,site_strategy_theme,submarket_opportunity_score,submarket_risk_score,execution_complexity_score,woomi_site_strategy_relevance,recommended_submarket_action,key_evidence
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,Miami,Florida,7,6,0,6,2,4,Apartment,Construction Financing,General Entitlement Signal,General submarket monitoring,100,62,20,Strategic watch submarket,Monitor refinancing / distress pipeline,Acquisition - Miami / Florida - Pembroke Pines Rental Asset Trades for $80.5M; Construction Financing - Miami / Florida - LCOR Inks $192.5M Construction Loan for Biscayne Bay Apartments; Construction Financing - Miami / Florida - LCOR Lands $193M for Miami Rental Tower; Developer Begins Work on 476-Unit Delray Beach Rental Community; Developer Planning 220-Unit Homestead-Area Rental Community
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,New York,New York,4,3,0,3,1,1,Apartment,Construction Financing,General Entitlement Signal,Downtown infill,100,50,20,Strategic watch submarket,Review potential acquisition pipeline,"Construction Financing - New York - Transit-Oriented Fair Lawn Multifamily Scores $67M Construction Loan; General Project Signal - New York City / New York - Revised Plan for Pacific Park Would Bring 5,600 Apartments to Downtown Brooklyn; JV / Partnership - New York City / New York - Sterling Joint Venture Secures $67M for New Jersey Age-Restricted Multifamily Community 20...; LCOR Lands $193M for Miami Rental Tower; Revised Plan for Pacific Park Would Bring 5,600 Apartments to Downtown Brooklyn"
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,Phoenix,Arizona,3,3,0,3,1,4,Apartment,Acquisition,General Entitlement Signal,Suburban growth corridor,100,45,20,Strategic watch submarket,Review potential acquisition pipeline,Acquisition - Phoenix / Arizona - Alliance Sells Phoenix Apartments for $81.4M; Acquisition - Phoenix / Arizona - Inland Real Estate Group Offloads Lakewood Apartment Community for $71.5M; Alliance Sells Phoenix Apartments for $81.4M; Inland Real Estate Group Offloads Lakewood Apartment Community for $71.5M; Obra Supplies $31M Refi on Arizona Northrop Grumman-Leased Office Property
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,Los Angeles,Los Angeles,15,6,6,4,0,3,Affordable Housing,Office-to-Residential Conversion,Office-to-Residential Conversion,Office conversion corridor,100,24,67,High relevance to Woomi site strategy,Monitor entitlement precedent,62 apartments underway at 11103 Hartsook Ave. in North Hollywood; Affordable housing commences work at 825 Hyperion Ave. in Silver Lake; Affordable housing completed at 3300 Washington Blvd. in Arlington Heights; Affordable housing takes shape at 1734 S. Barrington Ave. in Sawtelle; City Council upholds approval of mixed-use project at 1410 Main St. in Venice
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,Austin,Texas,3,3,0,3,0,1,Mixed-Use Residential,General Project Signal,General Entitlement Signal,Mixed-use corridor,100,0,20,Strategic watch submarket,Review potential acquisition pipeline,Acquisition - Austin / Texas - Haven Housing Acquires 264-Unit Multifamily Affordable Housing Apartment Community in Aust...; General Project Signal - Dallas / Texas - JPI Closes 9.32-Acre Development Site in Austin Plans 342-Unit Class A Multifamily Communi...; General Project Signal - Dallas / Texas - JPI to Start Work on $90M Austin Apartment Project; Haven Housing Acquires 264-Unit Multifamily Affordable Housing Apartment Community in Austin Texa; JPI Closes 9.32-Acre Development Site in Austin Plans 342-Unit Class A Multifamily Community in Pearson Ranch Mixed-Use Community
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,Dallas,Texas,3,3,0,3,0,0,Mixed-Use Residential,General Project Signal,General Entitlement Signal,Mixed-use corridor,95,0,20,Strategic watch submarket,Review potential acquisition pipeline,General Project Signal - Dallas / Texas - JPI Closes 9.32-Acre Development Site in Austin Plans 342-Unit Class A Multifamily Communi...; General Project Signal - Dallas / Texas - JPI Moving Forward on $113M McKinney Apartment Venture; General Project Signal - Dallas / Texas - JPI to Start Work on $90M Austin Apartment Project; JPI Closes 9.32-Acre Development Site in Austin Plans 342-Unit Class A Multifamily Community in Pearson Ranch Mixed-Use Community; JPI Moving Forward on $113M McKinney Apartment Venture
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,Riverside,Inland Empire,2,2,0,2,1,1,Apartment,Refinancing,General Entitlement Signal,General submarket monitoring,94,50,30,High relevance to Woomi site strategy,Review potential acquisition pipeline,"C&C Development Opens Affordable Housing in Irvine; JV / Partnership - Riverside / California - C&C Development Opens Affordable Housing in Irvine; PCCP Provides $61.3M Loan to Refinance 287-Unit Apartment Community in Washington, D.C.; Refinancing - Riverside / California - PCCP Provides $61.3M Loan to Refinance 287-Unit Apartment Community in Washington, D.C."
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,Santa Monica,Los Angeles,2,2,0,2,1,1,Affordable Housing,Construction Financing,General Entitlement Signal,Mixed-use corridor,85,47,30,High relevance to Woomi site strategy,Review potential acquisition pipeline,"Construction Financing - Santa Monica / California - Construction commences for mixed-use project at 2025 and 2051 Wilshire in Santa Monica; Construction commences for mixed-use project at 2025 and 2051 Wilshire in Santa Monica; General Project Signal - Santa Monica / California - SB 79 takes effect, Measure ULA to remain, and more; SB 79 takes effect, Measure ULA to remain, and more"
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,Houston,Texas,2,2,0,2,1,1,Apartment,Refinancing,General Entitlement Signal,General submarket monitoring,77,49,20,Strategic watch submarket,Review potential acquisition pipeline,DLP Real Estate Capital Refinances Two Property Houston Multifamily Portfolio with $118M Note; Fairfield Completes 14-Story Houston Multifamily Tower; General Project Signal - Houston / Texas - Fairfield Completes 14-Story Houston Multifamily Tower; Refinancing - Houston / Texas - DLP Real Estate Capital Refinances Two Property Houston Multifamily Portfolio with $118M N...
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,Venice,Los Angeles,1,1,2,1,0,1,Affordable Housing,Entitlement / Permitting,Planning Approval,Mixed-use corridor,75,33,40,High relevance to Woomi site strategy,Monitor entitlement precedent,City Council upholds approval of mixed-use project at 1410 Main St. in Venice; Entitlement / Permitting - Los Angeles / California - City Council upholds approval of mixed-use project at 1410 Main St. in Venice
