run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-07-05,20260705-000252-290c6e5e,CBRE,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; Phoenix / Arizona; Seattle,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; JV / partnership; operational technology / AI adoption,4,100,89.2,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-07-05,20260705-000252-290c6e5e,Kennedy Wilson,Tier 1 / Immediate Strategic Importance,100,Affordable Housing,Los Angeles / California; Riverside / California,Core Multifamily News; Regional / California / LA Sources; Site / Parcel Source Expansion,Other,refinancing; office-to-residential conversion; JV / partnership; operational technology / AI adoption,4,100,83.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-07-05,20260705-000252-290c6e5e,PCCP,Tier 3 / Growth and Market Signal Watch,50,Apartment,New York; New York City / New York; Riverside / California,Core Multifamily News; Site / Parcel Source Expansion,Other,refinancing; JV / partnership; operational technology / AI adoption,3,100,85.3,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Low,98,Map potential GP / JV relationship and monitor partnership activity
2026-07-05,20260705-000252-290c6e5e,Walker & Dunlop,Tier 3 / Growth and Market Signal Watch,50,Apartment,Denver / Colorado; National,Core Multifamily News,Other,refinancing; JV / partnership,2,100,99.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Low,98,Map potential GP / JV relationship and monitor partnership activity
2026-07-05,20260705-000252-290c6e5e,Freestone Capital,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California,Site / Parcel Source Expansion,Other,recapitalization; JV / partnership; capital raise; operational technology / AI adoption,1,84,84.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,93,Map potential GP / JV relationship and monitor partnership activity
2026-07-05,20260705-000252-290c6e5e,PEF Advisors,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California,Site / Parcel Source Expansion,Other,recapitalization; JV / partnership; capital raise; operational technology / AI adoption,1,84,84.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,93,Map potential GP / JV relationship and monitor partnership activity
2026-07-05,20260705-000252-290c6e5e,Cypress Equity Investments,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,Santa Monica / California,Regional / California / LA Sources,Other,refinancing; entitlement; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,High,91,Review California / LA capital and developer activity
2026-07-05,20260705-000252-290c6e5e,Fannie Mae,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Core Multifamily News,Other,refinancing; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,High,91,Review California / LA capital and developer activity
2026-07-05,20260705-000252-290c6e5e,DLP Real Estate Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,Houston / Texas,Core Multifamily News,Other,refinancing; capital raise,1,98,98.0,Capital Inflow,Capital Partner Tracking Signal,capital market sentiment indicator,Low,90,Track capital deployment and pricing signals
2026-07-05,20260705-000252-290c6e5e,CrossHarbor Capital,Tier 3 / Growth and Market Signal Watch,50,Student Housing,Other / Unknown,Site / Parcel Source Expansion,Other,acquisition,1,91,91.0,Capital Inflow,Pricing Discovery Signal,pricing discovery reference,Low,88,Track capital deployment and pricing signals
