run_date,run_id,run_timestamp,duplicate_cluster_id,deal_fingerprint_id,duplicate_count,primary_reference_article,duplicate_articles,deduplicated_opportunity_score,deduplicated_distress_score,opportunities_before_deduplication,distress_before_deduplication,opportunities_removed_via_deduplication,distress_inflation_prevented,multi_source_confirmation,strongest_opportunity_type,strongest_distress_type,market,residential_sector
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,DCL-20260705-003,DFP-C885BE5A6B,2,Prime Finance Refis Denver-Area Apartments With $46M Loan,Prime Finance Refis Denver-Area Apartments With $46M Loan,88,66,1,1,0,0,Yes,Refinancing Gap,,Denver / Colorado,Apartment
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,DCL-20260705-008,DFP-98908F7EB6,2,"PCCP Provides $61.3M Loan to Refinance 287-Unit Apartment Community in Washington, D.C.","PCCP Provides $61.3M Loan to Refinance 287-Unit Apartment Community in Washington, D.C.",88,64,1,1,0,0,Yes,Refinancing Gap,,Riverside / California,Apartment
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,DCL-20260705-018,DFP-920342F693,2,"PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties","PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",87,72,1,1,0,0,Yes,Recapitalization Opportunity,,California,Affordable Housing
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,DCL-20260705-009,DFP-70CA5A796C,2,Transit-Oriented Fair Lawn Multifamily Scores $67M Construction Loan,Transit-Oriented Fair Lawn Multifamily Scores $67M Construction Loan,86,64,1,1,0,0,Yes,Construction Financing Gap,,New York,Apartment
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,DCL-20260705-010,DFP-D7B80A847D,2,Azorim Secures $69M Construction Loan for Yonkers Development,Azorim Secures $69M Construction Loan for Yonkers Development,86,62,1,1,0,0,Yes,Construction Financing Gap,,National,Apartment
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,DCL-20260705-007,DFP-C5BA70E4BC,2,Gantry Arranges $15.4M in Financing for Two Retail Properties in Monterey Bay Region,Gantry Arranges $15.4M in Financing for Two Retail Properties in Monterey Bay Region,71,75,1,1,0,0,Yes,,refinancing stress,California,Apartment
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,DCL-20260705-013,DFP-67D56239F6,2,DLP Real Estate Capital Refinances Two Property Houston Multifamily Portfolio with $118M Note,DLP Real Estate Capital Refinances Two Property Houston Multifamily Portfolio with $118M Note,65,62,1,1,0,0,Yes,Refinancing Gap,,Houston / Texas,Apartment
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,DCL-20260705-011,DFP-5315A5459E,2,Construction commences for mixed-use project at 2025 and 2051 Wilshire in Santa Monica,Construction commences for mixed-use project at 2025 and 2051 Wilshire in Santa Monica,64,59,1,1,0,0,Yes,Construction Financing Gap,,Santa Monica / California,Affordable Housing
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,DCL-20260705-031,DFP-22EE1ED222,2,LCOR Inks $192.5M Construction Loan for Biscayne Bay Apartments,LCOR Inks $192.5M Construction Loan for Biscayne Bay Apartments,63,59,1,1,0,0,Yes,Construction Financing Gap,,Miami / Florida,Apartment
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,DCL-20260705-015,DFP-3F38F4D04A,2,LCOR Lands $193M for Miami Rental Tower,LCOR Lands $193M for Miami Rental Tower,62,59,1,1,0,0,Yes,Construction Financing Gap,,Miami / Florida,Multifamily
