run_date,run_id,run_timestamp,la_submarket,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,residential_sector_focus,entitlement_theme,site_strategy_theme,local_gp_or_developer,project_or_deal_reference,la_opportunity_score,la_execution_risk_score,entitlement_precedent_signal,potential_woomi_site_strategy,recommended_local_follow_up,confidence_level
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,Los Angeles,15,6,6,4,0,3,Affordable Housing,Office-to-Residential Conversion,Office conversion corridor,Unknown,62 apartments underway at 11103 Hartsook Ave. in North Hollywood; Affordable housing commences work at 825 Hyperion Ave. in Silver Lake; Affordable housing completed at 3300 Washington Blvd. in Arlington Heights; Affordable housing takes shape at 1734 S. Barrington Ave. in Sawtelle; City Council upholds approval of mixed-use project at 1410 Main St. in Venice,100,67,Yes,Monitor only,Track local planning docket and entitlement precedent,High
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,Riverside,2,2,0,2,1,1,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,"C&C Development Opens Affordable Housing in Irvine; JV / Partnership - Riverside / California - C&C Development Opens Affordable Housing in Irvine; PCCP Provides $61.3M Loan to Refinance 287-Unit Apartment Community in Washington, D.C.; Refinancing - Riverside / California - PCCP Provides $61.3M Loan to Refinance 287-Unit Apartment Community in Washington, D.C.",94,50,No,Inland Empire BTR / rental housing watch,Review potential acquisition pipeline,High
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,Santa Monica,2,2,0,2,1,1,Affordable Housing,General Entitlement Signal,Mixed-use corridor,Unknown,"Construction Financing - Santa Monica / California - Construction commences for mixed-use project at 2025 and 2051 Wilshire in Santa Monica; Construction commences for mixed-use project at 2025 and 2051 Wilshire in Santa Monica; General Project Signal - Santa Monica / California - SB 79 takes effect, Measure ULA to remain, and more; SB 79 takes effect, Measure ULA to remain, and more",85,47,No,Monitor only,Review potential acquisition pipeline,High
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,Venice,1,1,2,1,0,1,Affordable Housing,Planning Approval,Mixed-use corridor,Unknown,City Council upholds approval of mixed-use project at 1410 Main St. in Venice; Entitlement / Permitting - Los Angeles / California - City Council upholds approval of mixed-use project at 1410 Main St. in Venice,75,40,Yes,Monitor only,Track local planning docket and entitlement precedent,High
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,Glendale,1,1,1,1,0,1,Apartment,Entitlement Approval,General submarket monitoring,Unknown,Developer revises proposal for apartments at 4728 San Fernando Rd. in Glendale; Entitlement / Permitting - Los Angeles / California - Developer revises proposal for apartments at 4728 San Fernando Rd. in Glendale,68,40,Yes,Monitor only,Track local planning docket and entitlement precedent,Medium
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,Hollywood,1,1,1,1,0,1,Apartment,Entitlement Approval,General submarket monitoring,Unknown,62 apartments underway at 11103 Hartsook Ave. in North Hollywood; Entitlement / Permitting - Los Angeles / California - 62 apartments underway at 11103 Hartsook Ave. in North Hollywood,68,40,Yes,Hollywood / transit-oriented housing watch,Track local planning docket and entitlement precedent,Medium
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,Wilshire,1,1,0,1,1,1,Affordable Housing,General Entitlement Signal,Mixed-use corridor,Unknown,Construction Financing - Santa Monica / California - Construction commences for mixed-use project at 2025 and 2051 Wilshire in Santa Monica; Construction commences for mixed-use project at 2025 and 2051 Wilshire in Santa Monica,62,47,No,Koreatown multifamily watch,Review potential acquisition pipeline,Medium
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,Silver Lake,1,1,0,1,0,0,Affordable Housing,General Entitlement Signal,General submarket monitoring,Unknown,Affordable housing commences work at 825 Hyperion Ave. in Silver Lake; General Project Signal - California - Affordable housing commences work at 825 Hyperion Ave. in Silver Lake,57,30,No,Monitor only,Review potential acquisition pipeline,Medium
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,Long Beach,1,1,0,1,0,0,General Residential,General Entitlement Signal,Waterfront redevelopment,Unknown,"JV / Partnership - Los Angeles / California - Redwood West, Panattoni Team to Acquire Long Beach’s The Pike; Redwood West, Panattoni Team to Acquire Long Beach’s The Pike",56,30,No,Long Beach mixed-use residential watch,Review potential acquisition pipeline,Medium
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,Irvine,1,1,0,1,0,0,Affordable Housing,General Entitlement Signal,General submarket monitoring,Unknown,C&C Development Opens Affordable Housing in Irvine; JV / Partnership - Riverside / California - C&C Development Opens Affordable Housing in Irvine,55,30,No,Orange County suburban apartment watch,Review potential acquisition pipeline,Medium
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,California,0,5,0,0,0,0,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,"Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale; Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment; General Project Signal - California - Northmarq Secures Fannie Mae DUS Financing for National City Apartments; Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties; Refinancing - California - Gantry Arranges $15.4M in Financing for Two Retail Properties in Monterey Bay Region",40,20,No,Monitor only,Monitor only,Low
2026-07-05,20260705-000252-290c6e5e,2026-07-05 00:02:52,Downtown Los Angeles,1,0,0,0,0,0,Affordable Housing,General Entitlement Signal,Downtown infill; Mixed-use corridor,Unknown,L.A. City Council approves $2-billion Fourth & Central development,12,30,No,DTLA adaptive reuse watch,Monitor only,Low
