run_date,run_id,entitlement_signal_id,market,city_or_submarket,residential_sector,gp_or_developer,project_or_deal_name,entitlement_signal_type,entitlement_stage,approval_body,regulatory_theme,affordability_component,density_or_zoning_signal,ceqa_or_environmental_signal,timing_reference,entitlement_risk_score,entitlement_opportunity_score,woomi_developer_relevance,recommended_follow_up,source_article_title,source,url,confidence_level
2026-07-27,20260727-000045-568389d6,ENT-20260727-006,Los Angeles / California,Los Angeles,Affordable Housing,,Logos Faith Development Has Signed Long-Term Headquarters Lease Cementing Their Presence in Affordable Housing Development,CEQA / Environmental Review,Under Review,Unknown,CEQA risk,Yes,No clear density / zoning signal,Yes,2026,75,30,Relevant to US residential developer capability,"Monitor CEQA timeline, appeals, and environmental review milestones",Logos Faith Development Has Signed Long-Term Headquarters Lease Cementing Their Presence in Affordable Housing Development,Yield PRO,https://yieldpro.com/2026/07/515-figueroa/,Low
2026-07-27,20260727-000045-568389d6,ENT-20260727-003,New York City / New York,Los Angeles,Affordable Housing,,Developers Build More Bedrooms As 99-Unit Projects Dominate,CEQA / Environmental Review,Under Review,Unknown,CEQA risk,Yes,No clear density / zoning signal,Yes,2026,75,30,Relevant to US residential developer capability,"Monitor CEQA timeline, appeals, and environmental review milestones",Developers Build More Bedrooms As 99-Unit Projects Dominate,Bisnow,https://www.bisnow.com/new-york/news/affordable-housing/developers-are-marrying-housing-subsidies-and-zoning-to-build-bigger-nyc-apartments-135542,Low
2026-07-27,20260727-000045-568389d6,ENT-20260727-002,Beverly Hills / California,Los Angeles,Apartment,,Beverly Hills upholds approval of Builder's Remedy project at 232 S. Tower Dr.,Builder's Remedy / SB 35,Delayed / Appealed,Planning Commission,Entitlement delay risk,No,No clear density / zoning signal,No,2025,60,48,Relevant to US residential developer capability,Monitor entitlement status for repeated confirmation,Beverly Hills upholds approval of Builder's Remedy project at 232 S. Tower Dr.,Urbanize LA,https://la.urbanize.city/post/beverly-hills-upholds-approval-builders-remedy-project-232-s-tower-dr,Medium
2026-07-27,20260727-000045-568389d6,ENT-20260727-008,Santa Monica / California,Colorado,Office-to-Residential Conversion,Kennedy Wilson,Office-to-Residential Conversion - Santa Monica / California - Kennedy Wilson plans 133 apartments at 700 Colorado Ave. in Santa Monica,Office-to-Residential Conversion,Early Planning,Unknown,Office conversion policy,No,No clear density / zoning signal,No,No explicit timing reference,20,47,General entitlement monitoring,"Review office conversion feasibility, policy support, and local sponsor activity",Kennedy Wilson plans 133 apartments at 700 Colorado Ave. in Santa Monica,Urbanize LA,https://la.urbanize.city/post/kennedy-wilson-plans-133-apartments-700-colorado-ave-santa-monica,Low
2026-07-27,20260727-000045-568389d6,ENT-20260727-004,Miami / Florida,Los Angeles,Apartment,,West Palm Beach Eyeing Waterfront Rezoning Moratorium,Zoning / Rezoning,Unknown Stage,Unknown,Zoning reform,No,zoning; rezoning,No,2026,43,30,General entitlement monitoring,Monitor entitlement status for repeated confirmation,West Palm Beach Eyeing Waterfront Rezoning Moratorium,Connect CRE South Florida,https://www.connectcre.com/stories/west-palm-beach-eyeing-waterfront-property-moratorium/,Low
2026-07-27,20260727-000045-568389d6,ENT-20260727-007,New York City / New York,Los Angeles,Office-to-Residential Conversion,,"No, the Pfizer Near-Disaster Won’t Slow New York’s Conversion Wave",Office-to-Residential Conversion,Unknown Stage,Unknown,Office conversion policy,No,No clear density / zoning signal,No,2026,28,42,General entitlement monitoring,"Review office conversion feasibility, policy support, and local sponsor activity","No, the Pfizer Near-Disaster Won’t Slow New York’s Conversion Wave",Commercial Observer,https://commercialobserver.com/2026/07/pfizer-collapse-new-york-conversion-metro-loft/,Low
2026-07-27,20260727-000045-568389d6,ENT-20260727-009,Santa Monica / California,Santa Monica,Multifamily,Unknown,"Office-to-Residential Conversion - Santa Monica / California - Graffiti tower cleanup begins, Homeless population grows, and more",Office-to-Residential Conversion,Unknown Stage,Unknown,Office conversion policy,No,No clear density / zoning signal,No,No explicit timing reference,28,42,General entitlement monitoring,"Review office conversion feasibility, policy support, and local sponsor activity","Graffiti tower cleanup begins, Homeless population grows, and more",Urbanize LA,https://la.urbanize.city/post/graffiti-tower-cleanup-begins-homeless-population-grows-and-more,Low
2026-07-27,20260727-000045-568389d6,ENT-20260727-001,Los Angeles / California,Los Angeles,Affordable Housing,,City Planning Commission signs off on mixed-use project at 2800 W. Jefferson Blvd.,Planning Approval,Under Review,Planning Commission,General regulatory watch,No,No clear density / zoning signal,No,in 2024,28,30,Low relevance,Monitor entitlement status for repeated confirmation,City Planning Commission signs off on mixed-use project at 2800 W. Jefferson Blvd.,Urbanize LA,https://la.urbanize.city/post/city-planning-commission-signs-mixed-use-project-2800-w-jefferson-blvd,Low
2026-07-27,20260727-000045-568389d6,ENT-20260727-005,Other / Unknown,Los Angeles,Multifamily,,"Signal Hill plans new zoning rules for ""oil patch"" district",Zoning / Rezoning,Early Planning,Unknown,General regulatory watch,No,zoning,No,No explicit timing reference,20,30,Low relevance,Monitor entitlement status for repeated confirmation,"Signal Hill plans new zoning rules for ""oil patch"" district",Urbanize LA,https://la.urbanize.city/post/signal-hill-plans-new-zoning-rules-oil-patch-district,Low
2026-07-27,20260727-000045-568389d6,ENT-20260727-010,Other / Unknown,Unknown,Affordable Housing,Unknown,Entitlement / Permitting - Other / Unknown - Permits Filed for Affordable Housing at 430 Broadway in Oakland,Entitlement Approval,Early Planning,Unknown,General regulatory watch,Yes,No clear density / zoning signal,No,No explicit timing reference,30,30,Low relevance,Track construction-ready pipeline and comparable sponsor execution,Permits Filed for Affordable Housing at 430 Broadway in Oakland,SF YIMBY,https://sfyimby.com/2026/07/permits-filed-for-affordable-housing-at-430-broadway-in-oakland.html,Low
2026-07-27,20260727-000045-568389d6,ENT-20260727-011,Other / Unknown,Unknown,Apartment,Unknown,"Entitlement / Permitting - Other / Unknown - Preliminary Plans For 340 Palo Alto Avenue, Palo Alto",Entitlement Approval,Early Planning,Unknown,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,20,30,Low relevance,Track construction-ready pipeline and comparable sponsor execution,"Preliminary Plans For 340 Palo Alto Avenue, Palo Alto",SF YIMBY,https://sfyimby.com/2026/07/preliminary-plans-for-340-palo-alto-avenue-palo-alto.html,Low
