run_date,run_id,run_timestamp,market,residential_sector,market_article_count,high_priority_count,market_signal_count,average_relevance_score,dominant_strategic_angle,dominant_market_signal,regional_risk_or_opportunity,woomi_market_relevance,recommended_market_action
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,California,Affordable Housing,16,14,8,89.2,Developer Strategy,Deal Size Signal,Institutional capital pricing signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,Los Angeles,Affordable Housing,10,9,5,95.0,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,National / Other,Multifamily,26,12,3,73.9,Developer Strategy,Deal Size Signal,Institutional capital pricing signal,General Monitoring,Track institutional capital activity
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,Southeast,Apartment,9,8,5,87.3,Developer Strategy,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,Florida,Apartment,10,8,5,86.1,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,Texas,Apartment,7,7,4,88.6,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,New York,Multifamily,5,4,4,83.8,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,General Monitoring,Track institutional capital activity
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,Phoenix,Apartment,4,3,2,80.0,Institutional Flow,Rent Growth Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,Dallas,Apartment,2,2,2,95.0,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,Arizona,Apartment,3,2,2,81.0,Institutional Flow,Rent Growth Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,Sun Belt,Apartment,2,2,1,75.5,Financing Risk,Deal Size Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,Seattle,Mixed-Use Residential,1,1,1,79.0,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,Austin,Apartment,1,1,0,77.0,Developer Strategy,None detected,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
