run_date,run_id,run_timestamp,residential_sector,article_count,high_priority_count,market_signal_count,deal_signal_count,average_relevance_score,dominant_market_focus,dominant_strategic_angle,dominant_gp_or_developer,sector_risk_or_opportunity,woomi_sector_relevance,recommended_sector_action
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,Apartment,34,26,13,24,86.7,Other / Unknown,Developer Strategy,IPA,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,Affordable Housing,12,9,6,11,89.0,Los Angeles / California,Developer Strategy,Merchants Capital,Affordability and subsidy program monitoring signal,Strategic Expansion Sector,Add to sector watchlist
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,Multifamily,19,6,4,12,73.2,Other / Unknown,Institutional Flow,JLL,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,BTR / Single-Family Rental,1,1,1,1,81.0,Phoenix / Arizona,Institutional Flow,None detected,Potential expansion or product diversification signal,Strategic Expansion Sector,"Monitor BTR / SFR operators, capital flows, and target markets"
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,Office-to-Residential Conversion,1,1,0,1,81.0,New York City / New York,Developer Strategy,None detected,"Adaptive reuse, entitlement, and construction feasibility signal",Strategic Expansion Sector,"Track conversion feasibility, policy support, and construction cost assumptions"
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,Mixed-Use Residential,6,6,5,6,94.5,Atlanta / Georgia,Developer Strategy,CIM Group,Mixed-use development and placemaking signal,Monitoring Sector,Add to sector watchlist
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,General Residential,4,1,2,4,61.8,New York City / New York,Financing Risk,JLL,General residential financing signal,Monitoring Sector,Add to sector watchlist
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,Manufactured Housing,0,0,0,0,0,None detected,None detected,None detected,Lower-cost housing and alternative residential platform signal,Monitoring Sector,Add to sector watchlist
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,Senior Housing,0,0,0,0,0,None detected,None detected,None detected,Demographic demand and operating capability signal,Monitoring Sector,Monitor senior housing demand and operating model signals
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,Student Housing,0,0,0,0,0,None detected,None detected,None detected,Campus-adjacent demand and partnership signal,Monitoring Sector,Monitor university-market demand and partnership signals
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,Workforce Housing,0,0,0,0,0,None detected,None detected,None detected,Affordability and subsidy program monitoring signal,Monitoring Sector,Add to sector watchlist
