run_date,run_id,watchlist_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,latest_lifecycle_stage,opportunity_score,risk_score,overall_signal_quality_score,institutional_confidence_label,supporting_source_count,recurring_observation_count,strategic_theme,woomi_relevance,recommended_executive_action,supporting_evidence_summary
2026-07-13,20260713-235520-9dd8478a,HCW-20260713-001,PRJ-20260713-0050,Construction Financing - California - Dwight Provides Largest Construction Loan in Company History for Gilroy Multifamily,California,California,Dwight Mortgage Trust,Apartment,Refinancing / Recapitalization,100,59,97,Strong Institutional Signal,9,10,Refinancing opportunity,Priority Asset Watch,Review immediately,"9 source file(s), 10 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-07-13,20260713-235520-9dd8478a,HCW-20260713-003,PRJ-20260713-0158,Refinancing - Miami / Florida - JPMorgan Funnels $205M to Refi Blackstone’s East Hotel in Miami,Unknown,South Florida,Blackstone,Apartment,Refinancing / Recapitalization,100,49,93,Strong Institutional Signal,5,5,Refinancing opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-07-13,20260713-235520-9dd8478a,HCW-20260713-002,PRJ-20260713-0108,"Acquisition - San Francisco / California - Spear Street Capital Buys Lower Manhattan Office, Retail Building for $50.5M",Unknown,New York City,JLL,Multifamily,Site Acquisition / Site Control,98,41,93,Strong Institutional Signal,5,9,Institutional capital movement,Priority Asset Watch,Review immediately,"5 source file(s), 9 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
2026-07-13,20260713-235520-9dd8478a,HCW-20260713-005,PRJ-20260713-0160,Construction Financing - Miami / Florida - S3 Originates $111M Construction Loan for Edgewater Rental Community,Unknown,South Florida,JLL,Mixed-Use Residential,Refinancing / Recapitalization,88,49,92,Strong Institutional Signal,4,4,Refinancing opportunity,Strategic Asset Watch,Review immediately,"4 source file(s), 4 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-07-13,20260713-235520-9dd8478a,HCW-20260713-004,PRJ-20260713-0109,Refinancing - New York - JLL Secures $332M Refinancing for Chicago’s Tallest All-Rental Multifamily Tower,New York,New York,JLL,Multifamily,Refinancing / Recapitalization,88,49,92,Strong Institutional Signal,8,12,Refinancing opportunity,Priority Asset Watch,Review immediately,"8 source file(s), 12 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-07-13,20260713-235520-9dd8478a,HCW-20260713-006,PRJ-20260713-0157,"Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami",Unknown,South Florida,AvalonBay,Mixed-Use Residential,Unknown Stage,100,31,91,Strong Institutional Signal,5,5,Entitlement progression,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-07-13,20260713-235520-9dd8478a,HCW-20260713-008,PRJ-20260713-0045,Disposition / Exit - Atlanta / Georgia - UDR Offloads Nashville Apartments After 31-Year Hold,Unknown,Atlanta,UDR,Apartment,Unknown Stage,99,26,91,Strong Institutional Signal,5,5,LA urban infill opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-07-13,20260713-235520-9dd8478a,HCW-20260713-007,PRJ-20260713-0044,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Unknown,Atlanta,CIM Group,Mixed-Use Residential,Construction Ready,98,26,91,Strong Institutional Signal,5,9,Construction start pipeline,Priority Asset Watch,Review immediately,"5 source file(s), 9 observation(s), latest stage Construction Ready, identity confidence 100"
2026-07-13,20260713-235520-9dd8478a,HCW-20260713-010,PRJ-20260713-0104,General Project Signal - Miami / Florida - AvalonBay pays $22M for full-block development site in Miami,Unknown,Miami,AvalonBay,General Residential,Site Acquisition / Site Control,80,36,91,Strong Institutional Signal,4,4,Institutional capital movement,Strategic Asset Watch,Review immediately,"4 source file(s), 4 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
2026-07-13,20260713-235520-9dd8478a,HCW-20260713-009,PRJ-20260713-0093,Office-to-Residential Conversion - New York City / New York - Apollo Provides $71M Loan for Tribeca Luxury Condo Conversion,Unknown,Manhattan,JLL,General Residential,Site Acquisition / Site Control,78,33,91,Strong Institutional Signal,5,9,Refinancing opportunity,Strategic Asset Watch,Review immediately,"5 source file(s), 9 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
