run_date,run_id,card_id,card_type,card_title,card_priority,card_score,market,residential_sector,gp_or_developer,summary,why_it_matters,recommended_action,source_report,source_url_if_available
2026-07-13,20260713-235520-9dd8478a,CARD-20260713-035,Capital Flow,Alliance Residential,Critical,100,Alliance Residential,Apartment,Alliance Residential,Stable,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-07-13,20260713-235520-9dd8478a,CARD-20260713-036,Capital Flow,Arizona,Critical,100,Arizona,Apartment,Arizona,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-07-13,20260713-235520-9dd8478a,CARD-20260713-037,Capital Flow,Atlanta / Georgia,Critical,100,Atlanta / Georgia,Student Housing,Atlanta / Georgia,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-07-13,20260713-235520-9dd8478a,CARD-20260713-016,LA Asset Watch,Construction Financing - California - Dwight Provides Largest Construction Loan in Company History for Gilroy Multifamily,Critical,100,Los Angeles,Apartment,Dwight Mortgage Trust,Review acquisition comparables,LA / Southern California project-level watch item.,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md,https://www.connectcre.com/stories/dwight-provides-largest-construction-loan-in-company-history-for-gilroy-multifamily/
2026-07-13,20260713-235520-9dd8478a,CARD-20260713-018,LA Asset Watch,"Construction Financing - Miami / Florida - Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail",Critical,100,Los Angeles,Apartment,IPA,Track local sponsor activity,LA / Southern California project-level watch item.,Monitor asset for repeated local confirmation,la_asset_watch_report.md,https://www.connectcre.com/stories/fort-lauderdale-developer-inks-financing-for-condos-apartments-retail/
2026-07-13,20260713-235520-9dd8478a,CARD-20260713-020,LA Asset Watch,Construction Financing - Other / Unknown - Boyd Wilson expands Lehigh Valley Multifamily Portfolio with $97M Acquisition of The Landi...,Critical,100,Los Angeles,Apartment,Freddie Mac,Track site control precedent,LA / Southern California project-level watch item.,Monitor asset for repeated local confirmation,la_asset_watch_report.md,https://yieldpro.com/2026/07/the-landings-2/
2026-07-13,20260713-235520-9dd8478a,CARD-20260713-019,LA Asset Watch,Entitlement / Permitting - Los Angeles / California - Affordable housing commences work at 5637 S. Broadway,Critical,100,Los Angeles,Affordable Housing,Unknown,Benchmark density bonus use,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/affordable-housing-commences-work-5637-s-broadway
2026-07-13,20260713-235520-9dd8478a,CARD-20260713-017,LA Asset Watch,Refinancing - Miami / Florida - JPMorgan Funnels $205M to Refi Blackstone’s East Hotel in Miami,Critical,100,Los Angeles,Apartment,Blackstone,Review acquisition comparables,LA / Southern California project-level watch item.,"Track lender, maturity, owner, and recapitalization path",la_asset_watch_report.md,https://commercialobserver.com/2026/07/jpmorgan-east-hotel-miami-brickel-blackstone/
2026-07-13,20260713-235520-9dd8478a,CARD-20260713-001,Signal Quality,Construction Financing - California - Dwight Provides Largest Construction Loan in Company History for Gilroy Multifamily,Critical,97,California,Apartment,Dwight Mortgage Trust,"9 source file(s), 10 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-07-13,20260713-235520-9dd8478a,CARD-20260713-003,Signal Quality,"Acquisition - San Francisco / California - Spear Street Capital Buys Lower Manhattan Office, Retail Building for $50.5M",Critical,93,Unknown,Multifamily,JLL,"5 source file(s), 9 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-07-13,20260713-235520-9dd8478a,CARD-20260713-002,Signal Quality,Refinancing - Miami / Florida - JPMorgan Funnels $205M to Refi Blackstone’s East Hotel in Miami,Critical,93,Unknown,Apartment,Blackstone,"5 source file(s), 5 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-07-13,20260713-235520-9dd8478a,CARD-20260713-004,Signal Quality,Construction Financing - Miami / Florida - S3 Originates $111M Construction Loan for Edgewater Rental Community,Critical,92,Unknown,Mixed-Use Residential,JLL,"4 source file(s), 4 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-07-13,20260713-235520-9dd8478a,CARD-20260713-006,Opportunity,Construction Financing Gap,Critical,92,California,Apartment,Dwight Mortgage Trust,"Construction Financing Gap may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/dwight-provides-largest-construction-loan-in-company-history-for-gilroy-multifamily/
2026-07-13,20260713-235520-9dd8478a,CARD-20260713-005,Signal Quality,Refinancing - New York - JLL Secures $332M Refinancing for Chicago’s Tallest All-Rental Multifamily Tower,Critical,92,New York,Multifamily,JLL,"8 source file(s), 12 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-07-13,20260713-235520-9dd8478a,CARD-20260713-007,Opportunity,Refinancing Gap,Critical,89,Miami / Florida,Apartment,Blackstone,"Refinancing Gap may create a pricing, capital, partnership, or pipeline opening in Miami / Florida.","Track potential rescue capital, debt recapitalization, or capital partner opening",Add to executive opportunity review,opportunity_radar_report.md,https://commercialobserver.com/2026/07/jpmorgan-east-hotel-miami-brickel-blackstone/
2026-07-13,20260713-235520-9dd8478a,CARD-20260713-008,Opportunity,Refinancing Gap,Critical,89,New York,Multifamily,JLL,"Refinancing Gap may create a pricing, capital, partnership, or pipeline opening in New York.","Track potential rescue capital, debt recapitalization, or capital partner opening",Add to executive opportunity review,opportunity_radar_report.md,https://yieldpro.com/2026/07/nema-chicago/
2026-07-13,20260713-235520-9dd8478a,CARD-20260713-009,Opportunity,Construction Financing Gap,Critical,88,Miami / Florida,Mixed-Use Residential,JLL,"Construction Financing Gap may create a pricing, capital, partnership, or pipeline opening in Miami / Florida.","Track potential rescue capital, debt recapitalization, or capital partner opening",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/s3-originates-111m-construction-loan-for-edgewater-rental-community/
2026-07-13,20260713-235520-9dd8478a,CARD-20260713-010,Opportunity,Acquisition Opportunity,Critical,86,New York City / New York,Multifamily,JLL,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in New York City / New York.","Use as a possible acquisition, pricing, or distressed basis benchmark",Add to executive opportunity review,opportunity_radar_report.md,https://rebusinessonline.com/jll-negotiates-25-1m-sale-of-two-multifamily-development-sites-in-brooklyn/
2026-07-13,20260713-235520-9dd8478a,CARD-20260713-026,Market Entry Window,California,Critical,82,California,90,Unknown,Active Watch Window,active opportunity radar signals; possible distress or recapitalization watch; capital-flow or institutional activity signal; core Woomi California / LA strategic relevance,Actively source opportunities,market_entry_window_report.md,
2026-07-13,20260713-235520-9dd8478a,CARD-20260713-021,GP Watch,Holland Partner Group,Critical,80,California,Apartment,Holland Partner Group,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
2026-07-13,20260713-235520-9dd8478a,CARD-20260713-027,Market Entry Window,New York,Critical,80,New York,65,Unknown,Active Watch Window,active opportunity radar signals; possible distress or recapitalization watch; capital-flow or institutional activity signal,Actively source opportunities,market_entry_window_report.md,
2026-07-13,20260713-235520-9dd8478a,CARD-20260713-032,Lifecycle Watch,Entitlement / Permitting - Other / Unknown - Wood framing rises for mixed-use building at 9431 Venice Blvd. in Palms,High,78,Unknown,Affordable Housing,Unknown,Same Stage Persistence,Lifecycle transition affects timing and project execution confidence.,Monitor for another run to confirm lifecycle direction,lifecycle_transition_report.md,https://la.urbanize.city/post/wood-framing-rises-mixed-use-building-9431-venice-blvd-palms
2026-07-13,20260713-235520-9dd8478a,CARD-20260713-011,Distress,construction loan gap,High,77,California,Apartment,Dwight Mortgage Trust,Construction Financing; construction loan,"Evaluate LA / California entitlement, zoning, or local GP partnership relevance","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",distress_watchlist_report.md,https://www.connectcre.com/stories/dwight-provides-largest-construction-loan-in-company-history-for-gilroy-multifamily/
2026-07-13,20260713-235520-9dd8478a,CARD-20260713-022,GP Watch,JLL,High,76,New York City / New York,Multifamily,JLL,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
2026-07-13,20260713-235520-9dd8478a,CARD-20260713-023,GP Watch,CBRE,High,74,Other / Unknown,Apartment,CBRE,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
2026-07-13,20260713-235520-9dd8478a,CARD-20260713-033,Lifecycle Watch,General Project Signal - Dallas / Texas - StreetLights Residential Completes 134-Unit Apartment Building in Houston,High,72,Unknown,Apartment,Unknown,Newly Detected Project,Lifecycle transition affects timing and project execution confidence.,"Use as delivery, lease-up, and underwriting benchmark",lifecycle_transition_report.md,https://rebusinessonline.com/streetlights-residential-completes-134-unit-apartment-building-in-houston/
2026-07-13,20260713-235520-9dd8478a,CARD-20260713-024,GP Watch,Freddie Mac,High,71,Other / Unknown,Apartment,Freddie Mac,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
2026-07-13,20260713-235520-9dd8478a,CARD-20260713-034,Lifecycle Watch,Wood framing rises for mixed-use building at 9431 Venice Blvd. in Palms,High,70,Other / Unknown,Affordable Housing,Unknown,Same Stage Persistence,Lifecycle transition affects timing and project execution confidence.,Monitor for another run to confirm lifecycle direction,lifecycle_transition_report.md,https://la.urbanize.city/post/wood-framing-rises-mixed-use-building-9431-venice-blvd-palms
2026-07-13,20260713-235520-9dd8478a,CARD-20260713-025,GP Watch,AvalonBay,High,68,Miami / Florida,Mixed-Use Residential,AvalonBay,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,gp_watchlist_report.md,
2026-07-13,20260713-235520-9dd8478a,CARD-20260713-012,Distress,construction loan gap,High,67,Miami / Florida,Mixed-Use Residential,JLL,Construction Financing; construction loan,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",distress_watchlist_report.md,https://www.connectcre.com/stories/s3-originates-111m-construction-loan-for-edgewater-rental-community/
2026-07-13,20260713-235520-9dd8478a,CARD-20260713-013,Distress,refinancing stress,High,67,Miami / Florida,Apartment,Blackstone,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",distress_watchlist_report.md,https://commercialobserver.com/2026/07/jpmorgan-east-hotel-miami-brickel-blackstone/
