run_date,run_id,la_lifecycle_watch_id,project_or_asset_name,la_submarket,gp_or_developer,residential_sector,current_lifecycle_stage,lifecycle_risk_score,lifecycle_opportunity_score,timing_bucket,entitlement_complexity_flag,financing_dependency_flag,potential_woomi_site_strategy,recommended_local_follow_up,evidence_signals,source_article_title,url,confidence_level
2026-07-13,20260713-235520-9dd8478a,LALC-20260713-001,Construction Financing - California - Dwight Provides Largest Construction Loan in Company History for Gilroy Multifamily,Los Angeles,Dwight Mortgage Trust,Apartment,Refinancing / Recapitalization,58,100,Unknown Timing,Low,High,Review acquisition / JV timing,"Review lender exposure, sponsor stress, and possible JV or rescue-capital angle",Refinancing / Recapitalization; Refinancing / Recapitalization; No explicit timing reference,Dwight Provides Largest Construction Loan in Company History for Gilroy Multifamily,https://www.connectcre.com/stories/dwight-provides-largest-construction-loan-in-company-history-for-gilroy-multifamily/,High
2026-07-13,20260713-235520-9dd8478a,LALC-20260713-002,Refinancing - Miami / Florida - JPMorgan Funnels $205M to Refi Blackstone’s East Hotel in Miami,Los Angeles,Blackstone,Apartment,Refinancing / Recapitalization,52,100,Unknown Timing,Low,High,Review acquisition / JV timing,"Review lender exposure, sponsor stress, and possible JV or rescue-capital angle",Refinancing / Recapitalization; Refinancing / Recapitalization; No explicit timing reference,JPMorgan Funnels $205M to Refi Blackstone’s East Hotel in Miami,https://commercialobserver.com/2026/07/jpmorgan-east-hotel-miami-brickel-blackstone/,High
2026-07-13,20260713-235520-9dd8478a,LALC-20260713-003,Construction Financing - Other / Unknown - Boyd Wilson expands Lehigh Valley Multifamily Portfolio with $97M Acquisition of The Landi...,Los Angeles,Freddie Mac,Apartment,Site Acquisition / Site Control,33,100,Unknown Timing,Low,Low,Review acquisition / JV timing,Monitor lifecycle status for repeated confirmation,Site Acquisition / Site Control; General Asset Signal; No explicit timing reference,Boyd Wilson expands Lehigh Valley Multifamily Portfolio with $97M Acquisition of The Landings,https://yieldpro.com/2026/07/the-landings-2/,High
2026-07-13,20260713-235520-9dd8478a,LALC-20260713-004,"Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami",Los Angeles,AvalonBay,Mixed-Use Residential,Unknown Stage,21,100,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; Entitlement Play; No explicit timing reference,"Avalon Bay Planning Apartments, Retail in South Miami",https://www.connectcre.com/stories/avalon-bay-planning-apartments-retail-in-south-miami/,High
2026-07-13,20260713-235520-9dd8478a,LALC-20260713-005,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Los Angeles,CIM Group,Mixed-Use Residential,Construction Ready,13,100,Unknown Timing,Low,Medium,Watch construction-ready pipeline,"Monitor permit status, financing, and construction-start readiness",Construction Ready; Development Start; No explicit timing reference,Financing Secured for Centennial Yards Mixed-Use Project,https://www.connectcre.com/stories/financing-secured-for-centennial-yards-mixed-use-project/,High
2026-07-13,20260713-235520-9dd8478a,LALC-20260713-006,Financing Secured for Centennial Yards Mixed-Use Project,Los Angeles,CIM Group,Mixed-Use Residential,Site Acquisition / Site Control,10,100,Unknown Timing,Low,Low,Review acquisition / JV timing,Monitor lifecycle status for repeated confirmation,Site Acquisition / Site Control; Acquisition / Site Control; 2026,Financing Secured for Centennial Yards Mixed-Use Project,https://www.connectcre.com/stories/financing-secured-for-centennial-yards-mixed-use-project/,High
2026-07-13,20260713-235520-9dd8478a,LALC-20260713-007,Disposition / Exit - Sun Belt - Institutional Property Advisors Brokers Sale and Arranges Financing for Apartment Property...,Los Angeles,IPA,Apartment,Site Acquisition / Site Control,9,100,Unknown Timing,Low,Low,Review acquisition / JV timing,Monitor lifecycle status for repeated confirmation,Site Acquisition / Site Control; General Asset Signal; No explicit timing reference,Institutional Property Advisors Brokers Sale and Arranges Financing for Apartment Property in Portland Oregon,https://yieldpro.com/2026/07/habitat-apartments-portland/,High
2026-07-13,20260713-235520-9dd8478a,LALC-20260713-008,"General Project Signal - California - Final Approval For 3896 Stevens Creek Boulevard, San Jose",California,Holland Partner Group,Apartment,Unknown Stage,23,99,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,"Final Approval For 3896 Stevens Creek Boulevard, San Jose",https://sfyimby.com/2026/07/final-approval-for-3896-stevens-creek-boulevard-san-jose.html,High
2026-07-13,20260713-235520-9dd8478a,LALC-20260713-009,Disposition / Exit - Atlanta / Georgia - UDR Offloads Nashville Apartments After 31-Year Hold,Los Angeles,UDR,Apartment,Unknown Stage,21,99,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,UDR Offloads Nashville Apartments After 31-Year Hold,https://www.connectcre.com/stories/covenant/,High
2026-07-13,20260713-235520-9dd8478a,LALC-20260713-010,Affordable housing starts work at 11031 Aqua Vista Street in Studio City,Los Angeles,,Affordable Housing,Building Permit / Construction Permit,10,99,Unknown Timing,Low,Low,Monitor permit issuance,"Monitor permit status, financing, and construction-start readiness",Building Permit / Construction Permit; Construction permit signal; Affordable / Density Bonus Strategy; No explicit timing reference,Affordable housing starts work at 11031 Aqua Vista Street in Studio City,https://la.urbanize.city/post/affordable-housing-starts-work-11031-aqua-vista-street-studio-city,High
