run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,asset_signal_id,canonical_article_id,title,original_url,published,summary,article_integrity_status,article_integrity_reason,primary_display_section,secondary_display_sections,repeat_exposure_status,has_project_anchor,project_anchor_reason,project_anchor_confidence,development_lifecycle_hint,published_date_normalized,collected_date_normalized,article_age_days,freshness_bucket,freshness_status,freshness_reason,freshness_score,access_status,canonical_asset_or_project_name,raw_project_or_property_name,address_or_location_clue,intersection_or_corridor,neighborhood_or_submarket,city,state_or_region,residential_sector,asset_type,gp_or_developer,owner_or_sponsor,lender_or_capital_partner,entitlement_status,permit_status,construction_status,delivery_or_timing_reference,unit_count,dollar_amount,site_size_or_area,deal_or_project_type,asset_strategy_signal,site_control_signal,execution_stage,primary_development_category,primary_category_reason,asset_opportunity_score,asset_risk_score,woomi_asset_relevance,recommended_asset_follow_up,evidence_article_title,source,url,confidence_level
2026-07-13,20260713-235520-9dd8478a,PRJ-20260713-0050,Construction Financing - California - Dwight Provides Largest Construction Loan in Company History for Gilroy Multifamily,100,AST-20260713-025,art_24f5697d3015774c,Dwight Provides Largest Construction Loan in Company History for Gilroy Multifamily,https://www.connectcre.com/stories/dwight-provides-largest-construction-loan-in-company-history-for-gilroy-multifamily/,"Fri, 10 Jul 2026 19:35:38 +0000","California CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. California + Bay Area + Apartments | July 10, 2026 By: Paul Bubny Dwight Provides Largest Construction Loan in Company History for Gilroy Multifamily Dwight Mortgage Trust, the affiliate REIT of Dwight Capital, has provided a $183-million construction loan for a 530-unit luxury multifamily community in Gilroy, marking the largest construction financing in Dwight’s history. ",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,acceptable_repeat,,,,,2026-07-10,2026-07-13,3,fresh_0_3d,fresh,published date parsed; article age 3 day(s),70,open,Construction Financing - California - Dwight Provides Largest Construction Loan in Company History for Gilroy Multifamily,Construction Financing - California - Dwight Provides Largest Construction Loan in Company History for Gilroy Multifamily,California,General submarket monitoring,California,Los Angeles,California,Apartment,Apartment,Dwight Mortgage Trust,Dwight Mortgage Trust,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,$183; $183,,Construction Financing,Refinancing / Recapitalization,Unknown site control,Unknown,excluded,transaction / capital guard: loan,100,59,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent",Dwight Provides Largest Construction Loan in Company History for Gilroy Multifamily,Connect CRE California,https://www.connectcre.com/stories/dwight-provides-largest-construction-loan-in-company-history-for-gilroy-multifamily/,Medium
2026-07-13,20260713-235520-9dd8478a,PRJ-20260713-0158,Refinancing - Miami / Florida - JPMorgan Funnels $205M to Refi Blackstone’s East Hotel in Miami,100,AST-20260713-030,art_7d1e0e6be69dba05,JPMorgan Funnels $205M to Refi Blackstone’s East Hotel in Miami,https://commercialobserver.com/2026/07/jpmorgan-east-hotel-miami-brickel-blackstone/,"Mon, 13 Jul 2026 20:50:20 +0000","Hospitality · Hotel/Resort Brickell Finance · Refinance JPMorgan Funnels $205M to Refi Blackstone’s East Hotel in Miami Blackstone acquired the 39-story hotel for about $300 million By Julia Echikson July 13, 2026 4:50 pm reprints Blackstone Real Estate's Nadeem Meghji and East Miami hotel, Miami. PHOTOS: Courtesy Blackstone; Alice Moreno/for Commercial Observer Blackstone Real Estate has once again landed debt from J.P. Morgan Chase to refinance a South Florida hotel. The bank supplied a $205 m",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,new_or_fresh,,,,,2026-07-13,2026-07-13,,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,open,Refinancing - Miami / Florida - JPMorgan Funnels $205M to Refi Blackstone’s East Hotel in Miami,Refinancing - Miami / Florida - JPMorgan Funnels $205M to Refi Blackstone’s East Hotel in Miami,South Florida,General submarket monitoring,South Florida,Los Angeles,Unknown,Apartment,Apartment,Blackstone,Blackstone,jpmorgan,Unknown,Unknown,Unknown,No explicit timing reference,,$205M; $205M; $300 million,,Refinancing,Refinancing / Recapitalization,Existing asset refinance,Unknown,excluded,transaction / capital guard: refinancing,100,49,Relevant to acquisition / JV sourcing,"Review acquisition, financing, ownership, and comparable transaction details",JPMorgan Funnels $205M to Refi Blackstone’s East Hotel in Miami,Commercial Observer,https://commercialobserver.com/2026/07/jpmorgan-east-hotel-miami-brickel-blackstone/,Medium
2026-07-13,20260713-235520-9dd8478a,PRJ-20260713-0018,"General Project Signal - California - Final Approval For 3896 Stevens Creek Boulevard, San Jose",100,AST-20260713-036,art_00037b2d97fcf677,"Final Approval For 3896 Stevens Creek Boulevard, San Jose",https://sfyimby.com/2026/07/final-approval-for-3896-stevens-creek-boulevard-san-jose.html,"Mon, 13 Jul 2026 12:00:14 +0000","3896 Stevens Creek Boulevard view overlooking Saratoga Avenue, rendering by TCA Architects By: Andrew Nelson 5:00 am on July 13, 2026 Final approval has been granted for a large apartment complex at 3896 Stevens Creek Boulevard in San Jose’s Meridian neighborhood. The development is expected to replace a small retail center with 575 apartments. Holland Partner Group is the project sponsor. Construction will produce two eight-story structures totaling 575 units, a slight increase over the previou",valid,title/source/url metadata are internally consistent,Development Activity,,new_or_fresh,,,,,2026-07-13,2026-07-13,,fresh_0_3d,fresh,published date parsed; article age 0 day(s),88,access_limited,"General Project Signal - California - Final Approval For 3896 Stevens Creek Boulevard, San Jose","General Project Signal - California - Final Approval For 3896 Stevens Creek Boulevard, San Jose",3896 Stevens Creek Boulevard,General submarket monitoring,San Jose,Los Angeles,California,Apartment,Apartment,Holland Partner Group,Holland Partner Group,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,575 apartments,,,General Project Signal,General Asset Signal,Unknown site control,Unknown,approval_watch,matched approval,100,32,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent","Final Approval For 3896 Stevens Creek Boulevard, San Jose",SF YIMBY,https://sfyimby.com/2026/07/final-approval-for-3896-stevens-creek-boulevard-san-jose.html,High
2026-07-13,20260713-235520-9dd8478a,PRJ-20260713-0157,"Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami",100,AST-20260713-023,art_c639cfebdbbe5edf,"Avalon Bay Planning Apartments, Retail in South Miami",https://www.connectcre.com/stories/avalon-bay-planning-apartments-retail-in-south-miami/,"Wed, 08 Jul 2026 14:36:56 +0000","Florida & Gulf Coast CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. Florida & Gulf Coast + South Florida + Apartments | July 8, 2026 By: Mike Boyd Avalon Bay Planning Apartments, Retail in South Miami Avalon Bay Communities purchased a full city block in South Miami, clearing the way for a mixed-use community. AvalonBay acquired the approximately 1.18-acre site from longtime owner Robins Plaza for a base purchase price of $22 mill",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,acceptable_repeat,,,,,2026-07-08,2026-07-13,5,fresh_0_3d,fresh,published date parsed; article age 5 day(s),66,open,"Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami","Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami",South Florida,General submarket monitoring,South Florida,Los Angeles,Unknown,Mixed-Use Residential,Mixed-Use Residential,AvalonBay,AvalonBay,cushman,Unknown,Unknown,Unknown,No explicit timing reference,,$22 m; $22 million; $22,,Acquisition,Entitlement Play,Existing asset sale,Unknown,excluded,transaction / capital guard: acquisition,100,26,Relevant to entitlement monitoring,"Track entitlement, permit, density bonus, and construction-readiness milestones","Avalon Bay Planning Apartments, Retail in South Miami",Connect CRE South Florida,https://www.connectcre.com/stories/avalon-bay-planning-apartments-retail-in-south-miami/,Medium
2026-07-13,20260713-235520-9dd8478a,PRJ-20260713-0084,Construction Financing - Other / Unknown - Boyd Wilson expands Lehigh Valley Multifamily Portfolio with $97M Acquisition of The Landi...,100,AST-20260713-034,art_7dca356dd0e093d7,Boyd Wilson expands Lehigh Valley Multifamily Portfolio with $97M Acquisition of The Landings,https://yieldpro.com/2026/07/the-landings-2/,"Mon, 13 Jul 2026 19:43:24 +0000","Deal boom News Facebook Twitter Linkedin Boyd Wilson LLC has acquired The Landings , a 384-unit apartment community in Bethlehem, Pa., for $97 million. The transaction was supported by a $67.9 million Freddie Mac senior loan and $13.5 million in preferred equity from Northmarq Fund Management , delivered through a highly customized capital stack structured by Northmarq . The acquisition was executed alongside preferred equity recapitalizations of two additional Boyd Wilson-owned multifamily asse",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,new_or_fresh,,,,,2026-07-13,2026-07-13,,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,open,Construction Financing - Other / Unknown - Boyd Wilson expands Lehigh Valley Multifamily Portfolio with $97M Acquisition of The Landi...,Construction Financing - Other / Unknown - Boyd Wilson expands Lehigh Valley Multifamily Portfolio with $97M Acquisition of The Landi...,Unknown,General submarket monitoring,Unknown,Los Angeles,Unknown,Apartment,Apartment,Freddie Mac,Freddie Mac,Freddie Mac,Unknown,Unknown,Unknown,No explicit timing reference,,$97M; $97 million; $67.9 million,,Construction Financing,General Asset Signal,Land / parcel referenced,Site Search / Early Signal,excluded,transaction / capital guard: acquisition,99,39,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Boyd Wilson expands Lehigh Valley Multifamily Portfolio with $97M Acquisition of The Landings,Yield PRO,https://yieldpro.com/2026/07/the-landings-2/,Medium
2026-07-13,20260713-235520-9dd8478a,PRJ-20260713-0045,Disposition / Exit - Atlanta / Georgia - UDR Offloads Nashville Apartments After 31-Year Hold,100,AST-20260713-031,art_2fe7fa67804ad370,UDR Offloads Nashville Apartments After 31-Year Hold,https://www.connectcre.com/stories/covenant/,"Mon, 13 Jul 2026 15:00:34 +0000","Atlanta & Southeast News In Your Inbox Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. Atlanta & Southeast + Tennessee + Texas + Apartments | July 13, 2026 By: Mike Boyd UDR Offloads Nashville Apartments After 31-Year Hold Covenant Capital Group paid $41.5 million for Legacy Hill, a 206-unit multifamily community in Nashville. Multihousing News reports UDR sold the property after 31 years of ownership. Walker & Dunlop facilitated the transaction through a",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,new_or_fresh,,,,,2026-07-13,2026-07-13,,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,open,Disposition / Exit - Atlanta / Georgia - UDR Offloads Nashville Apartments After 31-Year Hold,Disposition / Exit - Atlanta / Georgia - UDR Offloads Nashville Apartments After 31-Year Hold,Atlanta,General submarket monitoring,Atlanta,Los Angeles,Unknown,Apartment,Apartment,UDR,UDR,Freddie Mac,Unknown,Unknown,Unknown,No explicit timing reference,,$41.5 million; $41.5 million; $29.4 million,,Disposition / Exit,General Asset Signal,Existing asset sale,Unknown,excluded,transaction / capital guard: disposition,99,26,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,UDR Offloads Nashville Apartments After 31-Year Hold,Connect CRE Apartments,https://www.connectcre.com/stories/covenant/,Medium
2026-07-13,20260713-235520-9dd8478a,PRJ-20260713-0108,"Acquisition - San Francisco / California - Spear Street Capital Buys Lower Manhattan Office, Retail Building for $50.5M",100,AST-20260713-024,art_47ab4f9c9e25b7b6,JLL Negotiates $25.1M Sale of Two Multifamily Development Sites in Brooklyn,https://rebusinessonline.com/jll-negotiates-25-1m-sale-of-two-multifamily-development-sites-in-brooklyn/,2026-07-13T14:30:28Z,"Acquisitions Development Multifamily New York Northeast JLL Negotiates $25.1M Sale of Two Multifamily Development Sites in Brooklyn by Taylor Williams July 13, 2026 July 13, 2026 4 NEW YORK CITY — JLL has negotiated the sale of two multifamily development sites in the Crown Heights area of Brooklyn for a combined price of $25.1 million. The sites at 1029 Dean St. and 1104 Pacific St., which traded in separate off-market deals, have a combined buildable square footage of about 129,000 square feet",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,new_or_fresh,,,,,2026-07-13,2026-07-13,,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,open,Acquisition - New York City / New York - JLL Negotiates $25.1M Sale of Two Multifamily Development Sites in Brooklyn,Acquisition - New York City / New York - JLL Negotiates $25.1M Sale of Two Multifamily Development Sites in Brooklyn,New York City,General submarket monitoring,New York City,New York City / New York,Unknown,Multifamily,Multifamily,JLL,JLL,JLL,Unknown,Unknown,Unknown,No explicit timing reference,,$25.1M; $25.1M; $25.1 million,,Acquisition,Acquisition / Site Control,Site acquired,Site Controlled,site_parcel_activity,site/parcel signal with project anchor: development site,98,41,Relevant to acquisition / JV sourcing,"Review acquisition, financing, ownership, and comparable transaction details",JLL Negotiates $25.1M Sale of Two Multifamily Development Sites in Brooklyn,REBusiness Online,https://rebusinessonline.com/jll-negotiates-25-1m-sale-of-two-multifamily-development-sites-in-brooklyn/,Medium
2026-07-13,20260713-235520-9dd8478a,PRJ-20260713-0044,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,100,AST-20260713-022,art_d7d8176bdd750a59,Financing Secured for Centennial Yards Mixed-Use Project,https://www.connectcre.com/stories/financing-secured-for-centennial-yards-mixed-use-project/,"Mon, 13 Jul 2026 14:23:26 +0000","Atlanta & Southeast News In Your Inbox Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. Atlanta & Southeast + Atlanta + Apartments | July 13, 2026 By: Mike Boyd Financing Secured for Centennial Yards Mixed-Use Project Centennial Yards Co. plans to build a 12-story building with approximately 280 apartments, 62,000 square feet of retail space and a 509-space parking garage. A CIM Group subsidiary is still ironing out last minute details before construction ",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,new_or_fresh,,,,,2026-07-13,2026-07-13,,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,open,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Atlanta,Mixed-use corridor,Atlanta,Los Angeles,Unknown,Mixed-Use Residential,Mixed-Use Residential,CIM Group,CIM Group,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,280 apartments,$5 billion,,Development Start,Development Start,Unknown site control,Unknown,excluded,transaction / capital guard: financing,98,26,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Financing Secured for Centennial Yards Mixed-Use Project,Connect CRE Apartments,https://www.connectcre.com/stories/financing-secured-for-centennial-yards-mixed-use-project/,High
2026-07-13,20260713-235520-9dd8478a,PRJ-20260713-0113,JV / Partnership - Other / Unknown - CBRE Brokers $6.3M Sale of Multifamily Redevelopment Site in Chicago’s Wrigleyville,100,AST-20260713-027,art_5165ea29b0102851,CBRE Brokers $6.3M Sale of Multifamily Redevelopment Site in Chicago’s Wrigleyville,https://rebusinessonline.com/cbre-brokers-6-3m-sale-of-multifamily-redevelopment-site-in-chicagos-wrigleyville/,2026-07-13T13:45:08Z,"Acquisitions Development Illinois Midwest Multifamily CBRE Brokers $6.3M Sale of Multifamily Redevelopment Site in Chicago’s Wrigleyville by Kristin Harlow July 13, 2026 July 13, 2026 2 CHICAGO — CBRE has brokered the $6.3 million sale of a 28,150-square-foot redevelopment site in Chicago’s Wrigleyville submarket. A joint venture between SNS Realty Group and North Park Ventures acquired the property at 3233-47 N. Sheffield Ave. and subsequently secured a zoning change to B2-5, clearing the way f",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,new_or_fresh,,,,,2026-07-13,2026-07-13,,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,open,JV / Partnership - Other / Unknown - CBRE Brokers $6.3M Sale of Multifamily Redevelopment Site in Chicago’s Wrigleyville,JV / Partnership - Other / Unknown - CBRE Brokers $6.3M Sale of Multifamily Redevelopment Site in Chicago’s Wrigleyville,Unknown,General submarket monitoring,Unknown,Other / Unknown,Unknown,Apartment,Apartment,CBRE,CBRE,CBRE,Unknown,Unknown,Unknown,No explicit timing reference,99 units,$6.3M; $6.3M; $6.3 million,,JV / Partnership,Acquisition / Site Control,Site acquired,Site Controlled,site_parcel_activity,site/parcel signal with project anchor: development site,98,18,Relevant to acquisition / JV sourcing,"Review acquisition, financing, ownership, and comparable transaction details",CBRE Brokers $6.3M Sale of Multifamily Redevelopment Site in Chicago’s Wrigleyville,REBusiness Online,https://rebusinessonline.com/cbre-brokers-6-3m-sale-of-multifamily-redevelopment-site-in-chicagos-wrigleyville/,High
2026-07-13,20260713-235520-9dd8478a,PRJ-20260713-0159,"Construction Financing - Miami / Florida - Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail",100,AST-20260713-033,art_b790074cb338b620,"Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail",https://www.connectcre.com/stories/fort-lauderdale-developer-inks-financing-for-condos-apartments-retail/,"Mon, 13 Jul 2026 14:07:28 +0000","Florida & Gulf Coast CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. Florida & Gulf Coast + South Florida + Apartments | July 13, 2026 By: Mike Boyd Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail Dependable Equities, an affiliate of Sky Equity Group , secured $54 million in pre-construction financing from CDK, with Valley National Bank serving as a participating lender to advance a residential development s",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,new_or_fresh,,,,,2026-07-13,2026-07-13,,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,open,"Construction Financing - Miami / Florida - Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail","Construction Financing - Miami / Florida - Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail",South Florida,General submarket monitoring,South Florida,Los Angeles,Unknown,Apartment,Apartment,IPA,IPA,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,$54 million; $54 million,,Construction Financing,General Asset Signal,Unknown site control,Unknown,excluded,transaction / capital guard: financing,96,46,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,"Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail",Connect CRE Apartments,https://www.connectcre.com/stories/fort-lauderdale-developer-inks-financing-for-condos-apartments-retail/,Medium
