run_date,run_id,timing_signal_id,timing_signal_type,market,residential_sector,gp_or_developer,lender_or_capital_provider,related_project_or_deal,timing_reference,estimated_timing_bucket,timing_urgency_score,timing_confidence,evidence_signals,source_article_title,source,url,potential_woomi_action,recommended_monitoring_frequency
2026-07-13,20260713-235520-9dd8478a,TIM-20260713-013,Entitlement / Permitting,Los Angeles,Mixed-Use Residential,Unknown,Unknown,Entitlement / Permitting - Los Angeles - Longtime plan for Arts District apartments showing life signs at 1800 E. 7th Street,No explicit timing reference,Unknown Timing,73,Medium,Entitlement / Permitting; permitting,Longtime plan for Arts District apartments showing life signs at 1800 E. 7th Street,Urbanize LA,https://la.urbanize.city/post/longtime-plan-arts-district-apartments-showing-life-signs-1800-e-7th-street,"Track entitlement, zoning, permitting, and public-agency milestones",Biweekly
2026-07-13,20260713-235520-9dd8478a,TIM-20260713-006,Refinancing / Maturity Window,Miami / Florida,Apartment,Blackstone,jpmorgan,Refinancing - Miami / Florida - JPMorgan Funnels $205M to Refi Blackstone’s East Hotel in Miami,No explicit timing reference,Unknown Timing,71,Medium,Refinancing / Maturity Window,JPMorgan Funnels $205M to Refi Blackstone’s East Hotel in Miami,Commercial Observer,https://commercialobserver.com/2026/07/jpmorgan-east-hotel-miami-brickel-blackstone/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Biweekly
2026-07-13,20260713-235520-9dd8478a,TIM-20260713-005,Refinancing / Maturity Window,New York,Multifamily,JLL,JLL,Refinancing - New York - JLL Secures $332M Refinancing for Chicago’s Tallest All-Rental Multifamily Tower,No explicit timing reference,Unknown Timing,71,Medium,Refinancing / Maturity Window,JLL Secures $332M Refinancing for Chicago’s Tallest All-Rental Multifamily Tower,Yield PRO,https://yieldpro.com/2026/07/nema-chicago/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Biweekly
2026-07-13,20260713-235520-9dd8478a,TIM-20260713-026,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - First Quarter 2026 Multifamily Construction Data,2026,Immediate / 0-3 Months,70,Medium,Construction Start,First Quarter 2026 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/05/first-quarter-2026-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-07-13,20260713-235520-9dd8478a,TIM-20260713-027,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,2025,Immediate / 0-3 Months,70,Medium,Construction Start,Fourth Quarter 2025 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/03/fourth-quarter-2025-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-07-13,20260713-235520-9dd8478a,TIM-20260713-028,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025,in 2025,Immediate / 0-3 Months,70,Medium,Construction Start; starts in,Overall Housing Starts Inch Lower in 2025,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/02/overall-housing-starts-inch-lower-in-2025/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-07-13,20260713-235520-9dd8478a,TIM-20260713-029,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Third Quarter 2025 Multifamily Construction Data,2025,Immediate / 0-3 Months,70,Medium,Construction Start,Third Quarter 2025 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/01/third-quarter-2025-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-07-13,20260713-235520-9dd8478a,TIM-20260713-032,Distress Sale Timing,California,Apartment,Dwight Mortgage Trust,Unknown,Construction Financing - California - Dwight Provides Largest Construction Loan in Company History for Gilroy Multifamily,No explicit timing reference,Unknown Timing,69,Medium,Distress Sale Timing,Dwight Provides Largest Construction Loan in Company History for Gilroy Multifamily,,https://www.connectcre.com/stories/dwight-provides-largest-construction-loan-in-company-history-for-gilroy-multifamily/,"Prepare sponsor, lender, and rescue-capital watchlist",Biweekly
2026-07-13,20260713-235520-9dd8478a,TIM-20260713-002,Acquisition Window,Miami / Florida,Mixed-Use Residential,AvalonBay,cushman,"Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami",No explicit timing reference,Unknown Timing,67,Medium,Acquisition Window,"Avalon Bay Planning Apartments, Retail in South Miami",Connect CRE South Florida,https://www.connectcre.com/stories/avalon-bay-planning-apartments-retail-in-south-miami/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-07-13,20260713-235520-9dd8478a,TIM-20260713-003,Acquisition Window,New York City / New York,Multifamily,JLL,JLL,Acquisition - New York City / New York - JLL Negotiates $25.1M Sale of Two Multifamily Development Sites in Brooklyn,No explicit timing reference,Unknown Timing,67,Medium,Acquisition Window,JLL Negotiates $25.1M Sale of Two Multifamily Development Sites in Brooklyn,REBusiness Online,https://rebusinessonline.com/jll-negotiates-25-1m-sale-of-two-multifamily-development-sites-in-brooklyn/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-07-13,20260713-235520-9dd8478a,TIM-20260713-010,Entitlement / Permitting,Los Angeles / California,Affordable Housing,Unknown,Unknown,Entitlement / Permitting - Los Angeles / California - 78-unit affordable housing complex to rise at 12025 Hoffman St. in Studio City,No explicit timing reference,Unknown Timing,65,Medium,Entitlement / Permitting; permitting,78-unit affordable housing complex to rise at 12025 Hoffman St. in Studio City,Urbanize LA,https://la.urbanize.city/post/78-unit-affordable-housing-complex-rise-12025-hoffman-st-studio-city,"Track entitlement, zoning, permitting, and public-agency milestones",Biweekly
2026-07-13,20260713-235520-9dd8478a,TIM-20260713-011,Entitlement / Permitting,Los Angeles / California,Affordable Housing,Unknown,Unknown,Entitlement / Permitting - Los Angeles / California - Affordable housing starts work at 11031 Aqua Vista Street in Studio City,No explicit timing reference,Unknown Timing,65,Medium,Entitlement / Permitting; permitting,Affordable housing starts work at 11031 Aqua Vista Street in Studio City,Urbanize LA,https://la.urbanize.city/post/affordable-housing-starts-work-11031-aqua-vista-street-studio-city,"Track entitlement, zoning, permitting, and public-agency milestones",Biweekly
2026-07-13,20260713-235520-9dd8478a,TIM-20260713-016,Entitlement / Permitting,Los Angeles / California,Affordable Housing,Unknown,Unknown,Entitlement / Permitting - Los Angeles / California - Affordable housing commences work at 5637 S. Broadway,No explicit timing reference,Unknown Timing,65,Medium,Entitlement / Permitting; entitled; permitting,Affordable housing commences work at 5637 S. Broadway,Urbanize LA,https://la.urbanize.city/post/affordable-housing-commences-work-5637-s-broadway,"Track entitlement, zoning, permitting, and public-agency milestones",Biweekly
