run_date,run_id,run_timestamp,deal_fingerprint_id,duplicate_cluster_id,fingerprint_confidence,canonical_project_name,canonical_deal_name,canonical_event_name,deal_type,market,residential_sector,canonical_gp_or_developer,canonical_lender_or_debt_provider,unit_count,dollar_amount,loan_amount,source_count,article_count,duplicate_count,sources,article_titles,markets_detected,highest_deal_signal_score
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,DFP-6AEEE5186D,DCL-20260713-007,100,Office-to-Residential Conversion - New York City / New York - Apollo Provides $71M Loan for Tribeca Luxury Condo Conversion,Office-to-Residential Conversion - Office-to-Residential Conversion - New York City / New York - Apollo Provides $71M Loan for Tribeca Luxury Condo Conversion,Office-to-Residential Conversion - JLL - New York,Office-to-Residential Conversion,New York City / New York,General Residential,JLL,JLL,18 units,$71M; $71M; $71m,$71M,1,1,1,Commercial Observer,Apollo Provides $71M Loan for Tribeca Luxury Condo Conversion,New York City / New York,85
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,DFP-DB5E52C77E,DCL-20260713-002,90,"Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami","Acquisition - Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami",Acquisition - AvalonBay - Sun Belt,Acquisition,Miami / Florida,Mixed-Use Residential,AvalonBay,cushman,,$22 m; $22 million; $22,,1,1,1,Connect CRE South Florida,"Avalon Bay Planning Apartments, Retail in South Miami",Miami / Florida,85
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,DFP-5AEA42B431,DCL-20260713-020,90,"Acquisition - San Francisco / California - Spear Street Capital Buys Lower Manhattan Office, Retail Building for $50.5M","Acquisition - Acquisition - San Francisco / California - Spear Street Capital Buys Lower Manhattan Office, Retail Building for $50.5M",Acquisition - JLL - California,Acquisition,San Francisco / California,General Residential,JLL,JLL,,$50.5M; $50.5M; $50.5 million,$50.5m,1,1,1,REBusiness Online,"Spear Street Capital Buys Lower Manhattan Office, Retail Building for $50.5M",San Francisco / California,69
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,DFP-634169449E,DCL-20260713-003,90,Acquisition - New York City / New York - JLL Negotiates $25.1M Sale of Two Multifamily Development Sites in Brooklyn,Acquisition - Acquisition - New York City / New York - JLL Negotiates $25.1M Sale of Two Multifamily Development Sites in Brooklyn,Acquisition - JLL - New York,Acquisition,New York City / New York,Multifamily,JLL,JLL,,$25.1M; $25.1M; $25.1 million,,1,1,1,REBusiness Online,JLL Negotiates $25.1M Sale of Two Multifamily Development Sites in Brooklyn,New York City / New York,85
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,DFP-0429255F69,DCL-20260713-005,90,Construction Financing - Miami / Florida - S3 Originates $111M Construction Loan for Edgewater Rental Community,Construction Financing - Construction Financing - Miami / Florida - S3 Originates $111M Construction Loan for Edgewater Rental Community,Construction Financing - JLL - JLL - Sun Belt,Construction Financing,Miami / Florida,Mixed-Use Residential,JLL,JLL,,$111M; $111M; $111 million,$111M,1,1,1,Connect CRE South Florida,S3 Originates $111M Construction Loan for Edgewater Rental Community,Miami / Florida,85
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,DFP-BB7B16FB5F,DCL-20260713-001,90,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Development Start - Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Development Start - CIM Group - Los Angeles,Development Start,Atlanta / Georgia,Mixed-Use Residential,CIM Group,Unknown,280 apartments,$5 billion,$5 billion,1,1,1,Connect CRE Apartments,Financing Secured for Centennial Yards Mixed-Use Project,Atlanta / Georgia,87
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,DFP-F23D3A3F9C,DCL-20260713-010,90,Disposition / Exit - Atlanta / Georgia - UDR Offloads Nashville Apartments After 31-Year Hold,Disposition / Exit - Disposition / Exit - Atlanta / Georgia - UDR Offloads Nashville Apartments After 31-Year Hold,Disposition / Exit - UDR - Los Angeles,Disposition / Exit,Atlanta / Georgia,Apartment,UDR,Freddie Mac,,$41.5 million; $41.5 million; $29.4 million,$41.5 million,1,1,1,Connect CRE Apartments,UDR Offloads Nashville Apartments After 31-Year Hold,Atlanta / Georgia,81
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,DFP-BC1CD95725,DCL-20260713-034,90,General Project Signal - Miami / Florida - AvalonBay pays $22M for full-block development site in Miami,General Project Signal - General Project Signal - Miami / Florida - AvalonBay pays $22M for full-block development site in Miami,General Project Signal - AvalonBay - Sun Belt,General Project Signal,Miami / Florida,General Residential,AvalonBay,cushman,,$22M; $22M; $90,,1,1,1,Multifamily Dive,AvalonBay pays $22M for full-block development site in Miami,Miami / Florida,60
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,DFP-1E749BA1F2,DCL-20260713-014,90,General Project Signal - Texas - Cushman & Wakefield Arranges $95.74M in Financing for 626-Unit Texas Multifamily Portfolio,General Project Signal - General Project Signal - Texas - Cushman & Wakefield Arranges $95.74M in Financing for 626-Unit Texas Multifamily Portfolio,General Project Signal - Benefit Street Partners - Texas,General Project Signal,Texas,Multifamily,Benefit Street Partners,cushman,,$95.74M; $95.74 million; $76.24 million,$95.74M,1,1,1,Yield PRO,Cushman & Wakefield Arranges $95.74M in Financing for 626-Unit Texas Multifamily Portfolio,Texas,75
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,DFP-16B5656F42,DCL-20260713-016,90,General Project Signal - Other / Unknown - Merchants Capital Arranges $10.8M in Financing for Affordable Housing Development in Kansa...,General Project Signal - General Project Signal - Other / Unknown - Merchants Capital Arranges $10.8M in Financing for Affordable Housing Development in Kansa...,General Project Signal - Merchants Capital - Other / Unknown,General Project Signal,Other / Unknown,Affordable Housing,Merchants Capital,Freddie Mac,121 units,$10.8M; $10.8M; $10.8 million,$10.8M,1,1,1,REBusiness Online,Merchants Capital Arranges $10.8M in Financing for Affordable Housing Development in Kansas,Other / Unknown,75
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,DFP-CDA5823553,DCL-20260713-006,90,JV / Partnership - Other / Unknown - CBRE Brokers $6.3M Sale of Multifamily Redevelopment Site in Chicago’s Wrigleyville,JV / Partnership - JV / Partnership - Other / Unknown - CBRE Brokers $6.3M Sale of Multifamily Redevelopment Site in Chicago’s Wrigleyville,JV / Partnership - CBRE - Other / Unknown,JV / Partnership,Other / Unknown,Apartment,CBRE,CBRE,99 units,$6.3M; $6.3M; $6.3 million,,1,1,1,REBusiness Online,CBRE Brokers $6.3M Sale of Multifamily Redevelopment Site in Chicago’s Wrigleyville,Other / Unknown,85
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,DFP-A3E88CB2AD,DCL-20260713-009,90,Refinancing - Miami / Florida - JPMorgan Funnels $205M to Refi Blackstone’s East Hotel in Miami,Refinancing - Refinancing - Miami / Florida - JPMorgan Funnels $205M to Refi Blackstone’s East Hotel in Miami,Refinancing - Blackstone - jpmorgan - Sun Belt,Refinancing,Miami / Florida,Apartment,Blackstone,jpmorgan,,$205M; $205M; $300 million,$205 m,1,1,1,Commercial Observer,JPMorgan Funnels $205M to Refi Blackstone’s East Hotel in Miami,Miami / Florida,85
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,DFP-FF7F3C408D,DCL-20260713-011,90,Refinancing - Northern Virginia / Virginia - Newmark Refis Multifamily Portfolio With $163M Fannie Mae Loan,Refinancing - Refinancing - Northern Virginia / Virginia - Newmark Refis Multifamily Portfolio With $163M Fannie Mae Loan,Refinancing - Fannie Mae - Fannie Mae - Northern Virginia / Virginia,Refinancing,Northern Virginia / Virginia,Multifamily,Fannie Mae,Fannie Mae,,$163M; $163M; $163 million,$163M,1,1,1,Commercial Observer,Newmark Refis Multifamily Portfolio With $163M Fannie Mae Loan,Northern Virginia / Virginia,79
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,DFP-EE104E4630,DCL-20260713-008,90,Refinancing - New York - JLL Secures $332M Refinancing for Chicago’s Tallest All-Rental Multifamily Tower,Refinancing - Refinancing - New York - JLL Secures $332M Refinancing for Chicago’s Tallest All-Rental Multifamily Tower,Refinancing - JLL - JLL - New York,Refinancing,New York,Multifamily,JLL,JLL,,$332M; $275 million; $57 million,$332M,1,1,1,Yield PRO,JLL Secures $332M Refinancing for Chicago’s Tallest All-Rental Multifamily Tower,New York,85
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,DFP-57DB0FC8DC,DCL-20260713-025,80,Acquisition - Phoenix / Arizona - Alliance Sells Phoenix Apartments for $81.4M,Acquisition - Acquisition - Phoenix / Arizona - Alliance Sells Phoenix Apartments for $81.4M,Acquisition - Alliance Residential - Sun Belt,Acquisition,Phoenix / Arizona,Apartment,Alliance Residential,Unknown,,$81.4M; $81.4M; $81.4 million,,1,1,1,Connect CRE Phoenix,Alliance Sells Phoenix Apartments for $81.4M,Phoenix / Arizona,64
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,DFP-4D0058AABC,DCL-20260713-029,80,Acquisition - Miami / Florida - Pembroke Pines Rental Asset Trades for $80.5M,Acquisition - Acquisition - Miami / Florida - Pembroke Pines Rental Asset Trades for $80.5M,Acquisition - Waterton - Sun Belt,Acquisition,Miami / Florida,Apartment,Waterton,Unknown,,$80.5M; $80.5M; $80.5 million,,1,1,1,Connect CRE South Florida,Pembroke Pines Rental Asset Trades for $80.5M,Miami / Florida,62
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,DFP-0162579E7E,DCL-20260713-004,80,Construction Financing - California - Dwight Provides Largest Construction Loan in Company History for Gilroy Multifamily,Construction Financing - Construction Financing - California - Dwight Provides Largest Construction Loan in Company History for Gilroy Multifamily,Construction Financing - Dwight Mortgage Trust - California,Construction Financing,California,Apartment,Dwight Mortgage Trust,Unknown,,$183; $183,$183,1,1,1,Connect CRE California,Dwight Provides Largest Construction Loan in Company History for Gilroy Multifamily,California,85
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,DFP-45A3CEBEB4,DCL-20260713-013,80,Construction Financing - Other / Unknown - Boyd Wilson expands Lehigh Valley Multifamily Portfolio with $97M Acquisition of The Landi...,Construction Financing - Construction Financing - Other / Unknown - Boyd Wilson expands Lehigh Valley Multifamily Portfolio with $97M Acquisition of The Landi...,Construction Financing - Freddie Mac - Freddie Mac - Other / Unknown,Construction Financing,Other / Unknown,Apartment,Freddie Mac,Freddie Mac,,$97M; $97 million; $67.9 million,$67.9 million,1,1,1,Yield PRO,Boyd Wilson expands Lehigh Valley Multifamily Portfolio with $97M Acquisition of The Landings,Other / Unknown,75
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,DFP-02BAF3D804,DCL-20260713-012,80,"Construction Financing - Miami / Florida - Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail","Construction Financing - Construction Financing - Miami / Florida - Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail",Construction Financing - IPA - Sun Belt,Construction Financing,Miami / Florida,Apartment,IPA,Unknown,,$54 million; $54 million,$54 million,1,1,1,Connect CRE Apartments,"Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail",Miami / Florida,76
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,DFP-32D0878435,DCL-20260713-018,80,Disposition / Exit - Atlanta / Georgia - Berkadia Arranges Sale and Financing of Two Multifamily Properties in Augusta,Disposition / Exit - Disposition / Exit - Atlanta / Georgia - Berkadia Arranges Sale and Financing of Two Multifamily Properties in Augusta,Disposition / Exit - Berkadia - Los Angeles,Disposition / Exit,Atlanta / Georgia,Multifamily,Berkadia,Berkadia,,,,1,1,1,Yield PRO,Berkadia Arranges Sale and Financing of Two Multifamily Properties in Augusta,Atlanta / Georgia,71
2026-07-13,20260713-235520-9dd8478a,2026-07-13 23:55:20,DFP-8E01CE09E1,DCL-20260713-019,80,Disposition / Exit - Washington DC - Berkadia Arranges Sale of 423-Unit MXU Trophy Property in Arlington,Disposition / Exit - Disposition / Exit - Washington DC - Berkadia Arranges Sale of 423-Unit MXU Trophy Property in Arlington,Disposition / Exit - Berkadia - Washington DC,Disposition / Exit,Washington DC,Apartment,Berkadia,Berkadia,,,,1,1,1,Connect CRE,Berkadia Arranges Sale of 423-Unit MXU Trophy Property in Arlington,Washington DC,71
