run_date,run_id,source_name,attempted_url_or_feed,status,article_count_fetched,site_parcel_candidate_count,reason_if_unavailable
2026-07-13,20260713-235520-9dd8478a,REBusiness Online,https://rebusinessonline.com/feed/atom/,success,20,2,
2026-07-13,20260713-235520-9dd8478a,Connect CRE Apartments,https://www.connectcre.com/feed?property-sector=apartments,no relevant articles,10,0,No saved Site / Parcel candidates detected
2026-07-13,20260713-235520-9dd8478a,Connect CRE Texas,https://www.connectcre.com/feed?story-market=texas,no relevant articles,10,0,No saved Site / Parcel candidates detected
2026-07-13,20260713-235520-9dd8478a,Connect CRE South Florida,https://www.connectcre.com/feed?story-market=south-florida,success,10,1,
2026-07-13,20260713-235520-9dd8478a,Connect CRE Phoenix,https://www.connectcre.com/feed?story-market=phoenix,no relevant articles,10,0,No saved Site / Parcel candidates detected
2026-07-13,20260713-235520-9dd8478a,Connect CRE Atlanta,https://www.connectcre.com/feed?story-market=atlanta,success,10,1,
2026-07-13,20260713-235520-9dd8478a,Connect CRE Charlotte,https://www.connectcre.com/feed?story-market=charlotte,error,0,0,RSS parsing issue: status=404; <unknown>:22:51: not well-formed (invalid token)
2026-07-13,20260713-235520-9dd8478a,Connect CRE Orange County,https://www.connectcre.com/feed?story-market=orange-county,no relevant articles,10,0,No saved Site / Parcel candidates detected
2026-07-13,20260713-235520-9dd8478a,CRE Daily,,skipped,0,0,No public feed URL configured
2026-07-13,20260713-235520-9dd8478a,Institutional Property Advisors,,skipped,0,0,No public feed URL configured
2026-07-13,20260713-235520-9dd8478a,JLL Newsroom,,skipped,0,0,No public feed URL configured
2026-07-13,20260713-235520-9dd8478a,CBRE Newsroom,,skipped,0,0,No public feed URL configured
2026-07-13,20260713-235520-9dd8478a,Cushman & Wakefield Newsroom,,skipped,0,0,No public feed URL configured
2026-07-13,20260713-235520-9dd8478a,Marcus & Millichap Newsroom,,skipped,0,0,No public feed URL configured
2026-07-13,20260713-235520-9dd8478a,Dallas Business Journal,,skipped,0,0,No public feed URL configured
2026-07-13,20260713-235520-9dd8478a,Austin Business Journal,,skipped,0,0,No public feed URL configured
2026-07-13,20260713-235520-9dd8478a,South Florida Business Journal,,skipped,0,0,No public feed URL configured
2026-07-13,20260713-235520-9dd8478a,Phoenix Business Journal,,skipped,0,0,No public feed URL configured
2026-07-13,20260713-235520-9dd8478a,Atlanta Business Chronicle,,skipped,0,0,No public feed URL configured
2026-07-13,20260713-235520-9dd8478a,Charlotte Business Journal,,skipped,0,0,No public feed URL configured
2026-07-13,20260713-235520-9dd8478a,Los Angeles Business Journal,,skipped,0,0,No public feed URL configured
2026-07-13,20260713-235520-9dd8478a,San Francisco Business Times,,skipped,0,0,No public feed URL configured
2026-07-13,20260713-235520-9dd8478a,Orange County Business Journal,,skipped,0,0,No public feed URL configured
2026-07-13,20260713-235520-9dd8478a,Denver Business Journal,,skipped,0,0,No public feed URL configured
2026-07-13,20260713-235520-9dd8478a,Nashville Business Journal,,skipped,0,0,No public feed URL configured
