run_date,run_id,run_timestamp,submarket_name,parent_market,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,dominant_residential_sector,dominant_deal_type,dominant_entitlement_signal,site_strategy_theme,submarket_opportunity_score,submarket_risk_score,execution_complexity_score,woomi_site_strategy_relevance,recommended_submarket_action,key_evidence
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,New York,New York,6,5,0,4,3,4,Multifamily,Construction Financing,General Entitlement Signal,General submarket monitoring,100,84,20,Strategic watch submarket,Monitor refinancing / distress pipeline,$45M Loan Finances Construction of Harlem Condo High-Rise; 'It's Game On': What Expansion Looks Like For Rose Associates In Northeast Multifamily Market; Berkadia Arranges Sale of Value-Add Multifamily Community in Orlando Metro Region; Construction Financing - New York - $45M Loan Finances Construction of Harlem Condo High-Rise; Construction Financing - New York City / New York - Slate and RiseBoro Community Announce 178 Montrose Avenue and 73 Meserole Street in Willia...
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,Miami,Florida,7,7,0,7,3,5,Apartment,Construction Financing,General Entitlement Signal,Mixed-use corridor,100,82,20,Strategic watch submarket,Monitor refinancing / distress pipeline,"Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami; Acquisition - Miami / Florida - Pembroke Pines Rental Asset Trades for $80.5M; Avalon Bay Planning Apartments, Retail in South Miami; AvalonBay pays $22M for full-block development site in Miami; Construction Financing - Miami / Florida - Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail"
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,Los Angeles,Los Angeles,9,6,7,0,0,0,Affordable Housing,Entitlement / Permitting,Entitlement Approval,Arts district,100,29,52,High relevance to Woomi site strategy,Monitor entitlement precedent,157-unit affordable housing complex rising at 7408 S. Figueroa Street; 78-unit affordable housing complex to rise at 12025 Hoffman St. in Studio City; AMLI Residential plans 975 new homes at 100 West Walnut in Pasadena; Affordable housing commences work at 5637 S. Broadway; Affordable housing reaches its peak at 1747 Stoner Ave. in Sawtelle
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,Atlanta,Southeast,6,5,0,5,0,3,Apartment,Development Start,General Entitlement Signal,Mixed-use corridor,100,0,20,Strategic watch submarket,Review potential acquisition pipeline,Acquisition - Atlanta / Georgia - Lion Real Estate Picks Up Atlanta Apartments for $51M; BTR / Build-to-Rent - Atlanta / Georgia - New Housing Law To Send Institutional Investors Flocking To Build-To-Rent; Developer Duo Adding 350 Apartments to Dunwoody Mixed-Use Project; Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project; Disposition / Exit - Atlanta / Georgia - UDR Offloads Nashville Apartments After 31-Year Hold
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,Phoenix,Arizona,4,4,0,3,0,3,Apartment,Acquisition,General Entitlement Signal,General submarket monitoring,100,0,20,Strategic watch submarket,Review potential acquisition pipeline,"320-Unit Gilbert Apartment Community Trades to Camden; Acquisition - Phoenix / Arizona - 320-Unit Gilbert Apartment Community Trades to Camden; Acquisition - Phoenix / Arizona - Alliance Sells Phoenix Apartments for $81.4M; Acquisition - Phoenix / Arizona - StreetLights Residential Sells 320-Unit Apartment Community in Gilbert, Arizona; Alliance Sells Phoenix Apartments for $81.4M"
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,Arts District,Los Angeles,1,1,1,1,0,1,Mixed-Use Residential,Entitlement / Permitting,Entitlement Approval,Arts district,69,15,40,High relevance to Woomi site strategy,Monitor entitlement precedent,Entitlement / Permitting - Los Angeles - Longtime plan for Arts District apartments showing life signs at 1800 E. 7th Street; Longtime plan for Arts District apartments showing life signs at 1800 E. 7th Street
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,Pasadena,Los Angeles,1,1,1,1,0,1,Apartment,Entitlement / Permitting,Entitlement Approval,General submarket monitoring,68,11,30,High relevance to Woomi site strategy,Monitor entitlement precedent,AMLI Residential plans 975 new homes at 100 West Walnut in Pasadena; Entitlement / Permitting - Washington DC - AMLI Residential plans 975 new homes at 100 West Walnut in Pasadena
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,Dallas,Texas,3,2,0,2,0,0,Apartment,General Project Signal,General Entitlement Signal,General submarket monitoring,67,0,20,Strategic watch submarket,Review potential acquisition pipeline,"$100M Luxury Apartment Complex Slated Near Highland Park; General Project Signal - Dallas / Texas - $100M Luxury Apartment Complex Slated Near Highland Park; General Project Signal - Dallas / Texas - Sundance Bay Snags $95.7M Financing on Two Texas Rental Communities; StreetLights Residential Sells 320-Unit Apartment Community in Gilbert, Arizona; Sundance Bay Snags $95.7M Financing on Two Texas Rental Communities"
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,Silver Lake,Los Angeles,1,1,1,1,0,0,Affordable Housing,Disposition / Exit,Entitlement Approval,General submarket monitoring,64,15,40,High relevance to Woomi site strategy,Monitor entitlement precedent,Disposition / Exit - Los Angeles / California - Silver Lake Development Parcel Increases Density Through Re-Entitlement; Silver Lake Development Parcel Increases Density Through Re-Entitlement
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,Houston,Texas,1,1,0,1,1,2,Mixed-Use Residential,Refinancing,General Entitlement Signal,General submarket monitoring,63,50,20,Strategic watch submarket,Review potential acquisition pipeline,Affinius Capital Provides $35M Refi for Grocery-Office Asset Near Houston; Refinancing - Houston / Texas - Affinius Capital Provides $35M Refi for Grocery-Office Asset Near Houston
