run_date,run_id,run_timestamp,residential_sector,article_count,high_priority_count,market_signal_count,deal_signal_count,average_relevance_score,dominant_market_focus,dominant_strategic_angle,dominant_gp_or_developer,sector_risk_or_opportunity,woomi_sector_relevance,recommended_sector_action
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,Apartment,33,24,13,27,88.3,California,Developer Strategy,Camden Property Trust,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,Affordable Housing,14,10,7,11,84.9,Los Angeles / California,Developer Strategy,None detected,Affordability and subsidy program monitoring signal,Strategic Expansion Sector,Add to sector watchlist
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,Multifamily,19,5,3,13,69.2,Other / Unknown,Institutional Flow,JLL,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,Student Housing,1,1,1,1,94.0,Texas,Institutional Flow,None detected,Campus-adjacent demand and partnership signal,Strategic Expansion Sector,Monitor university-market demand and partnership signals
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,BTR / Single-Family Rental,1,0,0,1,60.0,Atlanta / Georgia,Institutional Flow,None detected,Potential expansion or product diversification signal,Strategic Expansion Sector,"Monitor BTR / SFR operators, capital flows, and target markets"
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,Mixed-Use Residential,8,7,5,8,93.0,Miami / Florida,Developer Strategy,JLL,Mixed-use development and placemaking signal,Monitoring Sector,Add to sector watchlist
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,General Residential,3,0,1,3,60.7,Other / Unknown,Developer Strategy,JLL,General residential market monitoring,Monitoring Sector,Add to sector watchlist
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,Manufactured Housing,0,0,0,0,0,None detected,None detected,None detected,Lower-cost housing and alternative residential platform signal,Monitoring Sector,Add to sector watchlist
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,Office-to-Residential Conversion,0,0,0,0,0,None detected,None detected,None detected,"Adaptive reuse, entitlement, and construction feasibility signal",Monitoring Sector,"Track conversion feasibility, policy support, and construction cost assumptions"
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,Senior Housing,0,0,0,0,0,None detected,None detected,None detected,Demographic demand and operating capability signal,Monitoring Sector,Monitor senior housing demand and operating model signals
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,Workforce Housing,0,0,0,0,0,None detected,None detected,None detected,Affordability and subsidy program monitoring signal,Monitoring Sector,Add to sector watchlist
