run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,run_timestamp,canonical_article_id,article_integrity_status,primary_display_section,secondary_display_sections,repeat_exposure_status,freshness_score,access_status,project_or_deal_name,deal_type,asset_type,residential_sector,market,city_or_submarket,state_or_region,gp_or_developer,canonical_gp_or_developer,institutional_partner,lender_or_debt_provider,canonical_lender_or_debt_provider,capital_partner,canonical_capital_partner,canonical_market,unit_count,dollar_amount,loan_amount,acquisition_price,development_cost,cap_rate,rent_growth,vacancy_rate,concession_signal,construction_start_or_delivery_timing,entitlement_or_permitting_stage,deal_signal_score,deal_priority_label,potential_woomi_use,source_article_title,source,url,relevance_score,deal_fingerprint_id,fingerprint_confidence,canonical_deal_name,canonical_event_name,duplicate_cluster_id,duplicate_count
2026-07-14,20260714-235420-7185f37b,PRJ-20260714-0120,Refinancing - New York - JLL Secures $332M Refinancing for Luxury Multifamily Tower in Chicago,100,2026-07-14 23:54:20,art_3397795839340ff7,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,Refinancing - New York - JLL Secures $332M Refinancing for Luxury Multifamily Tower in Chicago,Refinancing,Multifamily,Multifamily,New York,New York,New York,JLL,JLL,Unknown,jll,JLL,Unknown,Unknown,New York,800 units,$332M; $332M; $275 million,$332M,,,,,,,,,95,High Deal Intelligence,Capital market signal,JLL Secures $332M Refinancing for Luxury Multifamily Tower in Chicago,REBusiness Online,https://rebusinessonline.com/jll-secures-332m-refinancing-for-luxury-multifamily-tower-in-chicago/,100,DFP-3095E88C8D,100,Refinancing - Refinancing - New York - JLL Secures $332M Refinancing for Luxury Multifamily Tower in Chicago,Refinancing - JLL - JLL - New York,DCL-20260714-001,1
2026-07-14,20260714-235420-7185f37b,PRJ-20260714-0063,Refinancing - California - Northmarq Secures $34M Refinance Loan for Owner of Upland California Apartment Community,100,2026-07-14 23:54:20,art_b213ec7f47e5073c,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,Refinancing - California - Northmarq Secures $34M Refinance Loan for Owner of Upland California Apartment Community,Refinancing,Apartment,Apartment,California,California,California,Freddie Mac,Freddie Mac,Unknown,freddie mac,Freddie Mac,Unknown,Unknown,California,,$34M; $34 million; $34m,$34M,,,,,,,,,93,High Deal Intelligence,Capital market signal,Northmarq Secures $34M Refinance Loan for Owner of Upland California Apartment Community,Yield PRO,https://yieldpro.com/2026/07/northwoods-apartments/,100,DFP-DF9529A77C,90,Refinancing - Refinancing - California - Northmarq Secures $34M Refinance Loan for Owner of Upland California Apartment Community,Refinancing - Freddie Mac - Freddie Mac - California,DCL-20260714-002,1
2026-07-14,20260714-235420-7185f37b,PRJ-20260714-0060,Disposition / Exit - California - Garden-Style Apartments Go for $78M in North County San Diego,100,2026-07-14 23:54:20,art_d7cdfd56f4ab4cc6,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,Disposition / Exit - California - Garden-Style Apartments Go for $78M in North County San Diego,Disposition / Exit,Apartment,Apartment,California,California,California,CBRE,CBRE,Unknown,cbre,CBRE,Unknown,Unknown,California,,$78M; $78M; $77.5,$78m,,,,,,,,,89,High Deal Intelligence,Capital market signal,Garden-Style Apartments Go for $78M in North County San Diego,Connect CRE,https://www.connectcre.com/stories/garden-style-apartments-go-for-78m-in-north-county-san-diego/,100,DFP-7703E675CF,90,Disposition / Exit - Disposition / Exit - California - Garden-Style Apartments Go for $78M in North County San Diego,Disposition / Exit - CBRE - California,DCL-20260714-003,1
2026-07-14,20260714-235420-7185f37b,PRJ-20260714-0048,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,100,2026-07-14 23:54:20,art_d7d8176bdd750a59,valid,Development Activity,GP / Capital Activity,acceptable_repeat,78,open,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Development Start,Mixed-Use Residential,Mixed-Use Residential,Atlanta / Georgia,Atlanta,Unknown,CIM Group,CIM Group,Unknown,Unknown,Unknown,Unknown,Unknown,Los Angeles,280 apartments,$5 billion,$5 billion,,,,,,,,,87,High Deal Intelligence,Capital market signal,Financing Secured for Centennial Yards Mixed-Use Project,Connect CRE Atlanta,https://www.connectcre.com/stories/financing-secured-for-centennial-yards-mixed-use-project/,100,DFP-BB7B16FB5F,90,Development Start - Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Development Start - CIM Group - Los Angeles,DCL-20260714-004,1
2026-07-14,20260714-235420-7185f37b,PRJ-20260714-0168,"Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami",100,2026-07-14 23:54:20,art_c639cfebdbbe5edf,valid,Development Activity,GP / Capital Activity,acceptable_repeat,62,open,"Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami",Acquisition,Mixed-Use Residential,Mixed-Use Residential,Miami / Florida,South Florida,Unknown,AvalonBay,AvalonBay,avalonbay,cushman,cushman,avalonbay,avalonbay,Sun Belt,,$22 m; $22 million; $22,,$22 m,,,,,,,,85,High Deal Intelligence,Pricing benchmark,"Avalon Bay Planning Apartments, Retail in South Miami",Connect CRE South Florida,https://www.connectcre.com/stories/avalon-bay-planning-apartments-retail-in-south-miami/,100,DFP-DB5E52C77E,90,"Acquisition - Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami",Acquisition - AvalonBay - Sun Belt,DCL-20260714-005,1
2026-07-14,20260714-235420-7185f37b,PRJ-20260714-0076,"Acquisition - Phoenix / Arizona - StreetLights Residential Sells 320-Unit Apartment Community in Gilbert, Arizona",100,2026-07-14 23:54:20,art_6d2f22ffd4b7ab24,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,"Acquisition - Phoenix / Arizona - StreetLights Residential Sells 320-Unit Apartment Community in Gilbert, Arizona",Acquisition,Apartment,Apartment,Phoenix / Arizona,Gilbert,Unknown,Camden Property Trust,Camden Property Trust,camden,cbre,CBRE,camden,camden,Sun Belt,320 apartments,,,,,,,,,,,85,High Deal Intelligence,Underwriting benchmark,"StreetLights Residential Sells 320-Unit Apartment Community in Gilbert, Arizona",REBusiness Online,https://rebusinessonline.com/streetlights-residential-sells-320-unit-apartment-community-in-gilbert-arizona/,100,DFP-0B876B0F61,90,"Acquisition - Acquisition - Phoenix / Arizona - StreetLights Residential Sells 320-Unit Apartment Community in Gilbert, Arizona",Acquisition - Camden Property Trust - Sun Belt,DCL-20260714-006,1
2026-07-14,20260714-235420-7185f37b,PRJ-20260714-0061,Construction Financing - California - Dwight Provides Largest Construction Loan in Company History for Gilroy Multifamily,100,2026-07-14 23:54:20,art_24f5697d3015774c,valid,Development Activity,GP / Capital Activity,acceptable_repeat,66,open,Construction Financing - California - Dwight Provides Largest Construction Loan in Company History for Gilroy Multifamily,Construction Financing,Apartment,Apartment,California,California,California,Dwight Mortgage Trust,Dwight Mortgage Trust,Unknown,Unknown,Unknown,Unknown,Unknown,California,,$183; $183,$183,,,,,,,,,85,High Deal Intelligence,Capital market signal,Dwight Provides Largest Construction Loan in Company History for Gilroy Multifamily,Connect CRE California,https://www.connectcre.com/stories/dwight-provides-largest-construction-loan-in-company-history-for-gilroy-multifamily/,100,DFP-0162579E7E,80,Construction Financing - Construction Financing - California - Dwight Provides Largest Construction Loan in Company History for Gilroy Multifamily,Construction Financing - Dwight Mortgage Trust - California,DCL-20260714-007,1
2026-07-14,20260714-235420-7185f37b,PRJ-20260714-0170,Construction Financing - Miami / Florida - S3 Originates $111M Construction Loan for Edgewater Rental Community,100,2026-07-14 23:54:20,art_3f84edd73e3edbf3,valid,Development Activity,GP / Capital Activity,acceptable_repeat,66,open,Construction Financing - Miami / Florida - S3 Originates $111M Construction Loan for Edgewater Rental Community,Construction Financing,Apartment,Mixed-Use Residential,Miami / Florida,South Florida,Unknown,JLL,JLL,Unknown,jll,JLL,Unknown,Unknown,Sun Belt,,$111M; $111M; $111 million,$111M,,,,,,,,,85,High Deal Intelligence,Capital market signal,S3 Originates $111M Construction Loan for Edgewater Rental Community,Connect CRE South Florida,https://www.connectcre.com/stories/s3-originates-111m-construction-loan-for-edgewater-rental-community/,100,DFP-0429255F69,90,Construction Financing - Construction Financing - Miami / Florida - S3 Originates $111M Construction Loan for Edgewater Rental Community,Construction Financing - JLL - JLL - Sun Belt,DCL-20260714-008,1
2026-07-14,20260714-235420-7185f37b,PRJ-20260714-0059,"Acquisition - California - Bascom Group Acquires Value-Add Apartment Community in Buena Park, California for $53.1 mi...",100,2026-07-14 23:54:20,art_a432de3e6da6d034,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,"Acquisition - California - Bascom Group Acquires Value-Add Apartment Community in Buena Park, California for $53.1 mi...",Acquisition,Apartment,Apartment,California,California,California,Bascom Group,Bascom Group,Unknown,Unknown,Unknown,Unknown,Unknown,California,,$53.1 million; $53M; $53 million,$53.1 million,$53M,,,,,,,,81,High Deal Intelligence,Pricing benchmark,"Bascom Group Acquires Value-Add Apartment Community in Buena Park, California for $53.1 million",REBusiness Online,https://rebusinessonline.com/bascom-group-acquires-value-add-apartment-community-in-buena-park-california-for-53-1-million/,89,DFP-250689E6B8,80,"Acquisition - Acquisition - California - Bascom Group Acquires Value-Add Apartment Community in Buena Park, California for $53.1 mi...",Acquisition - Bascom Group - California,DCL-20260714-009,1
2026-07-14,20260714-235420-7185f37b,PRJ-20260714-0049,Disposition / Exit - Atlanta / Georgia - UDR Offloads Nashville Apartments After 31-Year Hold,100,2026-07-14 23:54:20,art_2fe7fa67804ad370,valid,Development Activity,GP / Capital Activity,acceptable_repeat,78,open,Disposition / Exit - Atlanta / Georgia - UDR Offloads Nashville Apartments After 31-Year Hold,Disposition / Exit,Apartment,Apartment,Atlanta / Georgia,Atlanta,Unknown,UDR,UDR,udr,freddie mac,Freddie Mac,udr,udr,Los Angeles,,$41.5 million; $41.5 million; $29.4 million,$41.5 million,,,,,,,,,81,High Deal Intelligence,Capital market signal,UDR Offloads Nashville Apartments After 31-Year Hold,Connect CRE Texas,https://www.connectcre.com/stories/covenant/,100,DFP-F23D3A3F9C,90,Disposition / Exit - Disposition / Exit - Atlanta / Georgia - UDR Offloads Nashville Apartments After 31-Year Hold,Disposition / Exit - UDR - Los Angeles,DCL-20260714-010,1
