run_date,run_id,run_timestamp,market,residential_sector,market_article_count,high_priority_count,market_signal_count,average_relevance_score,dominant_strategic_angle,dominant_market_signal,regional_risk_or_opportunity,woomi_market_relevance,recommended_market_action
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,California,Apartment,21,20,11,92.2,Developer Strategy,Financing Cost Signal,Financing-sensitive development environment,Core Watch Market,Track LA / California entitlement and zoning updates
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,Los Angeles,Affordable Housing,12,12,7,96.0,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,National / Other,Multifamily,25,9,3,69.4,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,General Monitoring,Monitor supply pipeline and concessions
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,Texas,Apartment,8,8,5,88.4,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,Florida,Apartment,8,6,2,85.5,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,Southeast,Apartment,6,4,2,80.7,Financing Risk,Deal Size Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,Austin,Apartment,4,4,1,89.8,Institutional Flow,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,Dallas,Apartment,3,3,3,92.7,Institutional Flow,Rent Growth Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,New York,Multifamily,6,3,3,79.0,Financing Risk,Financing Cost Signal,Financing-sensitive development environment,General Monitoring,Review development underwriting assumptions
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,Arizona,Apartment,4,3,2,90.5,Institutional Flow,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,Phoenix,Apartment,4,3,2,90.5,Institutional Flow,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,Seattle,Mixed-Use Residential,2,2,1,81.5,Developer Strategy,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,Sun Belt,General Residential,0,0,0,0,None detected,None detected,General market monitoring,Low Priority,Monitor only
