run_date,run_id,timing_signal_id,timing_signal_type,market,residential_sector,gp_or_developer,lender_or_capital_provider,related_project_or_deal,timing_reference,estimated_timing_bucket,timing_urgency_score,timing_confidence,evidence_signals,source_article_title,source,url,potential_woomi_action,recommended_monitoring_frequency
2026-07-14,20260714-235420-7185f37b,TIM-20260714-002,Refinancing / Maturity Window,California,Apartment,Freddie Mac,Freddie Mac,Refinancing - California - Northmarq Secures $34M Refinance Loan for Owner of Upland California Apartment Community,No explicit timing reference,Unknown Timing,79,Medium,Refinancing / Maturity Window; refinance,Northmarq Secures $34M Refinance Loan for Owner of Upland California Apartment Community,Yield PRO,https://yieldpro.com/2026/07/northwoods-apartments/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Biweekly
2026-07-14,20260714-235420-7185f37b,TIM-20260714-010,Entitlement / Permitting,California,Apartment,Unknown,Unknown,"Entitlement / Permitting - California - Meeting Tomorrow For 470 West San Carlos Street, San Jose",No explicit timing reference,Unknown Timing,73,Medium,Entitlement / Permitting; permitting,"Meeting Tomorrow For 470 West San Carlos Street, San Jose",SF YIMBY,https://sfyimby.com/2026/07/meeting-tomorrow-for-470-west-san-carlos-street-san-jose.html,"Track entitlement, zoning, permitting, and public-agency milestones",Biweekly
2026-07-14,20260714-235420-7185f37b,TIM-20260714-016,Entitlement / Permitting,Los Angeles,Mixed-Use Residential,Unknown,Unknown,Entitlement / Permitting - Los Angeles - Longtime plan for Arts District apartments showing life signs at 1800 E. 7th Street,No explicit timing reference,Unknown Timing,73,Medium,Entitlement / Permitting; permitting,Longtime plan for Arts District apartments showing life signs at 1800 E. 7th Street,Urbanize LA,https://la.urbanize.city/post/longtime-plan-arts-district-apartments-showing-life-signs-1800-e-7th-street,"Track entitlement, zoning, permitting, and public-agency milestones",Biweekly
2026-07-14,20260714-235420-7185f37b,TIM-20260714-001,Refinancing / Maturity Window,New York,Multifamily,JLL,JLL,Refinancing - New York - JLL Secures $332M Refinancing for Luxury Multifamily Tower in Chicago,No explicit timing reference,Unknown Timing,71,Medium,Refinancing / Maturity Window,JLL Secures $332M Refinancing for Luxury Multifamily Tower in Chicago,REBusiness Online,https://rebusinessonline.com/jll-secures-332m-refinancing-for-luxury-multifamily-tower-in-chicago/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Biweekly
2026-07-14,20260714-235420-7185f37b,TIM-20260714-017,Refinancing / Maturity Window,Texas,Apartment,Unknown,northmarq,Refinancing - Texas - Northmarq Arranges Refinancing of 199-Unit Apartment Complex in Corpus Christi,No explicit timing reference,Unknown Timing,71,Medium,Refinancing / Maturity Window,Northmarq Arranges Refinancing of 199-Unit Apartment Complex in Corpus Christi,REBusiness Online,https://rebusinessonline.com/northmarq-arranges-refinancing-of-199-unit-apartment-complex-in-corpus-christi/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Biweekly
2026-07-14,20260714-235420-7185f37b,TIM-20260714-006,Acquisition Window,California,Apartment,Bascom Group,Unknown,"Acquisition - California - Bascom Group Acquires Value-Add Apartment Community in Buena Park, California for $53.1 mi...",No explicit timing reference,Unknown Timing,70,Medium,Acquisition Window,"Bascom Group Acquires Value-Add Apartment Community in Buena Park, California for $53.1 million",REBusiness Online,https://rebusinessonline.com/bascom-group-acquires-value-add-apartment-community-in-buena-park-california-for-53-1-million/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-07-14,20260714-235420-7185f37b,TIM-20260714-026,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - First Quarter 2026 Multifamily Construction Data,2026,Immediate / 0-3 Months,70,Medium,Construction Start,First Quarter 2026 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/05/first-quarter-2026-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-07-14,20260714-235420-7185f37b,TIM-20260714-027,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,2025,Immediate / 0-3 Months,70,Medium,Construction Start,Fourth Quarter 2025 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/03/fourth-quarter-2025-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-07-14,20260714-235420-7185f37b,TIM-20260714-028,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025,in 2025,Immediate / 0-3 Months,70,Medium,Construction Start; starts in,Overall Housing Starts Inch Lower in 2025,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/02/overall-housing-starts-inch-lower-in-2025/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-07-14,20260714-235420-7185f37b,TIM-20260714-029,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Third Quarter 2025 Multifamily Construction Data,2025,Immediate / 0-3 Months,70,Medium,Construction Start,Third Quarter 2025 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/01/third-quarter-2025-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
