run_date,run_id,run_timestamp,la_submarket,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,residential_sector_focus,entitlement_theme,site_strategy_theme,local_gp_or_developer,project_or_deal_reference,la_opportunity_score,la_execution_risk_score,entitlement_precedent_signal,potential_woomi_site_strategy,recommended_local_follow_up,confidence_level
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,Los Angeles,9,6,7,0,0,0,Affordable Housing,Entitlement Approval,Arts district,Unknown,157-unit affordable housing complex rising at 7408 S. Figueroa Street; 78-unit affordable housing complex to rise at 12025 Hoffman St. in Studio City; AMLI Residential plans 975 new homes at 100 West Walnut in Pasadena; Affordable housing commences work at 5637 S. Broadway; Affordable housing reaches its peak at 1747 Stoner Ave. in Sawtelle,100,52,Yes,Monitor only,Track local planning docket and entitlement precedent,High
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,Arts District,1,1,1,1,0,1,Mixed-Use Residential,Entitlement Approval,Arts district,Unknown,Entitlement / Permitting - Los Angeles - Longtime plan for Arts District apartments showing life signs at 1800 E. 7th Street; Longtime plan for Arts District apartments showing life signs at 1800 E. 7th Street,69,40,Yes,Monitor only,Track local planning docket and entitlement precedent,Medium
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,Pasadena,1,1,1,1,0,1,Apartment,Entitlement Approval,General submarket monitoring,Unknown,AMLI Residential plans 975 new homes at 100 West Walnut in Pasadena; Entitlement / Permitting - Washington DC - AMLI Residential plans 975 new homes at 100 West Walnut in Pasadena,68,30,Yes,Pasadena entitlement precedent watch,Track local planning docket and entitlement precedent,Medium
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,Silver Lake,1,1,1,1,0,0,Affordable Housing,Entitlement Approval,General submarket monitoring,Unknown,Disposition / Exit - Los Angeles / California - Silver Lake Development Parcel Increases Density Through Re-Entitlement; Silver Lake Development Parcel Increases Density Through Re-Entitlement,64,40,Yes,Monitor only,Track local planning docket and entitlement precedent,Medium
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,Downtown Los Angeles,1,1,0,1,0,0,Multifamily,General Entitlement Signal,Downtown infill,Unknown,Can One Giant Project Change the Narrative Around Downtown Los Angeles?; General Project Signal - Los Angeles / California - Can One Giant Project Change the Narrative Around Downtown Los Angeles?,55,30,No,DTLA adaptive reuse watch,Review potential acquisition pipeline,Medium
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,Irvine,1,1,0,1,0,0,Affordable Housing,General Entitlement Signal,General submarket monitoring,Unknown,C&C Development Opens Affordable Housing in Irvine; JV / Partnership - Riverside / California - C&C Development Opens Affordable Housing in Irvine,55,30,No,Orange County suburban apartment watch,Review potential acquisition pipeline,Medium
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,Riverside,1,1,0,1,0,0,Affordable Housing,General Entitlement Signal,General submarket monitoring,Unknown,C&C Development Opens Affordable Housing in Irvine; JV / Partnership - Riverside / California - C&C Development Opens Affordable Housing in Irvine,55,30,No,Inland Empire BTR / rental housing watch,Review potential acquisition pipeline,Medium
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,California,0,5,0,0,0,0,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,"Acquisition - California - Bascom Group Acquires Value-Add Apartment Community in Buena Park, California for $53.1 mi...; Construction Financing - California - Dwight Provides Largest Construction Loan in Company History for Gilroy Multifamily; Disposition / Exit - California - Garden-Style Apartments Go for $78M in North County San Diego; Disposition / Exit - California - Marcus & Millichap Arranges $6.85M Sale of 19-Unit Multifamily Property in Mountain View C...; Refinancing - California - Northmarq Secures $34M Refinance Loan for Owner of Upland California Apartment Community",40,20,No,Monitor only,Monitor only,Low
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,Santa Monica,1,1,0,0,0,0,Affordable Housing,General Entitlement Signal,General submarket monitoring,Unknown,"Behind the LAX people mover fiasco, CicLAvia returns on July 19, and more; Disposition / Exit - Los Angeles / California - Behind the LAX people mover fiasco, CicLAvia returns on July 19, and more",20,30,No,Monitor only,Monitor only,Low
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,East Hollywood,1,0,0,0,0,0,Affordable Housing,General Entitlement Signal,General submarket monitoring,Unknown,"Behind the LAX people mover fiasco, CicLAvia returns on July 19, and more",12,30,No,Hollywood / transit-oriented housing watch,Monitor only,Low
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,Hollywood,1,0,0,0,0,0,Affordable Housing,General Entitlement Signal,General submarket monitoring,Unknown,"Behind the LAX people mover fiasco, CicLAvia returns on July 19, and more",12,30,No,Hollywood / transit-oriented housing watch,Monitor only,Low
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,Orange County,2,0,0,0,0,0,Affordable Housing,General Entitlement Signal,General submarket monitoring,Unknown,"C&C Development Opens Affordable Housing in Irvine; Milhaus Merges with SRG Residential, Will Acquire Broadshore Capital",12,30,No,Orange County suburban apartment watch,Monitor only,Low
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,West Hollywood,1,0,0,0,0,0,Affordable Housing,General Entitlement Signal,General submarket monitoring,Unknown,"Behind the LAX people mover fiasco, CicLAvia returns on July 19, and more",12,30,No,Hollywood / transit-oriented housing watch,Monitor only,Low
