run_date,run_id,run_timestamp,duplicate_cluster_id,deal_fingerprint_id,duplicate_count,primary_reference_article,duplicate_articles,deduplicated_opportunity_score,deduplicated_distress_score,opportunities_before_deduplication,distress_before_deduplication,opportunities_removed_via_deduplication,distress_inflation_prevented,multi_source_confirmation,strongest_opportunity_type,strongest_distress_type,market,residential_sector
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,DCL-20260714-002,DFP-DF9529A77C,2,Northmarq Secures $34M Refinance Loan for Owner of Upland California Apartment Community,Northmarq Secures $34M Refinance Loan for Owner of Upland California Apartment Community,95,80,1,1,0,0,Yes,Refinancing Gap,,California,Apartment
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,DCL-20260714-007,DFP-0162579E7E,2,Dwight Provides Largest Construction Loan in Company History for Gilroy Multifamily,Dwight Provides Largest Construction Loan in Company History for Gilroy Multifamily,92,77,1,1,0,0,Yes,Construction Financing Gap,,California,Apartment
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,DCL-20260714-001,DFP-3095E88C8D,2,JLL Secures $332M Refinancing for Luxury Multifamily Tower in Chicago,JLL Secures $332M Refinancing for Luxury Multifamily Tower in Chicago,92,71,1,1,0,0,Yes,Refinancing Gap,,New York,Multifamily
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,DCL-20260714-008,DFP-0429255F69,2,S3 Originates $111M Construction Loan for Edgewater Rental Community,S3 Originates $111M Construction Loan for Edgewater Rental Community,89,67,1,1,0,0,Yes,Construction Financing Gap,,Miami / Florida,Mixed-Use Residential
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,DCL-20260714-012,DFP-7967B15430,2,Affinius Capital Provides $35M Refi for Grocery-Office Asset Near Houston,Affinius Capital Provides $35M Refi for Grocery-Office Asset Near Houston,87,63,1,1,0,0,Yes,Refinancing Gap,,Houston / Texas,Mixed-Use Residential
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,DCL-20260714-027,DFP-1276772961,2,JLL Capital Markets Arranges $71M Construction Loan for Boutique Luxury Tribeca Development,JLL Capital Markets Arranges $71M Construction Loan for Boutique Luxury Tribeca Development,83,59,1,1,0,0,Yes,Construction Financing Gap,,Other / Unknown,General Residential
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,DCL-20260714-013,DFP-02BAF3D804,2,"Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail","Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail",80,60,1,1,0,0,Yes,Construction Financing Gap,,Miami / Florida,Apartment
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,DCL-20260714-034,DFP-22EE1ED222,2,LCOR Inks $192.5M Construction Loan for Biscayne Bay Apartments,LCOR Inks $192.5M Construction Loan for Biscayne Bay Apartments,63,59,1,1,0,0,Yes,Construction Financing Gap,,Miami / Florida,Apartment
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,DCL-20260714-032,DFP-449F4C0277,2,Northmarq Arranges Refinancing of 199-Unit Apartment Complex in Corpus Christi,Northmarq Arranges Refinancing of 199-Unit Apartment Complex in Corpus Christi,63,59,1,1,0,0,Yes,Refinancing Gap,,Texas,Apartment
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,DCL-20260714-022,DFP-B24485A64F,2,$45M Loan Finances Construction of Harlem Condo High-Rise,$45M Loan Finances Construction of Harlem Condo High-Rise,60,57,1,1,0,0,Yes,Construction Financing Gap,,New York,Apartment
2026-07-14,20260714-235420-7185f37b,2026-07-14 23:54:20,DCL-20260714-044,DFP-D5D805EEC8,2,S3 Capital Provides $24M Construction Loan for Philly Apartments,S3 Capital Provides $24M Construction Loan for Philly Apartments,60,56,1,1,0,0,Yes,Construction Financing Gap,,Other / Unknown,Mixed-Use Residential
