run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,lifecycle_transition_id,canonical_asset_or_project_name,market,city_or_submarket,residential_sector,gp_or_developer,previous_stage,current_stage,previous_stage_rank,current_stage_rank,transition_type,stage_change,days_since_first_seen,days_since_last_seen,observation_count,progression_score,stall_risk_score,execution_momentum_label,woomi_timing_relevance,recommended_transition_follow_up,evidence_article_title,source,url,confidence_level
2026-07-14,20260714-235420-7185f37b,PRJ-20260714-0100,Entitlement / Permitting - Los Angeles / California - 78-unit affordable housing complex to rise at 12025 Hoffman St. in Studio City,80,LCT-20260714-029,General Project Signal - Los Angeles / California - 157-unit affordable housing complex rising at 7408 S. Figueroa Street,California,Los Angeles,Affordable Housing,Unknown,No Previous Record,Vertical Construction,0,11,Newly Detected Project,11,0,0,1,73,13,Unknown,Relevant to construction timing,Monitor for another run to confirm lifecycle direction,157-unit affordable housing complex rising at 7408 S. Figueroa Street,Urbanize LA,https://la.urbanize.city/post/157-unit-affordable-housing-complex-rising-7408-s-figueroa-street,Medium
2026-07-14,20260714-235420-7185f37b,PRJ-20260714-0111,Construction Financing - Miami / Florida - LCOR Inks $192.5M Construction Loan for Biscayne Bay Apartments,80,LCT-20260714-038,LCOR Inks $192.5M Construction Loan for Biscayne Bay Apartments,Miami / Florida,Unknown,Apartment,Unknown,Vertical Construction,Vertical Construction,11,11,Same Stage Persistence,0,1,1,2,69,27,Stable,Relevant to construction timing,Monitor for another run to confirm lifecycle direction,LCOR Inks $192.5M Construction Loan for Biscayne Bay Apartments,Connect CRE South Florida,https://www.connectcre.com/stories/lcor-inks-192-5m-construction-loan-for-biscayne-bay-apartments/,Medium
2026-07-14,20260714-235420-7185f37b,PRJ-20260714-0061,Construction Financing - California - Dwight Provides Largest Construction Loan in Company History for Gilroy Multifamily,100,LCT-20260714-001,Construction Financing - California - Dwight Provides Largest Construction Loan in Company History for Gilroy Multifamily,California,California,Apartment,Dwight Mortgage Trust,Refinancing / Recapitalization,Refinancing / Recapitalization,16,16,Same Stage Persistence,0,1,1,2,65,30,Stable,Relevant to refinancing / recap timing,"Track maturity, lender, recapitalization need, and potential JV angle",Dwight Provides Largest Construction Loan in Company History for Gilroy Multifamily,Connect CRE California,https://www.connectcre.com/stories/dwight-provides-largest-construction-loan-in-company-history-for-gilroy-multifamily/,Medium
2026-07-14,20260714-235420-7185f37b,PRJ-20260714-0102,Entitlement / Permitting - Los Angeles / California - 78-unit affordable housing complex to rise at 12025 Hoffman St. in Studio City,80,LCT-20260714-028,157-unit affordable housing complex rising at 7408 S. Figueroa Street,Los Angeles / California,Los Angeles,Affordable Housing,,No Previous Record,Vertical Construction,0,11,Newly Detected Project,11,0,0,1,65,11,Unknown,Relevant to construction timing,Monitor for another run to confirm lifecycle direction,157-unit affordable housing complex rising at 7408 S. Figueroa Street,Urbanize LA,https://la.urbanize.city/post/157-unit-affordable-housing-complex-rising-7408-s-figueroa-street,Medium
2026-07-14,20260714-235420-7185f37b,PRJ-20260714-0048,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,100,LCT-20260714-005,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Unknown,Atlanta,Mixed-Use Residential,CIM Group,Construction Ready,Construction Ready,9,9,Same Stage Persistence,0,1,1,2,65,11,Stable,Relevant to construction timing,Monitor for another run to confirm lifecycle direction,Financing Secured for Centennial Yards Mixed-Use Project,Connect CRE Atlanta,https://www.connectcre.com/stories/financing-secured-for-centennial-yards-mixed-use-project/,Medium
2026-07-14,20260714-235420-7185f37b,PRJ-20260714-0180,Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,80,LCT-20260714-081,General Project Signal - Other / Unknown - Multifamily Absorption Rate Remains Below 50%,Unknown,Unknown,Apartment,Unknown,Delivery / Opening,Delivery / Opening,13,13,Mature / Operating,0,1,1,2,63,11,Mature,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",Multifamily Absorption Rate Remains Below 50%,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/03/multifamily-absorption-rate-remains-below-50/,Medium
2026-07-14,20260714-235420-7185f37b,PRJ-20260714-0063,Refinancing - California - Northmarq Secures $34M Refinance Loan for Owner of Upland California Apartment Community,100,LCT-20260714-002,Refinancing - California - Northmarq Secures $34M Refinance Loan for Owner of Upland California Apartment Community,California,California,Apartment,Freddie Mac,No Previous Record,Refinancing / Recapitalization,0,16,Newly Detected Project,16,0,0,1,60,30,Unknown,Relevant to refinancing / recap timing,"Track maturity, lender, recapitalization need, and potential JV angle",Northmarq Secures $34M Refinance Loan for Owner of Upland California Apartment Community,Yield PRO,https://yieldpro.com/2026/07/northwoods-apartments/,Medium
2026-07-14,20260714-235420-7185f37b,PRJ-20260714-0170,Construction Financing - Miami / Florida - S3 Originates $111M Construction Loan for Edgewater Rental Community,100,LCT-20260714-012,Construction Financing - Miami / Florida - S3 Originates $111M Construction Loan for Edgewater Rental Community,Unknown,South Florida,Mixed-Use Residential,JLL,Refinancing / Recapitalization,Refinancing / Recapitalization,16,16,Same Stage Persistence,0,1,1,2,57,29,Stable,Relevant to refinancing / recap timing,"Track maturity, lender, recapitalization need, and potential JV angle",S3 Originates $111M Construction Loan for Edgewater Rental Community,Connect CRE South Florida,https://www.connectcre.com/stories/s3-originates-111m-construction-loan-for-edgewater-rental-community/,Medium
2026-07-14,20260714-235420-7185f37b,PRJ-20260714-0102,Entitlement / Permitting - Los Angeles / California - 78-unit affordable housing complex to rise at 12025 Hoffman St. in Studio City,80,LCT-20260714-011,Affordable housing starts work at 11031 Aqua Vista Street in Studio City,Los Angeles / California,Los Angeles,Affordable Housing,,Building Permit / Construction Permit,Building Permit / Construction Permit,8,8,Same Stage Persistence,0,1,1,2,57,11,Stable,Relevant to construction timing,Monitor for another run to confirm lifecycle direction,Affordable housing starts work at 11031 Aqua Vista Street in Studio City,Urbanize LA,https://la.urbanize.city/post/affordable-housing-starts-work-11031-aqua-vista-street-studio-city,Medium
2026-07-14,20260714-235420-7185f37b,PRJ-20260714-0174,Construction Financing - Miami / Florida - LCOR Inks $192.5M Construction Loan for Biscayne Bay Apartments,80,LCT-20260714-056,Construction Financing - Miami / Florida - LCOR Inks $192.5M Construction Loan for Biscayne Bay Apartments,Unknown,South Florida,Apartment,Unknown,Refinancing / Recapitalization,Refinancing / Recapitalization,16,16,Same Stage Persistence,0,1,1,2,53,30,Stable,Relevant to refinancing / recap timing,"Track maturity, lender, recapitalization need, and potential JV angle",LCOR Inks $192.5M Construction Loan for Biscayne Bay Apartments,Connect CRE South Florida,https://www.connectcre.com/stories/lcor-inks-192-5m-construction-loan-for-biscayne-bay-apartments/,Medium
