run_date,run_id,file_name,file_type,category,generated_status,row_count_or_section_count,last_updated,short_description,recommended_reader
2026-07-14,20260714-235420-7185f37b,articles.csv,CSV,Raw Collection,Generated,79,2026-07-14 23:54:21,All saved articles above the relevance threshold.,Strategy Team
2026-07-14,20260714-235420-7185f37b,high_priority_articles.csv,CSV,Strategy Briefing,Generated,47,2026-07-14 23:54:21,Must Read and Review articles.,Executive
2026-07-14,20260714-235420-7185f37b,market_signals.csv,CSV,Strategy Briefing,Generated,30,2026-07-14 23:54:21,Articles with numeric market signals.,Strategy Team
2026-07-14,20260714-235420-7185f37b,strategy_briefing.csv,CSV,Strategy Briefing,Generated,49,2026-07-14 23:54:21,Core briefing dataset for strategic review.,Executive
2026-07-14,20260714-235420-7185f37b,daily_strategy_briefing.md,Markdown,Strategy Briefing,Generated,8,2026-07-14 23:54:21,Human-readable daily strategy briefing.,Executive
2026-07-14,20260714-235420-7185f37b,weekly_strategy_memo.md,Markdown,Strategy Briefing,Generated,39,2026-07-14 23:54:49,"Weekly memo with trends, regimes, and strategic implications.",Executive
2026-07-14,20260714-235420-7185f37b,executive_dashboard_brief.md,Markdown,Executive Dashboard,Generated,11,2026-07-14 23:54:49,Concise dashboard-ready executive brief.,Executive
2026-07-14,20260714-235420-7185f37b,executive_dashboard_brief_ko.md,Markdown,Executive Dashboard,Generated,7,2026-07-14 23:54:49,Korean executive dashboard briefing.,Executive
2026-07-14,20260714-235420-7185f37b,weekly_strategy_memo_ko.md,Markdown,Strategy Briefing,Generated,6,2026-07-14 23:54:49,Korean weekly strategy memo.,Executive
2026-07-14,20260714-235420-7185f37b,executive_priority_brief_ko.md,Markdown,Executive Dashboard,Generated,4,2026-07-14 23:54:49,Korean executive priority brief.,Executive
2026-07-14,20260714-235420-7185f37b,opportunity_radar_report_ko.md,Markdown,Opportunity / Distress,Generated,5,2026-07-14 23:54:49,Korean opportunity radar report.,Investment Team
2026-07-14,20260714-235420-7185f37b,distress_watchlist_report_ko.md,Markdown,Opportunity / Distress,Generated,5,2026-07-14 23:54:49,Korean distress watchlist report.,Investment Team
2026-07-14,20260714-235420-7185f37b,high_confidence_watchlist_report_ko.md,Markdown,Quality Control,Generated,4,2026-07-14 23:54:49,Korean high-confidence watchlist report.,Executive
2026-07-14,20260714-235420-7185f37b,la_asset_watch_report_ko.md,Markdown,Deal / Asset Intelligence,Generated,5,2026-07-14 23:54:49,Korean LA asset watch report.,US Local Team
2026-07-14,20260714-235420-7185f37b,la_entitlement_watch_report_ko.md,Markdown,Entitlement / Lifecycle Intelligence,Generated,5,2026-07-14 23:54:49,Korean LA entitlement watch report.,US Local Team
2026-07-14,20260714-235420-7185f37b,la_development_lifecycle_watch_report_ko.md,Markdown,Entitlement / Lifecycle Intelligence,Generated,4,2026-07-14 23:54:49,Korean LA development lifecycle watch report.,US Local Team
2026-07-14,20260714-235420-7185f37b,gp_watchlist_report_ko.md,Markdown,GP / Institutional Intelligence,Generated,5,2026-07-14 23:54:49,Korean GP watchlist report.,Strategy Team
2026-07-14,20260714-235420-7185f37b,korean_reporting_index.md,Markdown,Strategy Briefing,Generated,4,2026-07-14 23:54:49,Index and reading order for Korean reports.,Executive
2026-07-14,20260714-235420-7185f37b,dashboard_summary.csv,CSV,Executive Dashboard,Generated,1,2026-07-14 23:54:49,One-row run summary for future dashboard metrics.,Technical / Maintenance
2026-07-14,20260714-235420-7185f37b,dashboard_cards.csv,CSV,Executive Dashboard,Generated,38,2026-07-14 23:54:49,Dashboard-ready card data.,Technical / Maintenance
2026-07-14,20260714-235420-7185f37b,dashboard_watchlists.csv,CSV,Executive Dashboard,Generated,98,2026-07-14 23:54:49,Dashboard-ready watchlist data.,Technical / Maintenance
2026-07-14,20260714-235420-7185f37b,high_confidence_watchlist.csv,CSV,Quality Control,Generated,50,2026-07-14 23:54:49,Highest-confidence strategic signals.,Executive
2026-07-14,20260714-235420-7185f37b,signal_quality.csv,CSV,Quality Control,Generated,185,2026-07-14 23:54:49,Signal confidence and false-positive risk scoring.,Strategy Team
2026-07-14,20260714-235420-7185f37b,source_health.csv,CSV,Source Management,Generated,163,2026-07-14 23:54:21,Feed status and source usefulness.,Technical / Maintenance
2026-07-14,20260714-235420-7185f37b,source_coverage_report.csv,CSV,Source Management,Generated,25,2026-07-14 23:54:31,Site / Parcel feed coverage diagnostics.,Technical / Maintenance
2026-07-14,20260714-235420-7185f37b,costar_intake_report.csv,CSV,Source Management,Generated,1,2026-07-14 23:54:31,Diagnostics for manually exported CoStar intake files.,Technical / Maintenance
2026-07-14,20260714-235420-7185f37b,source_activation.csv,CSV,Source Management,Generated,163,2026-07-14 23:54:21,Validated source activation and source quality scoring.,Technical / Maintenance
2026-07-14,20260714-235420-7185f37b,source_health_report.md,Markdown,Source Management,Generated,9,2026-07-14 23:54:21,Readable source health report.,Technical / Maintenance
