run_id,run_date,source,source_tier,coverage_focus,fetch_status,source_error_message,total_articles_collected,gp_capital_candidate_count,new_gp_capital_candidate_count,repeated_gp_capital_candidate_count,excluded_by_repeat_penalty_count,excluded_by_low_relevance_count,excluded_by_integrity_issue_count,selected_gp_capital_count,retained_repeat_count,top_activity_types,top_exclusion_reasons
20260809-233153-e892ad29,2026-08-09,REBusiness Online,Tier 2,development_pipeline;gp_activity,OK,,8,8,0,8,2,0,0,2,0,disposition_exit:5; refinancing:1; acquisition:1; recapitalization:1,"development article without confirmed capital event:4; repeat exposure penalty:2; event, webinar, or thin promotional article:1"
20260809-233153-e892ad29,2026-08-09,Yield PRO,Tier 1,lease_up_supply;national_multifamily,OK,,9,7,1,6,0,0,0,4,1,refinancing:2; disposition_exit:2; joint_venture:1; construction_financing:1; debt_financing:1,development article without confirmed capital event:3
20260809-233153-e892ad29,2026-08-09,Connect CRE Apartments,Tier 2,development_pipeline;gp_activity;national_multifamily,OK,,7,5,0,5,0,0,0,4,0,asset_strategy:1; construction_financing:1; disposition_exit:1; refinancing:1; joint_venture:1,development article without confirmed capital event:1
20260809-233153-e892ad29,2026-08-09,Connect CRE Atlanta,Tier 2,development_pipeline;gp_activity;sunbelt,OK,,6,5,0,5,4,0,0,1,1,disposition_exit:1; debt_financing:1; construction_financing:1; joint_venture:1; acquisition:1,repeat exposure penalty:4; historical article over 30 days old:4
20260809-233153-e892ad29,2026-08-09,Connect CRE South Florida,Tier 2,development_pipeline;gp_activity;sunbelt,OK,,5,5,0,5,3,0,0,1,1,construction_financing:2; refinancing:2; disposition_exit:1,repeat exposure penalty:3; development article without confirmed capital event:1
20260809-233153-e892ad29,2026-08-09,Multifamily Dive,Tier 1,national_multifamily,OK,,5,4,0,4,1,0,0,3,0,reit_activity:1; disposition_exit:1; debt_financing:1; acquisition:1,repeat exposure penalty:1
20260809-233153-e892ad29,2026-08-09,Commercial Observer,Tier 1,national_multifamily,OK,,4,3,0,3,0,0,0,2,0,refinancing:2; disposition_exit:1,development article without confirmed capital event:1
20260809-233153-e892ad29,2026-08-09,Connect CRE Phoenix,Tier 2,development_pipeline;gp_activity;sunbelt,OK,,3,3,0,3,1,0,0,2,0,debt_financing:1; disposition_exit:1; acquisition:1,repeat exposure penalty:1
20260809-233153-e892ad29,2026-08-09,NAHB Eye on Housing - Multifamily,Tier 3,national_multifamily,OK,,16,3,0,3,3,0,0,0,0,acquisition:1; debt_financing:1; disposition_exit:1,repeat exposure penalty:3; historical article over 30 days old:3
20260809-233153-e892ad29,2026-08-09,Multifamily Executive,Tier 1,national_multifamily,OK,,2,2,0,2,2,0,2,0,0,debt_financing:1; asset_management_operator_activity:1,"repeat exposure penalty:2; article integrity issue:2; historical article over 30 days old:2; event, webinar, or thin promotional article:1"
20260809-233153-e892ad29,2026-08-09,Bisnow,Tier 1,national_multifamily,OK,,1,1,1,0,0,0,0,1,0,capital_raise:1,limited page access:1
20260809-233153-e892ad29,2026-08-09,Connect CRE California,Tier 2,development_pipeline;entitlement;la_california,OK,,1,1,0,1,0,0,0,1,0,refinancing:1,none
20260809-233153-e892ad29,2026-08-09,Connect CRE Texas,Tier 2,development_pipeline;gp_activity;sunbelt,OK,,1,1,0,1,0,0,0,1,0,equity_transaction:1,none
20260809-233153-e892ad29,2026-08-09,Connect CRE Orange County,Tier 2,development_pipeline;gp_activity,OK,,3,1,0,1,1,0,0,0,0,acquisition:1,repeat exposure penalty:1; historical article over 30 days old:1
20260809-233153-e892ad29,2026-08-09,Urbanize LA,Tier 2,development_pipeline;entitlement;la_california,OK,,8,1,0,1,1,0,1,0,0,debt_financing:1,repeat exposure penalty:1; article integrity issue:1; limited page access:1; development article without confirmed capital event:1
20260809-233153-e892ad29,2026-08-09,AHV Communities Source Expansion,Tier 3,gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260809-233153-e892ad29,2026-08-09,AMLI Residential Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260809-233153-e892ad29,2026-08-09,Alliance Residential Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260809-233153-e892ad29,2026-08-09,American Campus Communities Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260809-233153-e892ad29,2026-08-09,American Homes 4 Rent Source Expansion,Tier 3,gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260809-233153-e892ad29,2026-08-09,Apollo Real Estate Source Expansion,Tier 1,capital_markets;gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260809-233153-e892ad29,2026-08-09,Atlanta Business Chronicle,Tier 2,development_pipeline;gp_activity;sunbelt,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260809-233153-e892ad29,2026-08-09,Atria Senior Living Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260809-233153-e892ad29,2026-08-09,Austin Business Journal,Tier 2,development_pipeline;gp_activity,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260809-233153-e892ad29,2026-08-09,AvalonBay Newsroom,Tier 3,gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260809-233153-e892ad29,2026-08-09,AvalonBay Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260809-233153-e892ad29,2026-08-09,Avenue Development Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260809-233153-e892ad29,2026-08-09,BB Living Source Expansion,Tier 3,gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260809-233153-e892ad29,2026-08-09,BGO Source Expansion,Tier 1,capital_markets;gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260809-233153-e892ad29,2026-08-09,Berkadia Research,Tier 1,capital_markets;institutional_capital,Failed,RSS parsing issue: status=301; <unknown>:7:75: not well-formed (invalid token),0,0,0,0,0,0,0,0,0,,source fetch status: Failed:1; RSS parsing issue: status=301; <unknown>:7:75: not well-formed (invalid token):1
20260809-233153-e892ad29,2026-08-09,Berkadia Source Expansion,Tier 1,capital_markets;gp_activity;institutional_capital,Failed,RSS parsing issue: status=301; <unknown>:7:75: not well-formed (invalid token),0,0,0,0,0,0,0,0,0,,source fetch status: Failed:1; RSS parsing issue: status=301; <unknown>:7:75: not well-formed (invalid token):1
20260809-233153-e892ad29,2026-08-09,Blackstone Real Estate,Tier 3,gp_activity;institutional_capital,Failed,RSS parsing issue: status=403; <unknown>:2:1326: not well-formed (invalid token),0,0,0,0,0,0,0,0,0,,source fetch status: Failed:1; RSS parsing issue: status=403; <unknown>:2:1326: not well-formed (invalid token):1
20260809-233153-e892ad29,2026-08-09,Blackstone Real Estate Source Expansion,Tier 1,capital_markets;gp_activity;institutional_capital,Failed,RSS parsing issue: status=403; <unknown>:2:1326: not well-formed (invalid token),0,0,0,0,0,0,0,0,0,,source fetch status: Failed:1; RSS parsing issue: status=403; <unknown>:2:1326: not well-formed (invalid token):1
20260809-233153-e892ad29,2026-08-09,Bridge Investment Group Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260809-233153-e892ad29,2026-08-09,Brookdale Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260809-233153-e892ad29,2026-08-09,Brookfield Real Estate,Tier 3,gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260809-233153-e892ad29,2026-08-09,Brookfield Real Estate Source Expansion,Tier 1,capital_markets;gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260809-233153-e892ad29,2026-08-09,CA Ventures Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
