run_date,run_id,la_persistent_watch_id,canonical_project_id,canonical_project_name,la_submarket,address_or_location_clue,gp_or_developer,residential_sector,latest_lifecycle_stage,progression_status,stall_risk_label,entitlement_signal_count,timing_signal_count,financing_signal_count,opportunity_score,risk_score,woomi_site_strategy_relevance,potential_woomi_strategy_angle,recommended_local_follow_up,confidence_level
2026-08-09,20260809-233153-e892ad29,LAP-20260809-001,PRJ-20260809-0062,Refinancing - California - Greystone Provides $106M Freddie Mac Refi on Two El Cajon Properties,California,California,Greystone,Apartment,Refinancing / Recapitalization,Persistent Same Stage,Medium Stall Risk,0,0,17,100,60,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-08-09,20260809-233153-e892ad29,LAP-20260809-031,PRJ-20260809-0027,Office-to-Residential Conversion - Los Angeles / California - Adaptive reuse project starting up at 6380 Wilshire Boulevard,Los Angeles,6380 Wilshire Boulevard,Unknown,Office-to-Residential Conversion,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,100,44,Relevant to California site monitoring,Use as comparable development precedent,Monitor for repeated project updates,Low
2026-08-09,20260809-233153-e892ad29,LAP-20260809-003,PRJ-20260809-0148,Construction Financing - Phoenix / Arizona - RXR-Led Team Lands Construction Financing for 301-Unit Denver Rental Community,Los Angeles,Phoenix,RXR,Apartment,Site Acquisition / Site Control,Persistent Same Stage,Low Stall Risk,0,5,0,97,39,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-08-09,20260809-233153-e892ad29,LAP-20260809-002,PRJ-20260809-0158,Refinancing - California - San Jose Area Senior Multifamily Community Sells for $103M,California,San Jose,Alliance Residential,Multifamily,Refinancing / Recapitalization,Persistent Same Stage,Medium Stall Risk,0,0,4,96,56,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-08-09,20260809-233153-e892ad29,LAP-20260809-004,PRJ-20260809-0171,"Office-to-Residential Conversion - West Palm Beach / Florida - IPA Brokers $90.5M Sale of West Palm Beach Condos, Buyer Plans Multifamily Conversion",Los Angeles,Southeast,IPA,Apartment,Early Site Signal,Persistent Same Stage,Low Stall Risk,2,0,0,96,37,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-08-09,20260809-233153-e892ad29,LAP-20260809-034,PRJ-20260809-0005,Entitlement / Permitting - Los Angeles / California - Affordable housing takes shape at 1332 and 1346 N. Fairfax Avenue,Los Angeles,1346 N. Fairfax Avenue,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,1,0,0,94,34,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-08-09,20260809-233153-e892ad29,LAP-20260809-035,PRJ-20260809-0018,General Project Signal - Los Angeles / California - Affordable housing with retail pitched for 2306 W. Jefferson Blvd.,Los Angeles,2306 W. Jefferson Blvd,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,94,34,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-08-09,20260809-233153-e892ad29,LAP-20260809-005,PRJ-20260809-0050,"General Project Signal - Atlanta / Georgia - Core Spaces to Build 1,600 Student Housing Beds with Hub Athens Dougherty Near the Univers...",Los Angeles,Atlanta,Affinius Capital,Student Housing,Site Acquisition / Site Control,Persistent Same Stage,Low Stall Risk,0,0,0,93,36,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-08-09,20260809-233153-e892ad29,LAP-20260809-008,PRJ-20260809-0063,Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,California,California,Marcus & Millichap,Apartment,Unknown Stage,Unknown,Low Stall Risk,0,0,0,92,31,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-08-09,20260809-233153-e892ad29,LAP-20260809-014,PRJ-20260809-0160,Acquisition - Seattle - Pacific Urban Acquires Seattle Multifamily Apartment Community A’Capella Apartment Homes f...,Los Angeles,Seattle,CBRE,Apartment,Delivery / Opening,Mature / Operating,No Clear Stall Risk,0,0,0,91,14,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
