run_date,run_id,card_id,card_type,card_title,card_priority,card_score,market,residential_sector,gp_or_developer,summary,why_it_matters,recommended_action,source_report,source_url_if_available
2026-07-10,20260710-000650-d7384633,CARD-20260710-017,LA Asset Watch,"Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami",Critical,100,Los Angeles,Mixed-Use Residential,AvalonBay,Monitor entitlement path,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://www.connectcre.com/stories/avalon-bay-planning-apartments-retail-in-south-miami/
2026-07-10,20260710-000650-d7384633,CARD-20260710-018,LA Asset Watch,Acquisition - Other / Unknown - Northmarq Arranges Fannie Mae Financing for Lawrence Apartments,Critical,100,Los Angeles,Apartment,Fannie Mae,Track local sponsor activity,LA / Southern California project-level watch item.,Monitor asset for repeated local confirmation,la_asset_watch_report.md,https://www.connectcre.com/stories/northmarq-arranges-fannie-mae-financing-for-lawrence-apartments/
2026-07-10,20260710-000650-d7384633,CARD-20260710-035,Capital Flow,Alliance Residential,Critical,100,Alliance Residential,Apartment,Alliance Residential,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-07-10,20260710-000650-d7384633,CARD-20260710-036,Capital Flow,Arizona,Critical,100,Arizona,Apartment,Arizona,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-07-10,20260710-000650-d7384633,CARD-20260710-037,Capital Flow,Atlanta / Georgia,Critical,100,Atlanta / Georgia,Student Housing,Atlanta / Georgia,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-07-10,20260710-000650-d7384633,CARD-20260710-019,LA Asset Watch,Disposition / Exit - New York - Pantzer Acquires Class A Multifamily in Downtown Stamford,Critical,100,Los Angeles,Apartment,CBRE,Track local sponsor activity,LA / Southern California project-level watch item.,Monitor asset for repeated local confirmation,la_asset_watch_report.md,https://www.connectcre.com/stories/pantzer-acquires-class-a-multifamily-in-downtown-stamford/
2026-07-10,20260710-000650-d7384633,CARD-20260710-020,LA Asset Watch,Entitlement / Permitting - Santa Monica / California - Fresh renderings for mixed-use project at 2716 Ocean Park Blvd. in Santa Monica,Critical,100,Los Angeles,Mixed-Use Residential,High Street Residential,Monitor entitlement path,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/fresh-renderings-mixed-use-project-2716-ocean-park-blvd-santa-monica
2026-07-10,20260710-000650-d7384633,CARD-20260710-016,LA Asset Watch,Refinancing - Sun Belt - Berkadia Arranges $85.4M Refinancing for Two Orlando-Area Multifamily Communities,Critical,100,Los Angeles,Multifamily,Berkadia,Track site control precedent,LA / Southern California project-level watch item.,"Track lender, maturity, owner, and recapitalization path",la_asset_watch_report.md,https://yieldpro.com/2026/07/6500-metrowest-blvd/
2026-07-10,20260710-000650-d7384633,CARD-20260710-002,Signal Quality,Refinancing - New York City / New York - Watermark Lands $105M Refinance for Multifamily Rental Community in Queens,Critical,93,Unknown,Multifamily,Walker & Dunlop,"5 source file(s), 5 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-07-10,20260710-000650-d7384633,CARD-20260710-001,Signal Quality,Refinancing - Sun Belt - Berkadia Arranges $85.4M Refinancing for Two Orlando-Area Multifamily Communities,Critical,93,Sun Belt,Multifamily,Berkadia,"5 source file(s), 5 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-07-10,20260710-000650-d7384633,CARD-20260710-003,Signal Quality,Refinancing - Washington DC - PCCP Provides $80M to Refinance Bethesda Apartment Property,Critical,92,Unknown,Apartment,PCCP,"8 source file(s), 12 observation(s), latest stage Delivery / Opening, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-07-10,20260710-000650-d7384633,CARD-20260710-004,Signal Quality,"Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami",Critical,91,Unknown,Mixed-Use Residential,AvalonBay,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-07-10,20260710-000650-d7384633,CARD-20260710-005,Signal Quality,Disposition / Exit - New York - Pantzer Acquires Class A Multifamily in Downtown Stamford,Critical,91,New York,Apartment,CBRE,"8 source file(s), 17 observation(s), latest stage Unknown Stage, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-07-10,20260710-000650-d7384633,CARD-20260710-006,Opportunity,LA / California Entitlement Opportunity,Critical,91,California,Apartment,CBRE,"LA / California Entitlement Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/yorba-linda-parking-lot-sells-for-townhome-redevelopment/
2026-07-10,20260710-000650-d7384633,CARD-20260710-007,Opportunity,Refinancing Gap,Critical,91,Sun Belt,Multifamily,Berkadia,"Refinancing Gap may create a pricing, capital, partnership, or pipeline opening in Sun Belt.","Track potential rescue capital, debt recapitalization, or capital partner opening",Add to executive opportunity review,opportunity_radar_report.md,https://yieldpro.com/2026/07/6500-metrowest-blvd/
2026-07-10,20260710-000650-d7384633,CARD-20260710-008,Opportunity,Refinancing Gap,Critical,89,Other / Unknown,Apartment,JLL,"Refinancing Gap may create a pricing, capital, partnership, or pipeline opening in Other / Unknown.","Track potential rescue capital, debt recapitalization, or capital partner opening",Add to executive opportunity review,opportunity_radar_report.md,https://rebusinessonline.com/jll-arranges-124-6m-refinancing-for-luxury-apartment-tower-in-chicago/
2026-07-10,20260710-000650-d7384633,CARD-20260710-009,Opportunity,Construction Financing Gap,Critical,88,Miami / Florida,Mixed-Use Residential,JLL,"Construction Financing Gap may create a pricing, capital, partnership, or pipeline opening in Miami / Florida.","Track potential rescue capital, debt recapitalization, or capital partner opening",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/s3-originates-111m-construction-loan-for-edgewater-rental-community/
2026-07-10,20260710-000650-d7384633,CARD-20260710-010,Opportunity,Acquisition Opportunity,Critical,87,New York,Apartment,CBRE,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in New York.","Use as a possible acquisition, pricing, or distressed basis benchmark",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/cbre-arranges-over-150m-in-multifamily-sales/
2026-07-10,20260710-000650-d7384633,CARD-20260710-026,Market Entry Window,California,Critical,85,California,90,Unknown,Active Watch Window,active opportunity radar signals; possible distress or recapitalization watch; capital-flow or institutional activity signal; core Woomi California / LA strategic relevance,Actively source opportunities,market_entry_window_report.md,
2026-07-10,20260710-000650-d7384633,CARD-20260710-027,Market Entry Window,Sun Belt,Critical,80,Sun Belt,80,Unknown,Active Watch Window,active opportunity radar signals; possible distress or recapitalization watch; capital-flow or institutional activity signal,Actively source opportunities,market_entry_window_report.md,
2026-07-10,20260710-000650-d7384633,CARD-20260710-021,GP Watch,"Eagle Real Estate, Vistria Group",High,78,California,Affordable Housing,"Eagle Real Estate, Vistria Group",Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
2026-07-10,20260710-000650-d7384633,CARD-20260710-022,GP Watch,Multifamily Orange County Investments,High,78,California,Workforce Housing,Multifamily Orange County Investments,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
2026-07-10,20260710-000650-d7384633,CARD-20260710-032,Lifecycle Watch,Development Start - Dallas / Texas - JVP Begins Work on 110K-SF Office Building at Frisco’s The Mix,High,77,Unknown,Mixed-Use Residential,Unknown,Same Stage Persistence,Lifecycle transition affects timing and project execution confidence.,Monitor for another run to confirm lifecycle direction,lifecycle_transition_report.md,https://www.connectcre.com/stories/jvp-starts-work-on-110k-sf-office-building-at-friscos-the-mix/
2026-07-10,20260710-000650-d7384633,CARD-20260710-023,GP Watch,CBRE,High,73,New York,Apartment,CBRE,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
2026-07-10,20260710-000650-d7384633,CARD-20260710-033,Lifecycle Watch,Entitlement / Permitting - Other / Unknown - Wood framing rises for mixed-use building at 9431 Venice Blvd. in Palms,High,73,Unknown,Affordable Housing,Unknown,Newly Detected Project,Lifecycle transition affects timing and project execution confidence.,Monitor for another run to confirm lifecycle direction,lifecycle_transition_report.md,https://la.urbanize.city/post/wood-framing-rises-mixed-use-building-9431-venice-blvd-palms
2026-07-10,20260710-000650-d7384633,CARD-20260710-024,GP Watch,JLL,High,73,Other / Unknown,General Residential,JLL,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
2026-07-10,20260710-000650-d7384633,CARD-20260710-011,Distress,refinancing stress,High,73,California,Apartment,Unknown,Refinancing; refinancing,"Evaluate LA / California entitlement, zoning, or local GP partnership relevance","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",distress_watchlist_report.md,https://www.connectcre.com/stories/slatt-capital-arranges-life-company-loan-for-novato-multifamily/
2026-07-10,20260710-000650-d7384633,CARD-20260710-025,GP Watch,Kennedy Wilson,High,72,Los Angeles / California,Apartment,Kennedy Wilson,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
2026-07-10,20260710-000650-d7384633,CARD-20260710-034,Lifecycle Watch,Work trudges along for Pico Pico Library in Koreatown,High,72,Los Angeles / California,Apartment,Unknown,Newly Detected Project,Lifecycle transition affects timing and project execution confidence.,Monitor for another run to confirm lifecycle direction,lifecycle_transition_report.md,https://la.urbanize.city/post/work-trudges-along-pico-pico-library-koreatown
2026-07-10,20260710-000650-d7384633,CARD-20260710-028,Market Entry Window,Florida,High,71,Florida,80,Unknown,Selective Entry Window,active opportunity radar signals; possible distress or recapitalization watch; capital-flow or institutional activity signal,Monitor refinancing and distress pipeline,market_entry_window_report.md,
2026-07-10,20260710-000650-d7384633,CARD-20260710-012,Distress,refinancing stress,High,70,Sun Belt,Multifamily,Berkadia,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",distress_watchlist_report.md,https://yieldpro.com/2026/07/6500-metrowest-blvd/
2026-07-10,20260710-000650-d7384633,CARD-20260710-013,Distress,construction loan gap,High,67,Miami / Florida,Mixed-Use Residential,JLL,Construction Financing; construction loan,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",distress_watchlist_report.md,https://www.connectcre.com/stories/s3-originates-111m-construction-loan-for-edgewater-rental-community/
2026-07-10,20260710-000650-d7384633,CARD-20260710-014,Distress,refinancing stress,High,67,Other / Unknown,Apartment,JLL,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",distress_watchlist_report.md,https://rebusinessonline.com/jll-arranges-124-6m-refinancing-for-luxury-apartment-tower-in-chicago/
2026-07-10,20260710-000650-d7384633,CARD-20260710-029,Entitlement Watch,CEQA / Environmental Review,High,65,California,Workforce Housing,Multifamily Orange County Investments,CEQA risk,Entitlement and permitting can affect site timing and execution risk.,"Track local planning filings, approval body, sponsor, and entitlement precedent",entitlement_intelligence_report.md,https://commercialobserver.com/2026/07/california-affordable-housing-investment-sale/
2026-07-10,20260710-000650-d7384633,CARD-20260710-015,Distress,refinancing stress,Medium,64,New York City / New York,Multifamily,Walker & Dunlop,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",distress_watchlist_report.md,https://yieldpro.com/2026/07/the-pecora-queens/
2026-07-10,20260710-000650-d7384633,CARD-20260710-038,Source Health,Critical source validation warnings,Medium,59,National / Other,General Residential,Unknown,14 source(s) failed validation.,Source reliability affects dashboard signal confidence.,Review failed critical feeds and manual-review queue,source_activation_report.md,
2026-07-10,20260710-000650-d7384633,CARD-20260710-030,Entitlement Watch,Office-to-Residential Conversion,Medium,47,Los Angeles / California,Apartment,Kennedy Wilson,Office conversion policy,Entitlement and permitting can affect site timing and execution risk.,"Review office conversion feasibility, policy support, and local sponsor activity",entitlement_intelligence_report.md,https://www.multifamilydive.com/news/kennedy-wilson-jamison-partnership-affordable-housing-la/824670/
2026-07-10,20260710-000650-d7384633,CARD-20260710-031,Entitlement Watch,Adaptive Reuse,Low,42,Los Angeles / California,Office-to-Residential Conversion,Unknown,Office conversion policy,Entitlement and permitting can affect site timing and execution risk.,"Review office conversion feasibility, policy support, and local sponsor activity",entitlement_intelligence_report.md,https://la.urbanize.city/post/koreatown-offices-3700-wilshire-blvd-be-converted-housing
