run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-07-10,20260710-000650-d7384633,Alliance Residential,Tier 3 / Growth and Market Signal Watch,50,Apartment,Los Angeles / California; Phoenix / Arizona,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; operational technology / AI adoption,2,94,78.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-07-10,20260710-000650-d7384633,AvalonBay,Tier 1 / Immediate Strategic Importance,100,Mixed-Use Residential,Miami / Florida,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; operational technology / AI adoption,2,100,78.5,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-07-10,20260710-000650-d7384633,Berkadia,Tier 3 / Growth and Market Signal Watch,50,Multifamily,Sun Belt; Virginia,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,3,100,99.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,100,Track capital deployment and pricing signals
2026-07-10,20260710-000650-d7384633,CBRE,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; New York,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; market expansion; operational technology / AI adoption,3,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-07-10,20260710-000650-d7384633,Freddie Mac,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,Other / Unknown,Core Multifamily News,Other,acquisition; refinancing; capital raise; market expansion; operational technology / AI adoption,3,100,95.3,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,100,Track capital deployment and pricing signals
2026-07-10,20260710-000650-d7384633,Greystar,Tier 1 / Immediate Strategic Importance,100,Apartment,Virginia,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,100,Track capital deployment and pricing signals
2026-07-10,20260710-000650-d7384633,JLL,Tier 3 / Growth and Market Signal Watch,50,General Residential,Florida; Miami / Florida; New York City / New York; Other / Unknown,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; refinancing; capital raise; operational technology / AI adoption,8,100,79.9,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-07-10,20260710-000650-d7384633,Kennedy Wilson,Tier 1 / Immediate Strategic Importance,100,Apartment,Los Angeles / California,Core Multifamily News,Other,office-to-residential conversion; JV / partnership; operational technology / AI adoption,1,100,100.0,Operational / Platform Investment,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-07-10,20260710-000650-d7384633,GID,Tier 2 / Strategic Watch,75,Apartment,Virginia,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,98,Track capital deployment and pricing signals
2026-07-10,20260710-000650-d7384633,Marcus & Millichap,Tier 3 / Growth and Market Signal Watch,50,Apartment,Dallas / Texas; Los Angeles / California,Regional / California / LA Sources; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,2,89,70.5,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,97,Review California / LA capital and developer activity
2026-07-10,20260710-000650-d7384633,"Eagle Real Estate, Vistria Group",Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California,Site / Parcel Source Expansion,Other,acquisition; JV / partnership,1,92,92.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,96,Map potential GP / JV relationship and monitor partnership activity
2026-07-10,20260710-000650-d7384633,Merchants Capital,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,Other / Unknown,Core Multifamily News,Other,refinancing; capital raise; market expansion; operational technology / AI adoption,2,100,93.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,96,Track capital deployment and pricing signals
2026-07-10,20260710-000650-d7384633,Multifamily Orange County Investments,Tier 3 / Growth and Market Signal Watch,50,Workforce Housing,California,Core Multifamily News,Other,acquisition; disposition / exit; JV / partnership; market expansion,1,91,91.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,96,Map potential GP / JV relationship and monitor partnership activity
2026-07-10,20260710-000650-d7384633,Affinius Capital,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,Other / Unknown,Site / Parcel Source Expansion,Other,refinancing; JV / partnership; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Low,91,Map potential GP / JV relationship and monitor partnership activity
2026-07-10,20260710-000650-d7384633,Edgewater Rental Community S3 Capital,Tier 3 / Growth and Market Signal Watch,50,Mixed-Use Residential,Miami / Florida,Site / Parcel Source Expansion,Other,refinancing; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,High,91,Review California / LA capital and developer activity
2026-07-10,20260710-000650-d7384633,Fannie Mae,Tier 3 / Growth and Market Signal Watch,50,Apartment,Other / Unknown,Core Multifamily News,Other,acquisition; refinancing; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,91,Track capital deployment and pricing signals
2026-07-10,20260710-000650-d7384633,High Street Residential,Tier 3 / Growth and Market Signal Watch,50,Mixed-Use Residential,Santa Monica / California,Regional / California / LA Sources,Other,entitlement; operational technology / AI adoption,1,100,100.0,Development Capital Deployment,GP Capability Benchmark Signal,competitive pressure indicator,High,91,Review California / LA capital and developer activity
2026-07-10,20260710-000650-d7384633,S3 Capital Continues Texas Focus,Tier 3 / Growth and Market Signal Watch,50,Multifamily,Houston / Texas,Core Multifamily News,Other,refinancing; entitlement,1,100,100.0,Refinancing / Recapitalization,Capital Partner Tracking Signal,capital market sentiment indicator,High,91,Review California / LA capital and developer activity
2026-07-10,20260710-000650-d7384633,Slatt Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Regional / California / LA Sources,Other,refinancing; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,High,91,Review California / LA capital and developer activity
2026-07-10,20260710-000650-d7384633,Lender Walton Street Capital,Tier 3 / Growth and Market Signal Watch,50,Multifamily,Sun Belt,Core Multifamily News,Other,refinancing,1,99,99.0,Refinancing / Recapitalization,Capital Partner Tracking Signal,capital market sentiment indicator,Low,83,Track refinancing or recapitalization pipeline
2026-07-10,20260710-000650-d7384633,Priority Capital Advisory,Tier 3 / Growth and Market Signal Watch,50,Multifamily,Other / Unknown,Site / Parcel Source Expansion,Other,acquisition; refinancing; recapitalization; JV / partnership,1,79,79.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,83,Map potential GP / JV relationship and monitor partnership activity
2026-07-10,20260710-000650-d7384633,Wells Fargo Bank,Tier 3 / Growth and Market Signal Watch,50,Apartment,Miami / Florida,Site / Parcel Source Expansion,Other,refinancing; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,Low,83,Track refinancing or recapitalization pipeline
2026-07-10,20260710-000650-d7384633,Brookfield,Tier 1 / Immediate Strategic Importance,100,Mixed-Use Residential,Other / Unknown,Core Multifamily News,Other,acquisition; JV / partnership; operational technology / AI adoption,1,54,54.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,80,Map potential GP / JV relationship and monitor partnership activity
2026-07-10,20260710-000650-d7384633,Dunlop Investment Partners,Tier 3 / Growth and Market Signal Watch,50,Multifamily,New York City / New York,Core Multifamily News,Other,refinancing; JV / partnership,1,73,73.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Low,80,Map potential GP / JV relationship and monitor partnership activity
2026-07-10,20260710-000650-d7384633,Walker & Dunlop,Tier 3 / Growth and Market Signal Watch,50,Multifamily,New York City / New York,Core Multifamily News,Other,refinancing; JV / partnership,1,73,73.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Low,80,Map potential GP / JV relationship and monitor partnership activity
2026-07-10,20260710-000650-d7384633,PCCP,Tier 3 / Growth and Market Signal Watch,50,Apartment,Washington DC,Site / Parcel Source Expansion,Other,refinancing; operational technology / AI adoption,1,89,89.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,Low,78,Track refinancing or recapitalization pipeline
2026-07-10,20260710-000650-d7384633,Waterton,Tier 2 / Strategic Watch,75,Apartment,Miami / Florida,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; operational technology / AI adoption,1,58,58.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,75,Track capital deployment and pricing signals
2026-07-10,20260710-000650-d7384633,Ameris Bank,Tier 3 / Growth and Market Signal Watch,50,Mixed-Use Residential,Florida,Core Multifamily News,Other,refinancing; operational technology / AI adoption,1,71,71.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,Low,72,Track refinancing or recapitalization pipeline
2026-07-10,20260710-000650-d7384633,IPA,Tier 3 / Growth and Market Signal Watch,50,Apartment,Sarasota / Florida,Core Multifamily News,Other,capital raise,1,64,64.0,Capital Inflow,Capital Partner Tracking Signal,capital market sentiment indicator,Low,71,Track capital deployment and pricing signals
