run_date,run_id,la_asset_watch_id,asset_or_project_name,address_or_location_clue,la_submarket,gp_or_developer,residential_sector,entitlement_status,construction_status,asset_strategy_signal,site_control_signal,execution_stage,la_asset_opportunity_score,la_asset_risk_score,woomi_site_relevance,potential_woomi_strategy_angle,recommended_local_follow_up,source_article_title,url,confidence_level
2026-07-10,20260710-235937-714bc49a,LAA-20260710-001,Construction Financing - California - Dwight Provides Largest Construction Loan in Company History for Gilroy Multifamily,California,Los Angeles,Dwight Mortgage Trust,Apartment,Unknown,Unknown,Refinancing / Recapitalization,Unknown site control,Unknown,100,59,High relevance to Woomi site strategy,Review acquisition comparables,"Review parcel clue, entitlement path, sponsor, and comparable sites",Dwight Provides Largest Construction Loan in Company History for Gilroy Multifamily,https://www.connectcre.com/stories/dwight-provides-largest-construction-loan-in-company-history-for-gilroy-multifamily/,Medium
2026-07-10,20260710-235937-714bc49a,LAA-20260710-002,Refinancing - Florida - Berkadia Secures $85.4M Refinancing of Two Orlando Multifamily Communities,Orlando,Los Angeles,Berkadia,Apartment,Unknown,Unknown,Refinancing / Recapitalization,Land / parcel referenced,Site Search / Early Signal,100,42,High relevance to Woomi site strategy,Track site control precedent,"Track lender, maturity, owner, and recapitalization path",Berkadia Secures $85.4M Refinancing of Two Orlando Multifamily Communities,https://rebusinessonline.com/berkadia-secures-85-4m-refinancing-of-two-orlando-multifamily-communities/,High
2026-07-10,20260710-235937-714bc49a,LAA-20260710-013,Seven apartments coming to 217 N. Ave. 55 in Highland Park,217 N. Ave,Los Angeles,,Apartment,Under planning review,Unknown,Affordable / Density Bonus Strategy,Land / parcel referenced,Entitlement / Planning,100,36,High relevance to Woomi site strategy,Track site control precedent,"Track entitlement docket, density bonus use, and affordability requirement",Seven apartments coming to 217 N. Ave. 55 in Highland Park,https://la.urbanize.city/post/seven-apartments-coming-217-n-ave-55-highland-park,Medium
2026-07-10,20260710-235937-714bc49a,LAA-20260710-007,Entitlement / Permitting - Los Angeles / California - 78-unit affordable housing complex to rise at 12025 Hoffman St. in Studio City,12025 Hoffman St,Los Angeles,Unknown,Affordable Housing,Unknown,Unknown,Affordable / Density Bonus Strategy,Project under entitlement,Unknown,100,34,High relevance to Woomi site strategy,Benchmark density bonus use,"Track entitlement docket, density bonus use, and affordability requirement",78-unit affordable housing complex to rise at 12025 Hoffman St. in Studio City,https://la.urbanize.city/post/78-unit-affordable-housing-complex-rise-12025-hoffman-st-studio-city,High
2026-07-10,20260710-235937-714bc49a,LAA-20260710-005,"Acquisition - Los Angeles / California - In Likely a Culver City Record, Black Equities Buys Multifamily Asset for $106M",America,Los Angeles,Greystar,Mixed-Use Residential,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,100,26,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,"In Likely a Culver City Record, Black Equities Buys Multifamily Asset for $106M",https://commercialobserver.com/2026/07/culver-city-califonria-multifamily-housing-black-equities-greystar/,Medium
2026-07-10,20260710-235937-714bc49a,LAA-20260710-003,"Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami",South Florida,Los Angeles,AvalonBay,Mixed-Use Residential,Unknown,Unknown,Entitlement Play,Existing asset sale,Unknown,100,26,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement","Avalon Bay Planning Apartments, Retail in South Miami",https://www.connectcre.com/stories/avalon-bay-planning-apartments-retail-in-south-miami/,Medium
2026-07-10,20260710-235937-714bc49a,LAA-20260710-006,Acquisition - Other / Unknown - Northmarq Arranges Fannie Mae Financing for Lawrence Apartments,Unknown,Los Angeles,Fannie Mae,Apartment,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,100,26,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,Northmarq Arranges Fannie Mae Financing for Lawrence Apartments,https://www.connectcre.com/stories/northmarq-arranges-fannie-mae-financing-for-lawrence-apartments/,Medium
2026-07-10,20260710-235937-714bc49a,LAA-20260710-008,Disposition / Exit - Los Angeles / California - Northmarq Brokers $5.25M Sale of 105-Unit Silver Lake Development Site in Los Angeles,Los Angeles,Los Angeles,Unknown,Affordable Housing,Unknown,Unknown,Acquisition / Site Control,Site acquired,Site Controlled,100,26,High relevance to Woomi site strategy,Track site control precedent,Monitor asset for repeated local confirmation,Northmarq Brokers $5.25M Sale of 105-Unit Silver Lake Development Site in Los Angeles,https://yieldpro.com/2026/07/hyperion-residences/,Low
2026-07-10,20260710-235937-714bc49a,LAA-20260710-004,Disposition / Exit - New York - Pantzer Acquires Class A Multifamily in Downtown Stamford,New York,Los Angeles,CBRE,Apartment,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,100,26,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,Pantzer Acquires Class A Multifamily in Downtown Stamford,https://www.connectcre.com/stories/pantzer-acquires-class-a-multifamily-in-downtown-stamford/,Medium
2026-07-10,20260710-235937-714bc49a,LAA-20260710-012,Northmarq Brokers $5.25M Sale of 105-Unit Silver Lake Development Site in Los Angeles,835 North Hyperion Avenue,Los Angeles,Unknown,Affordable Housing,Unknown,Unknown,Affordable / Density Bonus Strategy,Site acquired,Site Controlled,100,26,High relevance to Woomi site strategy,Track site control precedent,"Track entitlement docket, density bonus use, and affordability requirement",Northmarq Brokers $5.25M Sale of 105-Unit Silver Lake Development Site in Los Angeles,https://yieldpro.com/2026/07/hyperion-residences/,Medium
2026-07-10,20260710-235937-714bc49a,LAA-20260710-009,"Office-to-Residential Conversion - Los Angeles / California - Kennedy Wilson, Jamison partner on 4K affordable units in LA",Los Angeles,Los Angeles,Kennedy Wilson,Apartment,Unknown,Unknown,Office-to-Residential Conversion,Unknown site control,Unknown,96,36,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,"Kennedy Wilson, Jamison partner on 4K affordable units in LA",https://www.multifamilydive.com/news/kennedy-wilson-jamison-partnership-affordable-housing-la/824670/,Medium
2026-07-10,20260710-235937-714bc49a,LAA-20260710-022,Entitlement / Permitting - Los Angeles - Longtime plan for Arts District apartments showing life signs at 1800 E. 7th Street,L.A.,Los Angeles,Unknown,Mixed-Use Residential,Unknown,Unknown,Entitlement Play,Project under entitlement,Unknown,91,40,High relevance to Woomi site strategy,Monitor entitlement path,"Review parcel clue, entitlement path, sponsor, and comparable sites",Longtime plan for Arts District apartments showing life signs at 1800 E. 7th Street,https://la.urbanize.city/post/longtime-plan-arts-district-apartments-showing-life-signs-1800-e-7th-street,Low
2026-07-10,20260710-235937-714bc49a,LAA-20260710-010,Acquisition - Los Angeles / California - How Alliance Residential secured 2K apartments in 6 months,Los Angeles,Los Angeles,Alliance Residential,Apartment,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,91,25,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,How Alliance Residential secured 2K apartments in 6 months,https://www.multifamilydive.com/news/alliance-residential-multifamily-investment-strategy/824616/,Medium
2026-07-10,20260710-235937-714bc49a,LAA-20260710-011,Office-to-Residential Conversion - Los Angeles / California - Koreatown offices at 3700 Wilshire Blvd. to be converted to housing,3700 Wilshire Blvd,Los Angeles,Unknown,Office-to-Residential Conversion,Unknown,Unknown,Office-to-Residential Conversion,Unknown site control,Unknown,90,44,High relevance to Woomi site strategy,Monitor office conversion feasibility,Monitor asset for repeated local confirmation,Koreatown offices at 3700 Wilshire Blvd. to be converted to housing,https://la.urbanize.city/post/koreatown-offices-3700-wilshire-blvd-be-converted-housing,Medium
2026-07-10,20260710-235937-714bc49a,LAA-20260710-026,78-unit affordable housing complex to rise at 12025 Hoffman St. in Studio City,12025 Hoffman St,Los Angeles,,Affordable Housing,Unknown,Unknown,Affordable / Density Bonus Strategy,Land / parcel referenced,Site Search / Early Signal,90,18,High relevance to Woomi site strategy,Track site control precedent,"Track entitlement docket, density bonus use, and affordability requirement",78-unit affordable housing complex to rise at 12025 Hoffman St. in Studio City,https://la.urbanize.city/post/78-unit-affordable-housing-complex-rise-12025-hoffman-st-studio-city,Medium
