run_date,run_id,run_timestamp,submarket_name,parent_market,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,dominant_residential_sector,dominant_deal_type,dominant_entitlement_signal,site_strategy_theme,submarket_opportunity_score,submarket_risk_score,execution_complexity_score,woomi_site_strategy_relevance,recommended_submarket_action,key_evidence
2026-07-10,20260710-000650-d7384633,2026-07-10 00:06:50,New York,New York,10,8,2,8,3,7,Apartment,Refinancing,Office-to-Residential Conversion,Adaptive reuse corridor; Office conversion corridor,100,80,45,Strategic watch submarket,Monitor entitlement precedent,"Acquisition - New York - CBRE Arranges Over $150M in Multifamily Sales; CBRE Arranges Over $150M in Multifamily Sales; Charney, Tavros Begin Leasing 260-Unit Apartment Building in Brooklyn; Construction Financing - New York City / New York - Grubb Nabs $377M FiDi Construction Loan: The N.Y. Deal Sheet; Crews stabilizing Manhattan building, engineer says top floors likely crooked"
2026-07-10,20260710-000650-d7384633,2026-07-10 00:06:50,Miami,Florida,7,7,0,7,2,5,Apartment,Acquisition,General Entitlement Signal,Mixed-use corridor,100,67,20,Strategic watch submarket,Monitor refinancing / distress pipeline,"Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami; Acquisition - Miami / Florida - Pembroke Pines Rental Asset Trades for $80.5M; Avalon Bay Planning Apartments, Retail in South Miami; AvalonBay pays $22M for full-block development site in Miami; Construction Financing - Miami / Florida - LCOR Inks $192.5M Construction Loan for Biscayne Bay Apartments"
2026-07-10,20260710-000650-d7384633,2026-07-10 00:06:50,Los Angeles,Los Angeles,8,4,2,1,0,1,Apartment,Office-to-Residential Conversion,Office-to-Residential Conversion,Office conversion corridor,100,21,67,High relevance to Woomi site strategy,Monitor entitlement precedent,45-Unit Garden Apartment Property Trades in LA’s Palms Neighborhood; Acquisition - Los Angeles / California - How Alliance Residential secured 2K apartments in 6 months; Bungalow court to become small lot homes at 7416 S. Figueroa Street; Disposition / Exit - Los Angeles / California - 45-Unit Garden Apartment Property Trades in LA’s Palms Neighborhood; Fresh renderings for mixed-use project at 2716 Ocean Park Blvd. in Santa Monica
2026-07-10,20260710-000650-d7384633,2026-07-10 00:06:50,Manhattan,New York,4,2,1,2,1,3,Office-to-Residential Conversion,Refinancing,Office-to-Residential Conversion,Adaptive reuse corridor; Office conversion corridor,97,49,45,Strategic watch submarket,Monitor entitlement precedent,"Crews stabilizing Manhattan building, engineer says top floors likely crooked; JLL Arranges $352M Loan for Refinancing of Midtown Manhattan Office Building; Office-to-Residential Conversion - New York City / New York - Structural columns buckle on 21st floor of Manhattan adaptive reuse project; One Project's Buckling Beams And Sagging Floors Rattle NYC's 19M SF Conversion Pipeline; Refinancing - New York City / New York - JLL Arranges $352M Loan for Refinancing of Midtown Manhattan Office Building"
2026-07-10,20260710-000650-d7384633,2026-07-10 00:06:50,Houston,Texas,3,2,1,2,1,2,Multifamily,Construction Financing,Zoning / Rezoning,General submarket monitoring,84,45,30,Strategic watch submarket,Monitor entitlement precedent,"Construction Financing - Houston / Texas - S3 Capital Continues Texas Focus, Provides $28M for New Multifamily Construction; General Project Signal - Houston / Texas - New Houston Apartment Community Rents Start at $9,480; New Houston Apartment Community Rents Start at $9,480; S3 Capital Continues Texas Focus, Provides $28M for New Multifamily Construction; Texas apartment owners face uphill battles"
2026-07-10,20260710-000650-d7384633,2026-07-10 00:06:50,Dallas,Texas,2,2,0,2,0,2,Apartment,Acquisition,General Entitlement Signal,Mixed-use corridor,83,0,20,Strategic watch submarket,Review potential acquisition pipeline,Acquisition - Dallas / Texas - Marcus & Millichap Brokers Sale of 249-Unit Apartment Complex in North Dallas; Development Start - Dallas / Texas - JVP Begins Work on 110K-SF Office Building at Frisco’s The Mix; JVP Begins Work on 110K-SF Office Building at Frisco’s The Mix; Marcus & Millichap Brokers Sale of 249-Unit Apartment Complex in North Dallas
2026-07-10,20260710-000650-d7384633,2026-07-10 00:06:50,Santa Monica,Los Angeles,1,1,1,1,0,1,Mixed-Use Residential,Entitlement / Permitting,Entitlement Approval,Mixed-use corridor,75,15,40,High relevance to Woomi site strategy,Monitor entitlement precedent,Entitlement / Permitting - Santa Monica / California - Fresh renderings for mixed-use project at 2716 Ocean Park Blvd. in Santa Monica; Fresh renderings for mixed-use project at 2716 Ocean Park Blvd. in Santa Monica
2026-07-10,20260710-000650-d7384633,2026-07-10 00:06:50,Koreatown,Los Angeles,2,1,2,1,0,1,Office-to-Residential Conversion,Office-to-Residential Conversion,Adaptive Reuse,Office conversion corridor,74,15,55,High relevance to Woomi site strategy,Monitor entitlement precedent,Koreatown offices at 3700 Wilshire Blvd. to be converted to housing; Office-to-Residential Conversion - Los Angeles / California - Koreatown offices at 3700 Wilshire Blvd. to be converted to housing; Work trudges along for Pico Pico Library in Koreatown
2026-07-10,20260710-000650-d7384633,2026-07-10 00:06:50,Wilshire,Los Angeles,2,1,2,1,0,1,Office-to-Residential Conversion,Office-to-Residential Conversion,Adaptive Reuse,Office conversion corridor,74,15,55,High relevance to Woomi site strategy,Monitor entitlement precedent,Koreatown offices at 3700 Wilshire Blvd. to be converted to housing; Office-to-Residential Conversion - Los Angeles / California - Koreatown offices at 3700 Wilshire Blvd. to be converted to housing; Work trudges along for Pico Pico Library in Koreatown
2026-07-10,20260710-000650-d7384633,2026-07-10 00:06:50,Atlanta,Southeast,4,2,0,2,0,1,Apartment,Acquisition,General Entitlement Signal,Mixed-use corridor,71,0,20,Strategic watch submarket,Review potential acquisition pipeline,Acquisition - Atlanta / Georgia - Lion Real Estate Picks Up Atlanta Apartments for $51M; Developer Duo Adding 350 Apartments to Dunwoody Mixed-Use Project; General Project Signal - Atlanta / Georgia - Developer Duo Adding 350 Apartments to Dunwoody Mixed-Use Project; Lion Real Estate Picks Up Atlanta Apartments for $51M; Nashville Developer Eyes Former Dance Club Site for Apartment Tower
2026-07-10,20260710-000650-d7384633,2026-07-10 00:06:50,Orange County,Orange County,3,1,1,1,0,1,Workforce Housing,Acquisition,CEQA / Environmental Review,General submarket monitoring,70,44,40,High relevance to Woomi site strategy,Monitor entitlement precedent,Acquisition - California - Orange County Apartment Complex Sells for $133M; C&C Development Opens Affordable Housing in Irvine; Orange County Apartment Complex Sells for $133M; Yorba Linda Parking Lot Sells for Townhome Redevelopment
2026-07-10,20260710-000650-d7384633,2026-07-10 00:06:50,Venice,Los Angeles,1,1,1,1,0,1,Affordable Housing,Entitlement / Permitting,Entitlement Approval,Mixed-use corridor,67,15,40,High relevance to Woomi site strategy,Monitor entitlement precedent,Entitlement / Permitting - Other / Unknown - Wood framing rises for mixed-use building at 9431 Venice Blvd. in Palms; Wood framing rises for mixed-use building at 9431 Venice Blvd. in Palms
2026-07-10,20260710-000650-d7384633,2026-07-10 00:06:50,Orlando,Florida,1,1,0,1,1,2,Multifamily,Refinancing,General Entitlement Signal,General submarket monitoring,65,54,20,Strategic watch submarket,Review potential acquisition pipeline,Berkadia Arranges $85.4M Refinancing for Two Orlando-Area Multifamily Communities; Refinancing - Sun Belt - Berkadia Arranges $85.4M Refinancing for Two Orlando-Area Multifamily Communities
2026-07-10,20260710-000650-d7384633,2026-07-10 00:06:50,Phoenix,Arizona,3,2,0,1,0,1,Apartment,Disposition / Exit,General Entitlement Signal,General submarket monitoring,63,0,20,Strategic watch submarket,Review potential acquisition pipeline,Acquisition - Phoenix / Arizona - Alliance Sells Phoenix Apartments for $81.4M; Alliance Sells Phoenix Apartments for $81.4M; Disposition / Exit - Phoenix / Arizona - Rise48 Equity Acquires N. Phoenix Rental Community; Rise48 Equity Acquires N. Phoenix Rental Community; The Sunbelt and Multifamily: Oversupply Isn’t the Whole Story
2026-07-10,20260710-000650-d7384633,2026-07-10 00:06:50,Queens,New York,1,1,0,1,1,1,Multifamily,Refinancing,General Entitlement Signal,General submarket monitoring,57,50,20,Strategic watch submarket,Track local GP / sponsor activity,Refinancing - New York City / New York - Watermark Lands $105M Refinance for Multifamily Rental Community in Queens; Watermark Lands $105M Refinance for Multifamily Rental Community in Queens
2026-07-10,20260710-000650-d7384633,2026-07-10 00:06:50,Irvine,Orange County,1,1,0,1,0,0,Affordable Housing,JV / Partnership,General Entitlement Signal,General submarket monitoring,55,0,30,High relevance to Woomi site strategy,Monitor only,C&C Development Opens Affordable Housing in Irvine; JV / Partnership - Riverside / California - C&C Development Opens Affordable Housing in Irvine
2026-07-10,20260710-000650-d7384633,2026-07-10 00:06:50,Riverside,Inland Empire,1,1,0,1,0,0,Affordable Housing,JV / Partnership,General Entitlement Signal,General submarket monitoring,55,0,30,High relevance to Woomi site strategy,Monitor only,C&C Development Opens Affordable Housing in Irvine; JV / Partnership - Riverside / California - C&C Development Opens Affordable Housing in Irvine
2026-07-10,20260710-000650-d7384633,2026-07-10 00:06:50,Brooklyn,New York,1,1,0,1,0,0,Affordable Housing,JV / Partnership,General Entitlement Signal,General submarket monitoring,44,0,20,General monitoring,Monitor only,"Charney, Tavros Begin Leasing 260-Unit Apartment Building in Brooklyn; JV / Partnership - New York City / New York - Charney, Tavros Begin Leasing 260-Unit Apartment Building in Brooklyn"
2026-07-10,20260710-000650-d7384633,2026-07-10 00:06:50,Washington Dc,National / Other,0,2,1,0,0,0,Multifamily,Refinancing,Office-to-Residential Conversion,Office conversion corridor,38,11,35,General monitoring,Monitor entitlement precedent,Office-to-Residential Conversion - Washington DC - GoodHomes Buys Washington DC Hotel with Plans for Multifamily Conversion; Refinancing - Washington DC - PCCP Provides $80M to Refinance Bethesda Apartment Property
2026-07-10,20260710-000650-d7384633,2026-07-10 00:06:50,California,National / Other,0,3,0,0,0,0,Apartment,Disposition / Exit,General Entitlement Signal,General submarket monitoring,24,0,20,Low relevance,Track local GP / sponsor activity,"Acquisition - California - Eagle Real Estate, Vistria Group Acquire 402-Unit Apartment Community in Garden Grove, Cal...; Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment; Refinancing - California - Slatt Capital Arranges Life Company Loan for Novato Multifamily"
2026-07-10,20260710-000650-d7384633,2026-07-10 00:06:50,Culver City,Los Angeles,1,0,0,0,0,0,Affordable Housing,General Project Signal,General Entitlement Signal,Mixed-use corridor,12,0,30,Low relevance,Monitor only,Wood framing rises for mixed-use building at 9431 Venice Blvd. in Palms
2026-07-10,20260710-000650-d7384633,2026-07-10 00:06:50,Long Beach,Los Angeles,1,0,0,0,0,0,Mixed-Use Residential,General Project Signal,General Entitlement Signal,Mixed-use corridor,12,0,30,Low relevance,Track local GP / sponsor activity,$76.8M Construction Financing Arranged for 415-Unit Mixed-Use Development in Jacksonville Beach Florida
2026-07-10,20260710-000650-d7384633,2026-07-10 00:06:50,Miracle Mile,Los Angeles,1,0,0,0,0,0,Apartment,General Project Signal,General Entitlement Signal,General submarket monitoring,12,0,30,Low relevance,Track local GP / sponsor activity,How Alliance Residential secured 2K apartments in 6 months
2026-07-10,20260710-000650-d7384633,2026-07-10 00:06:50,"Arlington, Virginia",National / Other,0,1,0,0,0,0,Apartment,Acquisition,General Entitlement Signal,General submarket monitoring,8,0,20,Low relevance,Track local GP / sponsor activity,"Acquisition - Virginia - Berkadia Negotiates Sale of 20-Story High-Rise Apartment Tower in Arlington, Virginia"
2026-07-10,20260710-000650-d7384633,2026-07-10 00:06:50,Florida,National / Other,0,1,0,0,0,0,Mixed-Use Residential,Construction Financing,General Entitlement Signal,Mixed-use corridor,8,0,20,Low relevance,Track local GP / sponsor activity,Construction Financing - Florida - $76.8M Construction Financing Arranged for 415-Unit Mixed-Use Development in Jacksonville...
2026-07-10,20260710-000650-d7384633,2026-07-10 00:06:50,San Diego,National / Other,0,1,0,0,0,0,Affordable Housing,JV / Partnership,General Entitlement Signal,Downtown infill,8,0,20,Low relevance,Monitor only,"JV / Partnership - California - Foundation Complete For 1523 Harrison Street, Downtown Oakland"
2026-07-10,20260710-000650-d7384633,2026-07-10 00:06:50,Seattle,Seattle,1,1,0,0,0,0,Apartment,Acquisition,General Entitlement Signal,General submarket monitoring,8,0,20,Low relevance,Track local GP / sponsor activity,Acquisition - New York - CBRE Arranges Over $150M in Multifamily Sales; CBRE Arranges Over $150M in Multifamily Sales
2026-07-10,20260710-000650-d7384633,2026-07-10 00:06:50,Virginia,National / Other,0,1,0,0,0,0,Multifamily,Disposition / Exit,General Entitlement Signal,General submarket monitoring,8,0,20,Low relevance,Track local GP / sponsor activity,Disposition / Exit - Virginia - Berkadia Arranges Sale and Financing of 270-Unit Multifamily Community in Manassas Virgini...
2026-07-10,20260710-000650-d7384633,2026-07-10 00:06:50,Fort Worth,Texas,1,0,0,0,0,0,Mixed-Use Residential,General Project Signal,General Entitlement Signal,Mixed-use corridor,0,0,20,Low relevance,Monitor only,JVP Begins Work on 110K-SF Office Building at Frisco’s The Mix
2026-07-10,20260710-000650-d7384633,2026-07-10 00:06:50,Long Island City,New York,1,0,0,0,0,0,Multifamily,General Project Signal,General Entitlement Signal,General submarket monitoring,0,0,20,Low relevance,Track local GP / sponsor activity,Watermark Lands $105M Refinance for Multifamily Rental Community in Queens
2026-07-10,20260710-000650-d7384633,2026-07-10 00:06:50,Nashville,Southeast,1,0,0,0,0,0,Apartment,General Project Signal,General Entitlement Signal,General submarket monitoring,0,0,20,Low relevance,Monitor only,Nashville Developer Eyes Former Dance Club Site for Apartment Tower
2026-07-10,20260710-000650-d7384633,2026-07-10 00:06:50,Redmond,Seattle,1,0,0,0,0,0,Apartment,General Project Signal,General Entitlement Signal,General submarket monitoring,0,0,20,Low relevance,Track local GP / sponsor activity,CBRE Arranges Over $150M in Multifamily Sales
