run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,run_timestamp,canonical_article_id,article_integrity_status,primary_display_section,secondary_display_sections,repeat_exposure_status,freshness_score,access_status,project_or_deal_name,deal_type,asset_type,residential_sector,market,city_or_submarket,state_or_region,gp_or_developer,canonical_gp_or_developer,institutional_partner,lender_or_debt_provider,canonical_lender_or_debt_provider,capital_partner,canonical_capital_partner,canonical_market,unit_count,dollar_amount,loan_amount,acquisition_price,development_cost,cap_rate,rent_growth,vacancy_rate,concession_signal,construction_start_or_delivery_timing,entitlement_or_permitting_stage,deal_signal_score,deal_priority_label,potential_woomi_use,source_article_title,source,url,relevance_score,deal_fingerprint_id,fingerprint_confidence,canonical_deal_name,canonical_event_name,duplicate_cluster_id,duplicate_count
2026-09-18,20260918-010447-6e8fb0ca,PRJ-20260918-0143,Refinancing - New York City / New York - Wells Fargo Refis Long Island City Apartments With $115M Fannie Mae Loan,100,2026-09-18 01:04:47,art_7db3b16b7028437b,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,Refinancing - New York City / New York - Wells Fargo Refis Long Island City Apartments With $115M Fannie Mae Loan,Refinancing,Apartment,Apartment,New York City / New York,Queens,Unknown,Avison Young,Avison Young,Unknown,fannie mae,Fannie Mae,Unknown,Unknown,New York,301 units,$115M; $115M; $115m,$115M,,,,,,,,,95,High Deal Intelligence,Capital market signal,Wells Fargo Refis Long Island City Apartments With $115M Fannie Mae Loan,Commercial Observer,https://commercialobserver.com/2026/09/wells-fargo-long-island-city-queens-apartments/,100,DFP-024A3745D0,100,Refinancing - Refinancing - New York City / New York - Wells Fargo Refis Long Island City Apartments With $115M Fannie Mae Loan,Refinancing - Avison Young - Fannie Mae - New York,DCL-20260918-001,1
2026-09-18,20260918-010447-6e8fb0ca,PRJ-20260918-0055,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,100,2026-09-18 01:04:47,art_bdb55363e81b79f1,valid,Development Activity,GP / Capital Activity,repeat_penalized,5,open,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,Acquisition,Apartment,Apartment,California,California,California,Freddie Mac,Freddie Mac,Unknown,freddie mac,Freddie Mac,Unknown,Unknown,California,,$88 million,$88 million,$88 million,,,,,,,,89,High Deal Intelligence,Pricing benchmark,Tishman Speyer Acquires 376-Unit Anaheim Rental Community,Connect CRE Orange County,https://www.connectcre.com/stories/tishman-speyer-acquires-376-unit-anaheim-rental-community/,89,DFP-7BF2FDE2D0,90,Acquisition - Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,Acquisition - Freddie Mac - California,DCL-20260918-002,1
2026-09-18,20260918-010447-6e8fb0ca,PRJ-20260918-0061,Acquisition - Sun Belt - $19.985M Financing Secured for Charlotte-Area Multifamily Community,100,2026-09-18 01:04:47,art_3177794ca19d0f40,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,Acquisition - Sun Belt - $19.985M Financing Secured for Charlotte-Area Multifamily Community,Acquisition,Multifamily,Multifamily,Sun Belt,Charlotte,Sun Belt,JLL,JLL,Unknown,jll,JLL,Unknown,Unknown,Sun Belt,,$19.985M; $19.985 million; $19.985m,$19.985M,$19.985M,,,,,,,,85,High Deal Intelligence,Pricing benchmark,$19.985M Financing Secured for Charlotte-Area Multifamily Community,Yield PRO,https://yieldpro.com/2026/09/the-bridges-of-cabarrus/,100,DFP-7A8B8BD674,90,Acquisition - Acquisition - Sun Belt - $19.985M Financing Secured for Charlotte-Area Multifamily Community,Acquisition - JLL - Sun Belt,DCL-20260918-003,1
2026-09-18,20260918-010447-6e8fb0ca,PRJ-20260918-0140,"Acquisition - Phoenix / Arizona - Evergreen Building Mesa Apartments, Retail",100,2026-09-18 01:04:47,art_3cb36cf22ed5bb0c,valid,Development Activity,GP / Capital Activity,repeat_penalized,5,open,"Acquisition - Phoenix / Arizona - Evergreen Building Mesa Apartments, Retail",Acquisition,Mixed-Use Residential,Mixed-Use Residential,Phoenix / Arizona,Phoenix,Unknown,Brookfield,Brookfield,brookfield,Unknown,Unknown,brookfield,Brookfield,Sun Belt,261 units,,,,,,,,,,,85,High Deal Intelligence,Underwriting benchmark,"Evergreen Building Mesa Apartments, Retail",Connect CRE Phoenix,https://www.connectcre.com/stories/evergreen-building-mesa-apartments-retail/,100,DFP-0CE58C85A9,80,"Acquisition - Acquisition - Phoenix / Arizona - Evergreen Building Mesa Apartments, Retail",Acquisition - Brookfield - Sun Belt,DCL-20260918-004,1
2026-09-18,20260918-010447-6e8fb0ca,PRJ-20260918-0153,Construction Financing - Miami / Florida - Development Group Inks $58M Construction Loan for Coconut Grove Condos,100,2026-09-18 01:04:47,art_e7a3ed929243a0f7,valid,Development Activity,GP / Capital Activity,repeat_penalized,55,open,Construction Financing - Miami / Florida - Development Group Inks $58M Construction Loan for Coconut Grove Condos,Construction Financing,Apartment,Apartment,Miami / Florida,South Florida,Unknown,Berkadia,Berkadia,Unknown,berkadia,Berkadia,Unknown,Unknown,Sun Belt,,$58M; $58M; $58 million,$58M,,,,,,,,,85,High Deal Intelligence,Capital market signal,Development Group Inks $58M Construction Loan for Coconut Grove Condos,Connect CRE South Florida,https://www.connectcre.com/stories/development-group-inks-58m-construction-loan-for-coconut-grove-condos/,100,DFP-8316C3FE88,90,Construction Financing - Construction Financing - Miami / Florida - Development Group Inks $58M Construction Loan for Coconut Grove Condos,Construction Financing - Berkadia - Berkadia - Sun Belt,DCL-20260918-005,1
2026-09-18,20260918-010447-6e8fb0ca,PRJ-20260918-0153,Construction Financing - Miami / Florida - Development Group Inks $58M Construction Loan for Coconut Grove Condos,100,2026-09-18 01:04:47,art_0c6d673e1827b183,valid,Development Activity,GP / Capital Activity,acceptable_repeat,70,open,Refinancing - Miami / Florida - Rich Properties Snags $38.5M Refi for West Palm Beach Rental Asset,Refinancing,Apartment,Apartment,Miami / Florida,South Florida,Unknown,Berkadia,Berkadia,Unknown,berkadia,Berkadia,Unknown,Unknown,Sun Belt,,$38.5M; $38.5M; $38.55 million,$38.5M,,,,,,,,,85,High Deal Intelligence,Capital market signal,Rich Properties Snags $38.5M Refi for West Palm Beach Rental Asset,Connect CRE South Florida,https://www.connectcre.com/stories/rich-properties-snags-38-5m-refi-for-west-palm-beach-rental-asset/,100,DFP-9F93C50581,90,Refinancing - Refinancing - Miami / Florida - Rich Properties Snags $38.5M Refi for West Palm Beach Rental Asset,Refinancing - Berkadia - Berkadia - Sun Belt,DCL-20260918-006,1
2026-09-18,20260918-010447-6e8fb0ca,PRJ-20260918-0057,Acquisition - California - MMCC Arranges Financing for Orange Multifamily Acquisition,100,2026-09-18 01:04:47,art_df324fd11a8bf2c5,valid,Development Activity,GP / Capital Activity,repeat_penalized,55,open,Acquisition - California - MMCC Arranges Financing for Orange Multifamily Acquisition,Acquisition,Apartment,Apartment,California,California,California,Marcus & Millichap,Marcus & Millichap,Unknown,Unknown,Unknown,Unknown,Unknown,California,,$12.6 million; $12.6 million,$12.6 million,$12.6 million,,,,,,,,83,High Deal Intelligence,Pricing benchmark,MMCC Arranges Financing for Orange Multifamily Acquisition,Connect CRE Orange County,https://www.connectcre.com/stories/mmcc-arranges-financing-for-orange-multifamily-acquisition/,95,DFP-CE38A4F92B,80,Acquisition - Acquisition - California - MMCC Arranges Financing for Orange Multifamily Acquisition,Acquisition - Marcus & Millichap - California,DCL-20260918-007,1
2026-09-18,20260918-010447-6e8fb0ca,PRJ-20260918-0152,Disposition / Exit - Seattle - CBRE Facilitates $85M Sale of Beaverton Apartment Complex,100,2026-09-18 01:04:47,art_b5169f7f180a5690,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,Disposition / Exit - Seattle - CBRE Facilitates $85M Sale of Beaverton Apartment Complex,Disposition / Exit,Apartment,Apartment,Seattle,Seattle,Seattle,CBRE,CBRE,Unknown,cbre,CBRE,Unknown,Unknown,Seattle,,$85M; $85M; $85.25 million,,,,,,,,,,81,High Deal Intelligence,Underwriting benchmark,CBRE Facilitates $85M Sale of Beaverton Apartment Complex,Connect CRE Apartments,https://www.connectcre.com/stories/cbre-facilitates-85m-sale-of-beaverton-apartment-complex/,100,DFP-8BE0B61C37,90,Disposition / Exit - Disposition / Exit - Seattle - CBRE Facilitates $85M Sale of Beaverton Apartment Complex,Disposition / Exit - CBRE - Seattle,DCL-20260918-008,1
2026-09-18,20260918-010447-6e8fb0ca,PRJ-20260918-0053,Acquisition - New York City / New York - Borough Developers Closes on $84M Sale of Downtown Brooklyn Development Site,100,2026-09-18 01:04:47,art_69f1dc723979332f,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,Acquisition - New York City / New York - Borough Developers Closes on $84M Sale of Downtown Brooklyn Development Site,Acquisition,Mixed-Use Residential,Mixed-Use Residential,New York City / New York,Brooklyn,Unknown,JLL,JLL,Unknown,jll,JLL,Unknown,Unknown,New York,,$84M; $84M; $85 million,$84M,$84M,,,,,,,,77,Useful Deal Signal,Pricing benchmark,Borough Developers Closes on $84M Sale of Downtown Brooklyn Development Site,Commercial Observer,https://commercialobserver.com/2026/09/borough-developers-sale-downtown-brooklyn-development-site-485-fulton-street/,76,DFP-57AFA76F6E,90,Acquisition - Acquisition - New York City / New York - Borough Developers Closes on $84M Sale of Downtown Brooklyn Development Site,Acquisition - JLL - New York,DCL-20260918-009,1
2026-09-18,20260918-010447-6e8fb0ca,PRJ-20260918-0132,Construction Financing - Other / Unknown - Affinius Capital Provides $130M Construction Loan for Chicago Multifamily Tower,100,2026-09-18 01:04:47,art_9ebd9d1bb0f8c5d6,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,Construction Financing - Other / Unknown - Affinius Capital Provides $130M Construction Loan for Chicago Multifamily Tower,Construction Financing,Multifamily,Multifamily,Other / Unknown,Unknown,Unknown,Mavrek,Mavrek,Unknown,cbre,CBRE,Unknown,Unknown,Other / Unknown,,$130M; $130M; $130m,$130M,,,,,,,,,75,Useful Deal Signal,Capital market signal,Affinius Capital Provides $130M Construction Loan for Chicago Multifamily Tower,Commercial Observer,https://commercialobserver.com/2026/09/affinius-capital-130m-construction-loan-chicago-multifamily/,100,DFP-A946E7225B,80,Construction Financing - Construction Financing - Other / Unknown - Affinius Capital Provides $130M Construction Loan for Chicago Multifamily Tower,Construction Financing - Mavrek - CBRE - Other / Unknown,DCL-20260918-010,1
