run_date,run_id,la_persistent_watch_id,canonical_project_id,canonical_project_name,la_submarket,address_or_location_clue,gp_or_developer,residential_sector,latest_lifecycle_stage,progression_status,stall_risk_label,entitlement_signal_count,timing_signal_count,financing_signal_count,opportunity_score,risk_score,woomi_site_strategy_relevance,potential_woomi_strategy_angle,recommended_local_follow_up,confidence_level
2026-09-18,20260918-010447-6e8fb0ca,LAP-20260918-001,PRJ-20260918-0143,Refinancing - New York City / New York - Wells Fargo Refis Long Island City Apartments With $115M Fannie Mae Loan,Los Angeles,Queens,Avison Young,Apartment,Refinancing / Recapitalization,Newly Detected,Medium Stall Risk,0,0,9,100,51,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-09-18,20260918-010447-6e8fb0ca,LAP-20260918-002,PRJ-20260918-0057,Acquisition - California - MMCC Arranges Financing for Orange Multifamily Acquisition,California,California,Marcus & Millichap,Apartment,Unknown Stage,Unknown,Low Stall Risk,0,0,0,98,31,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-09-18,20260918-010447-6e8fb0ca,LAP-20260918-003,PRJ-20260918-0148,"General Project Signal - San Francisco / California - Construction Underway For Alexan Icon, South San Francisco",California,San Francisco,Trammell Crow Residential,Apartment,Unknown Stage,Unknown,Low Stall Risk,0,5,0,96,31,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-09-18,20260918-010447-6e8fb0ca,LAP-20260918-031,PRJ-20260918-0007,Development Start - Los Angeles / California - Affordable housing tops out at 10953 Whipple St. in Toluca Lake,Los Angeles,10953 Whipple St,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,96,26,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-09-18,20260918-010447-6e8fb0ca,LAP-20260918-004,PRJ-20260918-0085,Disposition / Exit - Los Angeles / California - Marcus & Millichap Arranges $6.04M Sale of 31-Unit Multifamily Property in Los Angeles,Los Angeles,Los Angeles,Marcus & Millichap,Multifamily,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,96,25,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-09-18,20260918-010447-6e8fb0ca,LAP-20260918-030,PRJ-20260918-0009,Entitlement / Permitting - Los Angeles / California - Affordable housing proposed at 12508 W. Pacific Ave. in Mar Vista,Los Angeles,12508 W. Pacific Ave,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,1,0,0,94,34,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-09-18,20260918-010447-6e8fb0ca,LAP-20260918-023,PRJ-20260918-0024,Wells Fargo Refis Long Island City Apartments With $115M Fannie Mae Loan,Los Angeles,43-14 Queens Street,Fannie Mae,Apartment,Unknown Stage,Newly Detected,Unknown,0,0,2,87,18,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-09-18,20260918-010447-6e8fb0ca,LAP-20260918-036,PRJ-20260918-0020,Entitlement / Permitting - Los Angeles / California - Apartments slated for 3648 S. Empire Dr. in Palms,Los Angeles,3648 S. Empire Dr,Unknown,Apartment,Unknown Stage,Newly Detected,Low Stall Risk,1,0,0,86,34,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-09-18,20260918-010447-6e8fb0ca,LAP-20260918-037,PRJ-20260918-0032,Entitlement / Permitting - Los Angeles / California - L.A. County Supes approve apartments at 7914 Broadway Ave. in West Whittier,Los Angeles,7914 Broadway Ave,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,1,0,0,86,34,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-09-18,20260918-010447-6e8fb0ca,LAP-20260918-007,PRJ-20260918-0054,Disposition / Exit - California - Private Investor Snags Brea Offices for $28M,California,California,CBRE,General Residential,Unknown Stage,Unknown,Low Stall Risk,0,0,0,86,31,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
