run_date,run_id,canonical_article_id,related_canonical_article_ids,primary_display_section,repeat_exposure_status,published_date_normalized,collected_date_normalized,article_age_days,freshness_bucket,freshness_status,freshness_reason,freshness_score,article_integrity_status,access_status,extracted_city,extracted_state,extracted_market_reason,gp_name,canonical_gp_name,lead_entity,counterparties,entity_extraction_method,entity_extraction_confidence,entity_extraction_reason,has_project_anchor,project_anchor_reason,project_anchor_confidence,development_lifecycle_hint,residential_sector,activity_type,market_focus,source_categories,source_platform_types,article_count,average_relevance_score,institutional_signal_strength,growth_or_defensive_signal,likely_strategy,potential_implication_for_woomi,recommended_follow_up,strategic_priority_label
2026-09-18,20260918-010447-6e8fb0ca,art_28c555ddf9029c17,art_df324fd11a8bf2c5; art_483a57d638fb9b0c; art_28c555ddf9029c17,Market Intelligence,new_or_fresh,2026-09-17,2026-09-18,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,,used broad market bucket: National,Marcus & Millichap,Marcus & Millichap,Marcus & Millichap,MMCC; Millichap Capital,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",False,"no identifiable project, asset, site, address, or unit-count anchor",none,,Multifamily,acquisition; disposition / exit; refinancing; operational technology / AI adoption,California,Core Multifamily News; Site / Parcel Source Expansion,Other,3,81.3,100,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-09-18,20260918-010447-6e8fb0ca,art_33b52ef6ce9dba22,art_bdb55363e81b79f1; art_33b52ef6ce9dba22,Development Activity,new_or_fresh,2026-09-17,2026-09-18,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,Texas,matched state keyword: Texas,Freddie Mac,Freddie Mac,Freddie Mac,BWE,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 200-unit; project/asset term: apartments,high,Project / Asset,Apartment,acquisition; refinancing; operational technology / AI adoption,California,Site / Parcel Source Expansion,Other,2,88.5,99,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-09-18,20260918-010447-6e8fb0ca,art_7db3b16b7028437b,art_7db3b16b7028437b; art_baf403dc90c2d0d7; art_f7849cf9efe5f1d4,Development Activity,new_or_fresh,2026-09-17,2026-09-18,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,New York City,New York,matched city/metro keyword: New York City,Avison Young,Avison Young,Avison Young,Fannie Mae,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 301 units; address/street: 14 queens street; project/asset term: project,high,Project Financing / Capital Event,Apartment,refinancing; operational technology / AI adoption,New York City / New York,Core Multifamily News,Other,3,96.7,97,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-09-18,20260918-010447-6e8fb0ca,art_9ebd9d1bb0f8c5d6,art_9ebd9d1bb0f8c5d6; art_b5169f7f180a5690; art_41a751e01ef898d1,Development Activity,new_or_fresh,2026-09-17,2026-09-18,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,,"no city, state, or market keyword detected",CBRE,CBRE,CBRE,Mavrek; Chicago Multifamily Tower Residential; Construction Financing Affinius Capital; Fengate Asset Management; Courtesy Affinius Capital,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 380-unit; address/street: 1000 west jackson street; project/asset term: development; project financing tied to anchor: construction loan,high,Project Financing / Capital Event,Multifamily,disposition / exit; refinancing; JV / partnership; operational technology / AI adoption,Other / Unknown,Core Multifamily News; Regional / California / LA Sources; Site / Parcel Source Expansion,Other,3,84.0,97,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-09-18,20260918-010447-6e8fb0ca,art_7db3b16b7028437b,art_7db3b16b7028437b; art_baf403dc90c2d0d7; art_f7849cf9efe5f1d4,Development Activity,new_or_fresh,2026-09-17,2026-09-18,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,New York City,New York,matched city/metro keyword: New York City,Fannie Mae,Fannie Mae,Fannie Mae,Avison Young,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 301 units; address/street: 14 queens street; project/asset term: project,high,Project Financing / Capital Event,Apartment,refinancing; operational technology / AI adoption,New York City / New York,Core Multifamily News,Other,3,96.7,97,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-09-18,20260918-010447-6e8fb0ca,art_0c6d673e1827b183,art_0c6d673e1827b183; art_e7a3ed929243a0f7,Development Activity,acceptable_repeat,2026-09-14,2026-09-18,4,fresh_0_3d,fresh,published date parsed; article age 4 day(s),70,valid,open,Miami,Florida,matched city/metro keyword: Miami,Berkadia,Berkadia,Berkadia,Development Group; Mike Boyd Development Group,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 306-unit; project/asset term: community,high,Project Financing / Capital Event,Apartment,refinancing; operational technology / AI adoption,Miami / Florida,Site / Parcel Source Expansion,Other,2,100.0,89,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-09-18,20260918-010447-6e8fb0ca,art_dae1a69b81c92bb1,art_dae1a69b81c92bb1; art_3177794ca19d0f40; art_69f1dc723979332f,Development Activity,new_or_fresh,2026-09-17,2026-09-18,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,,"no city, state, or market keyword detected",JLL,JLL,JLL,Tower Management; Brooklyn Development Site Mixed-Use Downtown Brooklyn Investments,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 56-unit; project/asset term: community; project financing tied to anchor: acquisition financing,high,Project Financing / Capital Event,Apartment,acquisition; disposition / exit; refinancing; JV / partnership,Other / Unknown,Core Multifamily News,Other,3,92.0,87,Defensive Capital Preservation,selective multifamily acquisition,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-09-18,20260918-010447-6e8fb0ca,art_3cb36cf22ed5bb0c,art_3cb36cf22ed5bb0c,Development Activity,repeat_penalized,2026-09-03,2026-09-18,15,old_31d_plus,old,published date parsed; article age 15 day(s),5,valid,open,Phoenix,Arizona,matched city/metro keyword: Phoenix,Brookfield,Brookfield,Brookfield,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,execution milestone: to build; site/parcel signal: parcel; project/asset term: development,high,Project / Asset,Mixed-Use Residential,acquisition; operational technology / AI adoption,Phoenix / Arizona,Site / Parcel Source Expansion,Other,1,100.0,85,Operational Optimization,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Immediate Watch
2026-09-18,20260918-010447-6e8fb0ca,art_bdb55363e81b79f1,art_bdb55363e81b79f1,Development Activity,repeat_penalized,2026-09-01,2026-09-18,17,old_31d_plus,old,published date parsed; article age 17 day(s),5,valid,open,,California,matched state keyword: California,Tishman Speyer,Tishman Speyer,Tishman Speyer,Freddie Mac,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 376-unit; project/asset term: community,high,Project / Asset,Apartment,acquisition; refinancing; operational technology / AI adoption,California,Site / Parcel Source Expansion,Other,1,89.0,83,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-09-18,20260918-010447-6e8fb0ca,art_058dd278581231bc,art_058dd278581231bc,Development Activity,repeat_penalized,2026-09-08,2026-09-18,10,recent_4_14d,recent,published date parsed; article age 10 day(s),55,valid,open,,California,matched state keyword: California,WNC,WNC,WNC,,title_lead_pattern,medium,Inferred entity from headline lead segment and capital-event verb.,True,project/asset term: apartments,medium,Project / Asset,Affordable Housing,capital raise; operational technology / AI adoption,California,Site / Parcel Source Expansion,Other,1,100.0,83,Operational Optimization,operational efficiency push,competitive pressure indicator,review LA / California development activity,Immediate Watch
2026-09-18,20260918-010447-6e8fb0ca,art_b2f07b55b21bb3ad,art_b2f07b55b21bb3ad,Development Activity,new_or_fresh,2026-09-17,2026-09-18,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,Northern Virginia,Virginia,matched city/metro keyword: Northern Virginia,Bell Partners,Bell Partners,Bell Partners,,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,True,unit/site count: 250-home; project/asset term: community,high,Project / Asset,Apartment,acquisition; JV / partnership; operational technology / AI adoption,Northern Virginia / Virginia,Core Multifamily News,Other,1,75.0,73,Operational Optimization,operational efficiency push,potential JV partnership signal,monitor JV activity,Strategic Watch
