run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-09-18,20260918-010447-6e8fb0ca,Brookfield,Tier 1 / Immediate Strategic Importance,100,Mixed-Use Residential,Phoenix / Arizona,Site / Parcel Source Expansion,Other,acquisition; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,100,Track capital deployment and pricing signals
2026-09-18,20260918-010447-6e8fb0ca,CBRE,Tier 3 / Growth and Market Signal Watch,50,Multifamily,California; Other / Unknown; Seattle,Core Multifamily News; Regional / California / LA Sources; Site / Parcel Source Expansion,Other,disposition / exit; refinancing; JV / partnership; operational technology / AI adoption,3,100,84.0,Capital Outflow / Exit,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-09-18,20260918-010447-6e8fb0ca,Freddie Mac,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; Texas,Site / Parcel Source Expansion,Other,acquisition; refinancing; operational technology / AI adoption,2,89,88.5,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-09-18,20260918-010447-6e8fb0ca,JLL,Tier 3 / Growth and Market Signal Watch,50,Apartment,New York City / New York; Other / Unknown; Sun Belt,Core Multifamily News,Other,acquisition; disposition / exit; refinancing; JV / partnership,3,100,92.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,100,Map potential GP / JV relationship and monitor partnership activity
2026-09-18,20260918-010447-6e8fb0ca,Marcus & Millichap,Tier 3 / Growth and Market Signal Watch,50,Multifamily,California; Los Angeles / California; National,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,3,95,81.3,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-09-18,20260918-010447-6e8fb0ca,WNC,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California,Site / Parcel Source Expansion,Other,capital raise; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,99,Review California / LA capital and developer activity
2026-09-18,20260918-010447-6e8fb0ca,Tishman Speyer,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Site / Parcel Source Expansion,Other,acquisition; refinancing; operational technology / AI adoption,1,89,89.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,94,Review California / LA capital and developer activity
2026-09-18,20260918-010447-6e8fb0ca,Avison Young,Tier 3 / Growth and Market Signal Watch,50,Apartment,New York City / New York,Core Multifamily News,Other,refinancing; operational technology / AI adoption,3,100,96.7,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,Low,93,Track refinancing or recapitalization pipeline
2026-09-18,20260918-010447-6e8fb0ca,Fannie Mae,Tier 3 / Growth and Market Signal Watch,50,Apartment,New York City / New York,Core Multifamily News,Other,refinancing; operational technology / AI adoption,3,100,96.7,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,Low,93,Track refinancing or recapitalization pipeline
2026-09-18,20260918-010447-6e8fb0ca,Affinius Capital,Tier 3 / Growth and Market Signal Watch,50,Multifamily,Other / Unknown,Core Multifamily News,Other,refinancing; JV / partnership,1,100,100.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Low,91,Map potential GP / JV relationship and monitor partnership activity
2026-09-18,20260918-010447-6e8fb0ca,ESJ Capital Partners,Tier 3 / Growth and Market Signal Watch,50,Multifamily,Sun Belt,Core Multifamily News,Other,acquisition; JV / partnership,1,100,100.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,91,Map potential GP / JV relationship and monitor partnership activity
2026-09-18,20260918-010447-6e8fb0ca,Mavrek,Tier 3 / Growth and Market Signal Watch,50,Multifamily,Other / Unknown,Core Multifamily News,Other,refinancing; JV / partnership,1,100,100.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Low,91,Map potential GP / JV relationship and monitor partnership activity
2026-09-18,20260918-010447-6e8fb0ca,Berkadia,Tier 3 / Growth and Market Signal Watch,50,Apartment,Miami / Florida,Site / Parcel Source Expansion,Other,refinancing; operational technology / AI adoption,2,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,Low,90,Track refinancing or recapitalization pipeline
2026-09-18,20260918-010447-6e8fb0ca,Trammell Crow Residential,Tier 2 / Strategic Watch,75,Apartment,San Francisco / California,Regional / California / LA Sources,Other,operational technology / AI adoption,1,100,100.0,Operational / Platform Investment,GP Capability Benchmark Signal,competitive pressure indicator,Low,90,Monitor only
2026-09-18,20260918-010447-6e8fb0ca,Bell Partners,Tier 3 / Growth and Market Signal Watch,50,Apartment,Northern Virginia / Virginia,Core Multifamily News,Other,acquisition; JV / partnership; operational technology / AI adoption,1,75,75.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,89,Map potential GP / JV relationship and monitor partnership activity
2026-09-18,20260918-010447-6e8fb0ca,Civitas Capital Group,Tier 3 / Growth and Market Signal Watch,50,Multifamily,Denver / Colorado,Core Multifamily News,Other,JV / partnership; operational technology / AI adoption,1,92,92.0,Operational / Platform Investment,Potential JV / Partnership Signal,potential JV partnership signal,Low,88,Map potential GP / JV relationship and monitor partnership activity
