run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,source_entity,canonical_source_entity,source_entity_type,target_entity,canonical_target_entity,target_entity_type,relationship_type,market,deal_type,evidence_article_title,url,relationship_strength_score,entity_resolution_confidence,canonical_relationship_event_count,relationship_repeat_strength,confirmed_multi_source_relationship,woomi_strategic_relevance,recommended_follow_up
2026-09-18,20260918-010447-6e8fb0ca,PRJ-20260918-0055,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,100,Freddie Mac,Freddie Mac,Developer / GP,freddie mac,Freddie Mac,Lender / Debt Provider,Financing Relationship,California,Acquisition,Tishman Speyer Acquires 376-Unit Anaheim Rental Community,https://www.connectcre.com/stories/tishman-speyer-acquires-376-unit-anaheim-rental-community/,100,75,1,100,No,Relevant to LA / California strategy,Track GP relationship history
2026-09-18,20260918-010447-6e8fb0ca,PRJ-20260918-0104,Refinancing - New York City / New York - Wells Fargo Refis Long Island City Apartments With $115M Fannie Mae Loan,100,Avison Young,Avison Young,Developer / GP,fannie mae,Fannie Mae,Lender / Debt Provider,Financing Relationship,New York City / New York,Refinancing,Wells Fargo Refis Long Island City Apartments With $115M Fannie Mae Loan,https://commercialobserver.com/2026/09/wells-fargo-long-island-city-queens-apartments/,97,40,1,97,No,Relevant to capital markets monitoring,Track GP relationship history
2026-09-18,20260918-010447-6e8fb0ca,PRJ-20260918-0136,"Acquisition - Phoenix / Arizona - Evergreen Building Mesa Apartments, Retail",100,Brookfield,Brookfield,Developer / GP,brookfield,Brookfield,Institutional Capital,Acquisition / Buyer,Phoenix / Arizona,Acquisition,"Evergreen Building Mesa Apartments, Retail",https://www.connectcre.com/stories/evergreen-building-mesa-apartments-retail/,96,75,1,96,No,General market intelligence,Track GP relationship history
2026-09-18,20260918-010447-6e8fb0ca,PRJ-20260918-0159,Acquisition - Sun Belt - $19.985M Financing Secured for Charlotte-Area Multifamily Community,100,JLL,JLL,Developer / GP,jll,JLL,Lender / Debt Provider,Financing Relationship,Sun Belt,Acquisition,$19.985M Financing Secured for Charlotte-Area Multifamily Community,https://yieldpro.com/2026/09/the-bridges-of-cabarrus/,93,75,1,93,No,Relevant to capital markets monitoring,Track GP relationship history
2026-09-18,20260918-010447-6e8fb0ca,PRJ-20260918-0091,Construction Financing - Miami / Florida - Development Group Inks $58M Construction Loan for Coconut Grove Condos,100,Berkadia,Berkadia,Developer / GP,berkadia,Berkadia,Lender / Debt Provider,Financing Relationship,Miami / Florida,Construction Financing,Development Group Inks $58M Construction Loan for Coconut Grove Condos,https://www.connectcre.com/stories/development-group-inks-58m-construction-loan-for-coconut-grove-condos/,92,75,1,92,No,Relevant to capital markets monitoring,Track GP relationship history
2026-09-18,20260918-010447-6e8fb0ca,PRJ-20260918-0091,Construction Financing - Miami / Florida - Development Group Inks $58M Construction Loan for Coconut Grove Condos,100,Berkadia,Berkadia,Developer / GP,berkadia,Berkadia,Lender / Debt Provider,Financing Relationship,Miami / Florida,Refinancing,Rich Properties Snags $38.5M Refi for West Palm Beach Rental Asset,https://www.connectcre.com/stories/rich-properties-snags-38-5m-refi-for-west-palm-beach-rental-asset/,92,75,1,92,No,Relevant to capital markets monitoring,Track GP relationship history
2026-09-18,20260918-010447-6e8fb0ca,PRJ-20260918-0152,Disposition / Exit - Seattle - CBRE Facilitates $85M Sale of Beaverton Apartment Complex,100,CBRE,CBRE,Developer / GP,cbre,CBRE,Lender / Debt Provider,Financing Relationship,Seattle,Disposition / Exit,CBRE Facilitates $85M Sale of Beaverton Apartment Complex,https://www.connectcre.com/stories/cbre-facilitates-85m-sale-of-beaverton-apartment-complex/,91,75,1,91,No,Relevant to capital markets monitoring,Track GP relationship history
2026-09-18,20260918-010447-6e8fb0ca,PRJ-20260918-0055,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,100,Freddie Mac,Freddie Mac,Developer / GP,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,California,Project / Deal,Acquisition / Buyer,California,Acquisition,Tishman Speyer Acquires 376-Unit Anaheim Rental Community,https://www.connectcre.com/stories/tishman-speyer-acquires-376-unit-anaheim-rental-community/,91,60,1,91,No,Relevant to LA / California strategy,Track GP relationship history
2026-09-18,20260918-010447-6e8fb0ca,PRJ-20260918-0055,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,100,Freddie Mac,Freddie Mac,Developer / GP,California,California,Market / Region,Acquisition / Buyer,California,Acquisition,Tishman Speyer Acquires 376-Unit Anaheim Rental Community,https://www.connectcre.com/stories/tishman-speyer-acquires-376-unit-anaheim-rental-community/,91,100,1,91,No,Relevant to LA / California strategy,Track GP relationship history
2026-09-18,20260918-010447-6e8fb0ca,PRJ-20260918-0131,JV / Partnership - Other / Unknown - $16.5M Acquisition Loan and Joint Venture Equity Secured for Luxury Jersey City Multifamil...,100,JLL,JLL,Developer / GP,jll,JLL,Lender / Debt Provider,JV / Partnership,Other / Unknown,JV / Partnership,$16.5M Acquisition Loan and Joint Venture Equity Secured for Luxury Jersey City Multifamily Community,https://yieldpro.com/2026/09/jasmin-terrace-ii/,91,75,1,91,No,High relevance to Woomi partnership strategy,Review potential JV relevance
