run_date,run_id,entitlement_signal_id,market,city_or_submarket,residential_sector,gp_or_developer,project_or_deal_name,entitlement_signal_type,entitlement_stage,approval_body,regulatory_theme,affordability_component,density_or_zoning_signal,ceqa_or_environmental_signal,timing_reference,entitlement_risk_score,entitlement_opportunity_score,woomi_developer_relevance,recommended_follow_up,source_article_title,source,url,confidence_level
2026-09-18,20260918-010447-6e8fb0ca,ENT-20260918-002,Los Angeles / California,Los Angeles,Affordable Housing,,Affordable housing tops out at 10953 Whipple St. in Toluca Lake,Density Bonus / TOC,Construction Ready,Unknown,Density incentive,Yes,density bonus,No,No explicit timing reference,30,73,Relevant to US residential developer capability,Benchmark density bonus / TOC use and project economics,Affordable housing tops out at 10953 Whipple St. in Toluca Lake,Urbanize LA,https://la.urbanize.city/post/affordable-housing-tops-out-10953-whipple-st-toluca-lake,Low
2026-09-18,20260918-010447-6e8fb0ca,ENT-20260918-005,California,Los Angeles,General Residential,CBRE,Private Investor Snags Brea Offices for $28M,Density Bonus / TOC,Unknown Stage,Unknown,Density incentive,No,toc,No,2026,28,58,General entitlement monitoring,"Track local planning filings, approval body, sponsor, and entitlement precedent",Private Investor Snags Brea Offices for $28M,Connect CRE California,https://www.connectcre.com/stories/private-investor-snags-brea-offices-for-28m/,Low
2026-09-18,20260918-010447-6e8fb0ca,ENT-20260918-009,Atlanta / Georgia,Atlanta,Apartment,Unknown,Office-to-Residential Conversion - Atlanta / Georgia - JLB Pursuing Buckhead Office-to-Apartments Conversion,Office-to-Residential Conversion,Unknown Stage,Unknown,Office conversion policy,No,No clear density / zoning signal,No,No explicit timing reference,28,42,General entitlement monitoring,"Review office conversion feasibility, policy support, and local sponsor activity",JLB Pursuing Buckhead Office-to-Apartments Conversion,Connect CRE Atlanta,https://www.connectcre.com/stories/jlb-pursuing-buckhead-office-to-apartments-conversion/,Low
2026-09-18,20260918-010447-6e8fb0ca,ENT-20260918-001,Los Angeles / California,Los Angeles,Affordable Housing,,L.A. County Supes approve apartments at 7914 Broadway Ave. in West Whittier,Entitlement Approval,Early Planning,Unknown,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,20,30,Low relevance,Track construction-ready pipeline and comparable sponsor execution,L.A. County Supes approve apartments at 7914 Broadway Ave. in West Whittier,Urbanize LA,https://la.urbanize.city/post/la-county-supes-approve-apartments-7914-broadway-ave-west-whittier,Low
2026-09-18,20260918-010447-6e8fb0ca,ENT-20260918-006,Los Angeles / California,Los Angeles,Affordable Housing,Unknown,Entitlement / Permitting - Los Angeles / California - Affordable housing proposed at 12508 W. Pacific Ave. in Mar Vista,Entitlement Approval,Early Planning,Unknown,General regulatory watch,Yes,No clear density / zoning signal,No,No explicit timing reference,30,30,Low relevance,Track construction-ready pipeline and comparable sponsor execution,Affordable housing proposed at 12508 W. Pacific Ave. in Mar Vista,Urbanize LA,https://la.urbanize.city/post/affordable-housing-proposed-12508-w-pacific-ave-mar-vista,Low
2026-09-18,20260918-010447-6e8fb0ca,ENT-20260918-007,Los Angeles / California,Los Angeles,Apartment,Unknown,Entitlement / Permitting - Los Angeles / California - Apartments slated for 3648 S. Empire Dr. in Palms,Entitlement Approval,Unknown Stage,Unknown,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,28,30,Low relevance,Track construction-ready pipeline and comparable sponsor execution,Apartments slated for 3648 S. Empire Dr. in Palms,Urbanize LA,https://la.urbanize.city/post/apartments-slated-3648-s-empire-dr-palms,Low
2026-09-18,20260918-010447-6e8fb0ca,ENT-20260918-008,National,National,Apartment,Unknown,Entitlement / Permitting - National - Multifamily starts and completions both fall again in August,Entitlement Approval,Unknown Stage,Unknown,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,28,30,Low relevance,Track construction-ready pipeline and comparable sponsor execution,Multifamily starts and completions both fall again in August,Yield PRO,https://yieldpro.com/2026/09/multifamily-starts-and-completions-both-fall-again-in-august/,Low
2026-09-18,20260918-010447-6e8fb0ca,ENT-20260918-004,New York,Other / Unknown,Apartment,,"Ruben Cos. Says It Can't Sell, Finance Navy Yard Multifamily Project",Zoning / Rezoning,Early Planning,Unknown,General regulatory watch,No,zoning,No,No explicit timing reference,20,30,Low relevance,Monitor entitlement status for repeated confirmation,"Ruben Cos. Says It Can't Sell, Finance Navy Yard Multifamily Project",Bisnow,https://www.bisnow.com/news/washington-dc/multifamily/ruben-cos-can-t-sell-or-finance-navy-yard-multifamily-project,Low
2026-09-18,20260918-010447-6e8fb0ca,ENT-20260918-010,New York,New York,Apartment,Unknown,"Entitlement / Permitting - New York - Ruben Cos. Says It Can't Sell, Finance Navy Yard Multifamily Project",Entitlement Approval,Unknown Stage,Unknown,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,28,30,Low relevance,Track construction-ready pipeline and comparable sponsor execution,"Ruben Cos. Says It Can't Sell, Finance Navy Yard Multifamily Project",Bisnow,https://www.bisnow.com/news/washington-dc/multifamily/ruben-cos-can-t-sell-or-finance-navy-yard-multifamily-project,Low
2026-09-18,20260918-010447-6e8fb0ca,ENT-20260918-013,Other / Unknown,Unknown,Apartment,Unknown,Entitlement / Permitting - Other / Unknown - Shorter Apartment Construction Time in 2025,Entitlement Approval,Unknown Stage,Unknown,General regulatory watch,No,No clear density / zoning signal,No,in 2025,28,30,Low relevance,Track construction-ready pipeline and comparable sponsor execution,Shorter Apartment Construction Time in 2025,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/09/shorter-apartment-construction-time-in-2025/,Low
