run_date,run_id,watchlist_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,latest_lifecycle_stage,opportunity_score,risk_score,overall_signal_quality_score,institutional_confidence_label,supporting_source_count,recurring_observation_count,strategic_theme,woomi_relevance,recommended_executive_action,supporting_evidence_summary
2026-06-08,20260608-143859-a74ae896,HCW-20260608-001,PRJ-20260608-0118,Refinancing - New York - Slate Property Group Secures $86.25M Refinance for Dutch House Apartments in Long Island C...,New York,New York,Walker & Dunlop,Mixed-Use Residential,Delivery / Opening,100,41,97,Strong Institutional Signal,9,11,Refinancing opportunity,Priority Asset Watch,Review immediately,"9 source file(s), 11 observation(s), latest stage Delivery / Opening, identity confidence 100"
2026-06-08,20260608-143859-a74ae896,HCW-20260608-002,PRJ-20260608-0088,Disposition / Exit - Los Angeles / California - Marcus & Millichap Brokers $47M Sale of Landmark Multifamily Asset in Los Angeles,California,Los Angeles,Marcus & Millichap,Apartment,Site Acquisition / Site Control,96,36,95,Strong Institutional Signal,6,6,LA urban infill opportunity,Priority Asset Watch,Review immediately,"6 source file(s), 6 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
2026-06-08,20260608-143859-a74ae896,HCW-20260608-003,PRJ-20260608-0049,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",California,California,PEF Advisors,Affordable Housing,Refinancing / Recapitalization,86,54,95,Strong Institutional Signal,10,11,Refinancing opportunity,Priority Asset Watch,Review immediately,"10 source file(s), 11 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-06-08,20260608-143859-a74ae896,HCW-20260608-005,PRJ-20260608-0156,Refinancing - Florida - Walker & Dunlop Arranges $223M in Bridge Financing for Southeast Multifamily Portfolio,Florida,Southeast,Walker & Dunlop,Apartment,Refinancing / Recapitalization,86,49,92,Strong Institutional Signal,4,4,Refinancing opportunity,Strategic Asset Watch,Review immediately,"4 source file(s), 4 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-06-08,20260608-143859-a74ae896,HCW-20260608-004,PRJ-20260608-0047,General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,California,California,JLL,Apartment,Refinancing / Recapitalization,64,32,92,Strong Institutional Signal,10,23,Refinancing opportunity,Priority Asset Watch,Review immediately,"10 source file(s), 23 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-06-08,20260608-143859-a74ae896,HCW-20260608-007,PRJ-20260608-0160,Disposition / Exit - Virginia - Berkadia Arranges $52.5M Sale of 176-Unit Class A Luxury Multifamily Apartment Community i...,Unknown,Virginia,Berkadia,Apartment,Unknown Stage,100,31,91,Strong Institutional Signal,8,10,Institutional capital movement,Priority Asset Watch,Review immediately,"8 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-08,20260608-143859-a74ae896,HCW-20260608-006,PRJ-20260608-0043,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,California,California,CBRE,General Residential,Unknown Stage,87,31,91,Strong Institutional Signal,9,11,LA urban infill opportunity,Priority Asset Watch,Review immediately,"9 source file(s), 11 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-08,20260608-143859-a74ae896,HCW-20260608-008,PRJ-20260608-0157,"JV / Partnership - Texas - Joint Venture Acquires 1,128-Bed Student Housing Community Serving Texas A&M University in...",Texas,Texas,PCCP,Student Housing,Unknown Stage,77,30,89,Strong Institutional Signal,7,16,Institutional capital movement,Strategic Asset Watch,Review immediately,"7 source file(s), 16 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-08,20260608-143859-a74ae896,HCW-20260608-009,PRJ-20260608-0087,General Project Signal - Los Angeles / California - $123M Financing Arranged by Marcus & Millichap’s IPA Capital Markets for Bay Area Multifam...,California,Los Angeles,IPA,Multifamily,Unknown Stage,94,31,88,Strong Institutional Signal,6,6,Institutional capital movement,Priority Asset Watch,Review immediately,"6 source file(s), 6 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-08,20260608-143859-a74ae896,HCW-20260608-010,PRJ-20260608-0143,JV / Partnership - Riverside / California - Residential Multifamily Community Trades for $355k Per-Unit in Riverside California,California,Riverside,Alliance Residential,Multifamily,Unknown Stage,93,30,88,Strong Institutional Signal,5,5,Institutional capital movement,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-08,20260608-143859-a74ae896,HCW-20260608-012,PRJ-20260608-0067,Acquisition - Houston / Texas - Berkadia Brokers Sale of 186-Unit Seniors Housing Property Near Houston,Unknown,Houston,Berkadia,Senior Housing,Delivery / Opening,70,14,88,Strong Institutional Signal,4,4,Senior housing growth,Strategic Asset Watch,Review immediately,"4 source file(s), 4 observation(s), latest stage Delivery / Opening, identity confidence 100"
2026-06-08,20260608-143859-a74ae896,HCW-20260608-011,PRJ-20260608-0093,Entitlement / Permitting - Los Angeles / California - L.A. City Council upholds approval of mixed-use project at 787 S. Alameda St. in DTLA,Los Angeles / California,Los Angeles,Unknown,Mixed-Use Residential,Site Acquisition / Site Control,50,36,88,Strong Institutional Signal,4,12,Entitlement progression,Priority Asset Watch,Review immediately,"4 source file(s), 12 observation(s), latest stage Site Acquisition / Site Control, identity confidence 80"
2026-06-08,20260608-143859-a74ae896,HCW-20260608-013,PRJ-20260608-0050,General Project Signal - California - Four affordable projects in the San Gabriel Valley score $25M in funding,California,California,Unknown,Affordable Housing,Site Acquisition / Site Control,72,37,87,Strong Institutional Signal,6,18,LA urban infill opportunity,Priority Asset Watch,Review immediately,"6 source file(s), 18 observation(s), latest stage Site Acquisition / Site Control, identity confidence 80"
2026-06-08,20260608-143859-a74ae896,HCW-20260608-014,PRJ-20260608-0059,General Project Signal - Dallas / Texas - Rosewood Property Co. Begins Leasing 338-Unit Apartment Community in Plano,Dallas / Texas,Dallas,Unknown,Apartment,Site Acquisition / Site Control,58,36,86,Strong Institutional Signal,4,5,LA urban infill opportunity,Priority Asset Watch,Review immediately,"4 source file(s), 5 observation(s), latest stage Site Acquisition / Site Control, identity confidence 80"
2026-06-08,20260608-143859-a74ae896,HCW-20260608-015,PRJ-20260608-0085,Disposition / Exit - Los Angeles / California - Mixed-use project slated for 9700 W. Pico Blvd. in Pico-Robertson,Los Angeles / California,Los Angeles,CBRE,Affordable Housing,Unknown Stage,50,31,86,Strong Institutional Signal,6,6,LA urban infill opportunity,Priority Asset Watch,Review immediately,"6 source file(s), 6 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-08,20260608-143859-a74ae896,HCW-20260608-016,PRJ-20260608-0151,JV / Partnership - Miami / Florida - JV Raises $100M for Coral Gables Mixed-Use Project,Unknown,South Florida,Berkadia,Mixed-Use Residential,Unknown Stage,88,26,85,Strong Institutional Signal,4,4,Institutional capital movement,Strategic Asset Watch,Review immediately,"4 source file(s), 4 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-08,20260608-143859-a74ae896,HCW-20260608-017,PRJ-20260608-0035,General Project Signal - Atlanta / Georgia - Insignia Pursuing Embassy Row Redevelopment,Atlanta / Georgia,Atlanta,Unknown,Mixed-Use Residential,Site Acquisition / Site Control,50,36,84,Institutional Watch,4,8,LA urban infill opportunity,Priority Asset Watch,Maintain on strategic radar,"4 source file(s), 8 observation(s), latest stage Site Acquisition / Site Control, identity confidence 80"
2026-06-08,20260608-143859-a74ae896,HCW-20260608-018,PRJ-20260608-0152,General Project Signal - Miami / Florida - Greystar Eyeing 896 Doral Apartment Units,Unknown,South Florida,Greystar,Apartment,Unknown Stage,83,31,83,Institutional Watch,4,4,Institutional capital movement,Strategic Asset Watch,Monitor sponsor relationship,"4 source file(s), 4 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-08,20260608-143859-a74ae896,HCW-20260608-021,PRJ-20260608-0144,Residential Multifamily Community Trades for $355k Per-Unit in Riverside California,Riverside / California,Riverside,PCCP,Multifamily,Delivery / Opening,79,16,82,Institutional Watch,4,4,LA urban infill opportunity,Priority Asset Watch,Monitor sponsor relationship,"4 source file(s), 4 observation(s), latest stage Delivery / Opening, identity confidence 100"
2026-06-08,20260608-143859-a74ae896,HCW-20260608-022,PRJ-20260608-0098,JV / Partnership - New York City / New York - Institutional Property Advisors Capital Markets Arranges $27M for Newly Built Luxury DC Mu...,Unknown,Manhattan,IPA,Multifamily,Unknown Stage,78,30,82,Institutional Watch,4,4,Institutional capital movement,Strategic Asset Watch,Monitor sponsor relationship,"4 source file(s), 4 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-08,20260608-143859-a74ae896,HCW-20260608-020,PRJ-20260608-0119,General Project Signal - New York - Panepinto Properties Begins Leasing 53-Story Apartment Tower in Jersey City,New York,New York,Unknown,Apartment,Unknown Stage,70,33,82,Institutional Watch,6,6,Institutional capital movement,Strategic Asset Watch,Maintain on strategic radar,"6 source file(s), 6 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-06-08,20260608-143859-a74ae896,HCW-20260608-019,PRJ-20260608-0068,Disposition / Exit - Los Angeles / California - 19-story high-rise starts work at 6055 Center Drive in Westchester,Los Angeles / California,Houston,Hanover Company,Mixed-Use Residential,Building Permit / Construction Permit,57,31,82,Institutional Watch,3,5,Entitlement progression,Strategic Asset Watch,Track entitlement progression,"3 source file(s), 5 observation(s), latest stage Building Permit / Construction Permit, identity confidence 100"
2026-06-08,20260608-143859-a74ae896,HCW-20260608-023,PRJ-20260608-0130,Disposition / Exit - Other / Unknown - Marcus & Millichap Brokers Sale of 160-Unit Multifamily Property in Wisconsin,Unknown,Unknown,Marcus & Millichap,Apartment,Unknown Stage,72,25,81,Institutional Watch,5,10,Institutional capital movement,Strategic Asset Watch,Monitor sponsor relationship,"5 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100"
